     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -1.59498     0.03287     0.03439     0.03328     0.03439     0.64550     0.74510     0.57200     0.74510     0.62530     3.46793	    -1.59498    -0.00008    -0.00696     0.00685     0.00023     0.07960     0.03949     0.11477    -0.05434    -0.11270     0.06685	    -1.59498     0.00008    -0.00023    -0.00685     0.00696    -0.07960     0.05434    -0.11477    -0.03949     0.11269    -0.06687
    -1.56998     0.02882     0.02859     0.02800     0.02859     0.55710     0.64450     0.50436     0.64450     0.55590     3.02036	    -1.56998    -0.00012    -0.00530     0.00532     0.00022     0.03055     0.02412     0.09819    -0.02492    -0.09967     0.02839	    -1.56998     0.00012    -0.00022    -0.00532     0.00530    -0.03055     0.02492    -0.09819    -0.02402     0.09967    -0.02829
    -1.54498     0.02720     0.02542     0.02464     0.02542     0.52610     0.58630     0.48004     0.58630     0.52000     2.80142	    -1.54498    -0.00010    -0.00457     0.00450     0.00015    -0.00124     0.00912     0.09255    -0.00400    -0.09939    -0.00297	    -1.54498     0.00010    -0.00015    -0.00450     0.00457     0.00124     0.00400    -0.09255    -0.00912     0.09938     0.00296
    -1.51998     0.02595     0.02286     0.02194     0.02286     0.52620     0.57100     0.46655     0.57100     0.49450     2.72285	    -1.51998    -0.00020    -0.00478     0.00439    -0.00008    -0.01807     0.00118     0.08675     0.00773    -0.09730    -0.02038	    -1.51998     0.00020     0.00008    -0.00438     0.00478     0.01807    -0.00773    -0.08674    -0.00118     0.09729     0.02039
    -1.49398     0.02364     0.02018     0.01929     0.02018     0.52110     0.56500     0.42800     0.56500     0.46040     2.62279	    -1.49398    -0.00055    -0.00531     0.00443    -0.00036    -0.03469    -0.00354     0.07245     0.01874    -0.09056    -0.03939	    -1.49398     0.00055     0.00036    -0.00443     0.00531     0.03470    -0.01874    -0.07245     0.00354     0.09055     0.03939
    -1.46898     0.02079     0.01986     0.01848     0.01986     0.53360     0.56220     0.38395     0.56220     0.41930     2.54023	    -1.46898    -0.00074    -0.00592     0.00443    -0.00039    -0.05238    -0.01665     0.05495     0.02512    -0.07964    -0.07123	    -1.46898     0.00074     0.00040    -0.00443     0.00592     0.05238    -0.02512    -0.05494     0.01666     0.07964     0.07123
    -1.44398     0.02009     0.02506     0.02274     0.02506     0.61580     0.61830     0.38632     0.61830     0.40544     2.73711	    -1.44398    -0.00060    -0.00718     0.00537    -0.00033    -0.06920    -0.03486     0.04282     0.02893    -0.06671    -0.10176	    -1.44398     0.00060     0.00033    -0.00537     0.00718     0.06921    -0.02893    -0.04282     0.03486     0.06671     0.10177
    -1.41898     0.02363     0.03547     0.03275     0.03547     0.76200     0.76490     0.46318     0.76490     0.46290     3.34521	    -1.41898    -0.00051    -0.00936     0.00790    -0.00043    -0.08334    -0.04126     0.04323     0.03791    -0.06281    -0.10867	    -1.41898     0.00051     0.00044    -0.00790     0.00936     0.08334    -0.03791    -0.04323     0.04127     0.06281     0.10867
    -1.39398     0.02963     0.04650     0.04410     0.04650     0.90720     0.93960     0.60700     0.93960     0.59930     4.15943	    -1.39398    -0.00062    -0.01188     0.01097    -0.00062    -0.08579    -0.03424     0.05951     0.04067    -0.07673    -0.09874	    -1.39398     0.00062     0.00063    -0.01097     0.01188     0.08580    -0.04066    -0.05952     0.03424     0.07673     0.09875
    -1.36898     0.03397     0.05253     0.05047     0.05253     0.99890     1.05480     0.76370     1.05480     0.76190     4.82359	    -1.36898    -0.00082    -0.01389     0.01318    -0.00072    -0.07030    -0.02280     0.08439     0.02655    -0.10334    -0.08775	    -1.36898     0.00082     0.00072    -0.01318     0.01389     0.07030    -0.02655    -0.08439     0.02291     0.10334     0.08785
    -1.34398     0.03396     0.05117     0.04915     0.05117     1.00530     1.07030     0.84560     1.07030     0.86180     5.03875	    -1.34398    -0.00104    -0.01457     0.01398    -0.00066    -0.04225    -0.01121     0.10448     0.00361    -0.12639    -0.07405	    -1.34398     0.00104     0.00066    -0.01398     0.01457     0.04225    -0.00361    -0.10449     0.01121     0.12639     0.07404
    -1.31898     0.03188     0.04625     0.04410     0.04625     0.96310     1.03410     0.83420     1.03410     0.85920     4.89319	    -1.31898    -0.00114    -0.01406     0.01370    -0.00061    -0.02296    -0.00559     0.11865    -0.01030    -0.13516    -0.05747	    -1.31898     0.00114     0.00061    -0.01370     0.01406     0.02296     0.01030    -0.11865     0.00560     0.13515     0.05746
    -1.29398     0.03240     0.04532     0.04289     0.04532     0.96150     1.03580     0.81300     1.03580     0.81770     4.82974	    -1.29398    -0.00101    -0.01333     0.01297    -0.00066    -0.02746    -0.00456     0.13808    -0.00269    -0.14319    -0.04184	    -1.29398     0.00101     0.00066    -0.01297     0.01333     0.02746     0.00269    -0.13808     0.00456     0.14318     0.04184
    -1.26898     0.03650     0.05155     0.04901     0.05155     0.99850     1.07780     0.85910     1.07780     0.84010     5.04192	    -1.26898    -0.00091    -0.01333     0.01258    -0.00075    -0.04487     0.00510     0.16557     0.02207    -0.16913    -0.02367	    -1.26898     0.00091     0.00075    -0.01258     0.01333     0.04487    -0.02207    -0.16557    -0.00510     0.16912     0.02366
    -1.24398     0.03948     0.05796     0.05562     0.05796     0.97530     1.06280     0.92530     1.06280     0.91180     5.14901	    -1.24398    -0.00096    -0.01437     0.01281    -0.00084    -0.05843     0.02096     0.18527     0.04798    -0.20021    -0.00779	    -1.24398     0.00095     0.00084    -0.01281     0.01437     0.05843    -0.04798    -0.18528    -0.02096     0.20020     0.00777
    -1.21898     0.03757     0.05707     0.05497     0.05707     0.87130     0.95310     0.92170     0.95310     0.91660     4.82248	    -1.21898    -0.00101    -0.01564     0.01303    -0.00082    -0.06239     0.02622     0.18391     0.05776    -0.20776    -0.00669	    -1.21898     0.00100     0.00082    -0.01303     0.01564     0.06238    -0.05776    -0.18391    -0.02623     0.20774     0.00666
    -1.19398     0.03353     0.05298     0.05105     0.05298     0.77100     0.82880     0.87740     0.82880     0.84760     4.34414	    -1.19398    -0.00094    -0.01630     0.01329    -0.00081    -0.05277     0.01782     0.17449     0.04669    -0.18828    -0.00681	    -1.19398     0.00094     0.00081    -0.01329     0.01630     0.05277    -0.04668    -0.17449    -0.01783     0.18827     0.00681
    -1.16898     0.03087     0.05069     0.04908     0.05069     0.70960     0.74440     0.85720     0.74440     0.80410     4.04102	    -1.16898    -0.00066    -0.01633     0.01407    -0.00085    -0.03788     0.00836     0.16365     0.03179    -0.16426    -0.00211	    -1.16898     0.00066     0.00085    -0.01407     0.01633     0.03788    -0.03179    -0.16365    -0.00836     0.16424     0.00209
    -1.14398     0.02925     0.04839     0.04765     0.04839     0.65170     0.67420     0.83090     0.67420     0.78730     3.79198	    -1.14398    -0.00032    -0.01518     0.01462    -0.00045    -0.03209     0.00200     0.13753     0.02857    -0.14607    -0.01138	    -1.14398     0.00031     0.00044    -0.01462     0.01518     0.03211    -0.02857    -0.13753    -0.00200     0.14605     0.01138
    -1.11898     0.02805     0.04669     0.04725     0.04669     0.58590     0.60270     0.80720     0.60270     0.74760     3.51478	    -1.11898    -0.00011    -0.01293     0.01388     0.00017    -0.03833    -0.00163     0.11248     0.03737    -0.13116    -0.02025	    -1.11898     0.00011    -0.00017    -0.01388     0.01293     0.03835    -0.03737    -0.11249     0.00163     0.13115     0.02026
    -1.09398     0.02679     0.04670     0.04765     0.04670     0.55080     0.56250     0.85850     0.56250     0.73280     3.43494	    -1.09398    -0.00003    -0.01180     0.01251    -0.00002    -0.05145    -0.00128     0.10265     0.05187    -0.13025    -0.02780	    -1.09398     0.00003     0.00002    -0.01251     0.01180     0.05146    -0.05187    -0.10266     0.00128     0.13024     0.02779
    -1.06898     0.02638     0.04688     0.04701     0.04689     0.57740     0.58850     0.97270     0.58850     0.79120     3.68546	    -1.06898    -0.00018    -0.01353     0.01251    -0.00089    -0.05750    -0.00290     0.08795     0.05819    -0.14182    -0.05818	    -1.06898     0.00018     0.00089    -0.01251     0.01353     0.05751    -0.05818    -0.08785     0.00290     0.14182     0.05829
    -1.04398     0.02859     0.04761     0.04667     0.04761     0.63990     0.65420     1.07240     0.65420     0.88820     4.07937	    -1.04398    -0.00053    -0.01652     0.01397    -0.00133    -0.05140    -0.01322     0.07481     0.04960    -0.15057    -0.09519	    -1.04398     0.00053     0.00132    -0.01397     0.01652     0.05141    -0.04960    -0.07482     0.01322     0.15057     0.09517
    -1.01898     0.03113     0.04951     0.04831     0.04951     0.66190     0.67380     1.05460     0.67380     0.95890     4.20147	    -1.01898    -0.00060    -0.01728     0.01470    -0.00072    -0.04695    -0.02084     0.07400     0.03951    -0.14517    -0.10335	    -1.01898     0.00060     0.00072    -0.01470     0.01727     0.04696    -0.03950    -0.07401     0.02084     0.14516     0.10335
    -0.99398     0.03119     0.05002     0.04951     0.05002     0.61140     0.62270     0.87720     0.62270     0.96390     3.87865	    -0.99398    -0.00047    -0.01431     0.01337     0.00039    -0.05651    -0.01720     0.06680     0.04613    -0.09764    -0.05945	    -0.99398     0.00047    -0.00039    -0.01337     0.01432     0.05651    -0.04611    -0.06680     0.01720     0.09764     0.05947
    -0.96898     0.02975     0.04592     0.04476     0.04592     0.54440     0.56270     0.65840     0.56270     0.88150     3.37605	    -0.96898    -0.00081    -0.01075     0.01092     0.00059    -0.08015    -0.02088     0.04699     0.06673    -0.01269    -0.00005	    -0.96898     0.00081    -0.00059    -0.01092     0.01075     0.08015    -0.06672    -0.04699     0.02088     0.01269     0.00006
    -0.94398     0.02900     0.03908     0.03593     0.03908     0.50930     0.53130     0.51760     0.53130     0.71030     2.94289	    -0.94398    -0.00129    -0.01030     0.00960    -0.00027    -0.10389    -0.03532     0.03344     0.08062     0.02887     0.00146	    -0.94398     0.00129     0.00027    -0.00960     0.01030     0.10389    -0.08061    -0.03344     0.03532    -0.02887    -0.00146
    -0.91898     0.03001     0.03424     0.03107     0.03424     0.50180     0.52680     0.44300     0.52680     0.51870     2.64667	    -0.91898    -0.00127    -0.01130     0.00977    -0.00073    -0.11104    -0.03952     0.03919     0.07848    -0.00599    -0.04241	    -0.91898     0.00127     0.00073    -0.00977     0.01130     0.11105    -0.07847    -0.03919     0.03952     0.00599     0.04242
    -0.89398     0.03180     0.03147     0.02997     0.03147     0.49110     0.52350     0.38920     0.52350     0.39080     2.44281	    -0.89398    -0.00087    -0.01103     0.00990    -0.00056    -0.09569    -0.03496     0.05077     0.06352    -0.05167    -0.07059	    -0.89398     0.00087     0.00056    -0.00990     0.01103     0.09569    -0.06351    -0.05077     0.03496     0.05167     0.07060
    -0.86898     0.03303     0.02914     0.02878     0.02914     0.47890     0.50400     0.34710     0.50400     0.34300     2.29709	    -0.86898    -0.00003    -0.01034     0.00999    -0.00042    -0.06991    -0.02681     0.04925     0.04858    -0.06666    -0.06635	    -0.86898     0.00003     0.00042    -0.00998     0.01034     0.06992    -0.04857    -0.04925     0.02681     0.06665     0.06636
    -0.84398     0.03356     0.02870     0.02891     0.02870     0.50440     0.50330     0.32920     0.50330     0.34820     2.30827	    -0.84398     0.00064    -0.01036     0.01073    -0.00015    -0.05679    -0.00318     0.03885     0.05192    -0.06439    -0.03274	    -0.84398    -0.00064     0.00015    -0.01073     0.01036     0.05680    -0.05190    -0.03887     0.00319     0.06438     0.03273
    -0.81898     0.03267     0.02989     0.03021     0.02990     0.54170     0.52360     0.33322     0.52360     0.36210     2.40688	    -0.81898     0.00033    -0.01025     0.01058     0.00009    -0.05833     0.02664     0.03289     0.06885    -0.05774     0.01306	    -0.81898    -0.00033    -0.00009    -0.01058     0.01025     0.05834    -0.06884    -0.03289    -0.02664     0.05773    -0.01305
    -0.79398     0.03023     0.02953     0.02931     0.02953     0.53130     0.50590     0.32830     0.50590     0.34465     2.33465	    -0.79398    -0.00029    -0.00884     0.00842     0.00018    -0.06103     0.03670     0.03210     0.07716    -0.05139     0.03301	    -0.79398     0.00029    -0.00018    -0.00842     0.00884     0.06104    -0.07715    -0.03211    -0.03670     0.05138    -0.03300
    -0.76898     0.02802     0.02687     0.02596     0.02687     0.49680     0.45230     0.30958     0.45230     0.30487     2.12356	    -0.76898    -0.00068    -0.00730     0.00648     0.00039    -0.06204     0.02375     0.03373     0.06770    -0.05009     0.01194	    -0.76898     0.00068    -0.00038    -0.00648     0.00730     0.06205    -0.06769    -0.03373    -0.02373     0.05007    -0.01192
    -0.74398     0.02824     0.02524     0.02350     0.02524     0.48400     0.43170     0.31342     0.43170     0.28980     2.05283	    -0.74398    -0.00162    -0.00797     0.00660     0.00023    -0.06222     0.00186     0.03757     0.04461    -0.04888    -0.02983	    -0.74398     0.00162    -0.00023    -0.00660     0.00797     0.06222    -0.04458    -0.03758    -0.00184     0.04887     0.02985
    -0.71898     0.03104     0.02676     0.02370     0.02676     0.48430     0.45930     0.34790     0.45930     0.31397     2.17304	    -0.71898    -0.00338    -0.01028     0.00762    -0.00055    -0.06083    -0.02713     0.04159     0.01020    -0.03790    -0.08067	    -0.71898     0.00338     0.00055    -0.00762     0.01028     0.06084    -0.01019    -0.04161     0.02714     0.03788     0.08065
    -0.69398     0.03708     0.02993     0.02531     0.02993     0.51690     0.51180     0.39160     0.51180     0.35808     2.41243	    -0.69398    -0.00447    -0.01249     0.00882    -0.00131    -0.05528    -0.05882     0.04833    -0.02637    -0.03018    -0.13177	    -0.69398     0.00447     0.00131    -0.00883     0.01249     0.05529     0.02639    -0.04833     0.05882     0.03017     0.13178
    -0.66898     0.04718     0.03401     0.02882     0.03401     0.63260     0.60400     0.43740     0.60400     0.41330     2.83532	    -0.66898    -0.00364    -0.01464     0.01128    -0.00133    -0.03346    -0.06409     0.06044    -0.04576    -0.05254    -0.14374	    -0.66898     0.00364     0.00133    -0.01128     0.01464     0.03347     0.04577    -0.06045     0.06409     0.05252     0.14373
    -0.64398     0.05738     0.03817     0.03408     0.03817     0.78480     0.72810     0.47630     0.72810     0.47260     3.35770	    -0.64398    -0.00156    -0.01648     0.01472    -0.00072     0.01002    -0.03497     0.06859    -0.05149    -0.09019    -0.10209	    -0.64398     0.00156     0.00072    -0.01472     0.01648    -0.01001     0.05149    -0.06860     0.03497     0.09018     0.10208
    -0.61898     0.06347     0.04134     0.03836     0.04134     0.88640     0.82920     0.49180     0.82920     0.51930     3.74041	    -0.61898    -0.00001    -0.01765     0.01736    -0.00043     0.04744    -0.00316     0.06880    -0.06216    -0.09744    -0.04726	    -0.61898     0.00001     0.00043    -0.01736     0.01765    -0.04744     0.06216    -0.06882     0.00316     0.09744     0.04724
    -0.59398     0.06664     0.04517     0.04201     0.04517     0.92800     0.88440     0.49350     0.88440     0.53960     3.92889	    -0.59398     0.00044    -0.01913     0.01878    -0.00059     0.05268     0.02079     0.06336    -0.07061    -0.07397    -0.00825	    -0.59398    -0.00044     0.00059    -0.01878     0.01913    -0.05267     0.07061    -0.06339    -0.02079     0.07395     0.00821
    -0.56898     0.06802     0.04907     0.04662     0.04907     0.90790     0.89730     0.49870     0.89730     0.52360     3.93758	    -0.56898     0.00066    -0.02065     0.01980    -0.00063     0.04449     0.04662     0.04203    -0.06376    -0.05345     0.01510	    -0.56898    -0.00066     0.00063    -0.01980     0.02065    -0.04449     0.06377    -0.04203    -0.04662     0.05344    -0.01512
    -0.54398     0.06705     0.05070     0.05065     0.05070     0.84240     0.86070     0.50320     0.86070     0.48750     3.77360	    -0.54398     0.00096    -0.02091     0.02083    -0.00025     0.04490     0.06459     0.00506    -0.04566    -0.04105     0.02847	    -0.54398    -0.00096     0.00025    -0.02083     0.02091    -0.04489     0.04566    -0.00506    -0.06459     0.04104    -0.02848
    -0.51898     0.06444     0.05106     0.05168     0.05106     0.78710     0.78790     0.49540     0.78790     0.46530     3.54184	    -0.51898     0.00096    -0.02039     0.02081     0.00019     0.04423     0.06493    -0.02605    -0.02146    -0.02445     0.03877	    -0.51898    -0.00096    -0.00019    -0.02081     0.02039    -0.04423     0.02148     0.02605    -0.06493     0.02444    -0.03876
    -0.49298     0.05885     0.05023     0.04976     0.05023     0.73480     0.72140     0.45940     0.72140     0.45140     3.29747	    -0.49298     0.00023    -0.01944     0.01864     0.00008     0.02411     0.05716    -0.03936     0.00871     0.00272     0.05286	    -0.49298    -0.00024    -0.00009    -0.01864     0.01943    -0.02410    -0.00872     0.03936    -0.05716    -0.00272    -0.05287
    -0.46798     0.05075     0.04719     0.04740     0.04719     0.69860     0.69460     0.42450     0.69460     0.43120     3.13603	    -0.46798    -0.00065    -0.01723     0.01618     0.00020    -0.00724     0.05233    -0.04783     0.03776     0.03060     0.06411	    -0.46798     0.00064    -0.00020    -0.01618     0.01723     0.00724    -0.03776     0.04783    -0.05233    -0.03061    -0.06413
    -0.44298     0.04508     0.04477     0.04629     0.04477     0.72890     0.70890     0.44910     0.70890     0.43049     3.20720	    -0.44298    -0.00053    -0.01479     0.01498     0.00102    -0.02353     0.05359    -0.06785     0.05654     0.04110     0.06053	    -0.44298     0.00053    -0.00102    -0.01498     0.01479     0.02354    -0.05652     0.06785    -0.05358    -0.04110    -0.06051
    -0.41798     0.04326     0.04474     0.04578     0.04475     0.76540     0.73080     0.50300     0.73080     0.46157     3.37010	    -0.41798    -0.00007    -0.01358     0.01391     0.00138    -0.02534     0.05616    -0.08911     0.07014     0.04639     0.05989	    -0.41798     0.00007    -0.00138    -0.01391     0.01358     0.02535    -0.07014     0.08911    -0.05614    -0.04639    -0.05986
    -0.39298     0.04233     0.04473     0.04464     0.04473     0.75570     0.72880     0.52370     0.72880     0.49299     3.40643	    -0.39298    -0.00061    -0.01323     0.01236     0.00107    -0.03360     0.04748    -0.09968     0.07887     0.06559     0.05825	    -0.39298     0.00061    -0.00108    -0.01236     0.01323     0.03362    -0.07887     0.09968    -0.04748    -0.06559    -0.05824
    -0.36798     0.04156     0.04312     0.04212     0.04312     0.73160     0.69320     0.55510     0.69320     0.50341     3.34642	    -0.36798    -0.00160    -0.01299     0.01051     0.00051    -0.04860     0.03018    -0.13096     0.06982     0.08332     0.00020	    -0.36798     0.00160    -0.00051    -0.01051     0.01299     0.04860    -0.06981     0.13096    -0.03018    -0.08332    -0.00018
    -0.34298     0.04171     0.04017     0.03781     0.04017     0.66520     0.62630     0.66360     0.62630     0.52393     3.26518	    -0.34298    -0.00176    -0.01228     0.00818    -0.00062    -0.05230     0.02194    -0.20810     0.04903     0.09370    -0.10221	    -0.34298     0.00176     0.00062    -0.00818     0.01228     0.05230    -0.04903     0.20810    -0.02194    -0.09371     0.10220
    -0.31798     0.04191     0.03651     0.03313     0.03651     0.54090     0.54380     0.83320     0.54380     0.61156     3.22132	    -0.31798    -0.00128    -0.01080     0.00594    -0.00171    -0.03981     0.02335    -0.30193     0.02807     0.12634    -0.17182	    -0.31798     0.00128     0.00171    -0.00594     0.01080     0.03981    -0.02806     0.30192    -0.02335    -0.12634     0.17182
    -0.29298     0.03949     0.03194     0.02936     0.03194     0.42596     0.44986     0.98320     0.44985     0.75995     3.20155	    -0.29298    -0.00072    -0.00873     0.00447    -0.00146    -0.01598     0.02208    -0.35880     0.00779     0.19268    -0.15867	    -0.29298     0.00072     0.00146    -0.00447     0.00873     0.01598    -0.00779     0.35880    -0.02208    -0.19268     0.15867
    -0.26798     0.03313     0.02623     0.02585     0.02623     0.34166     0.34874     1.03110     0.34874     0.91374     3.09543	    -0.26798    -0.00010    -0.00606     0.00348     0.00001     0.00998     0.01623    -0.34709     0.00111     0.27568    -0.04677	    -0.26798     0.00010    -0.00001    -0.00348     0.00606    -0.00999    -0.00111     0.34709    -0.01623    -0.27568     0.04676
    -0.24298     0.02679     0.02152     0.02323     0.02152     0.26964     0.26875     0.99370     0.26875     1.06147     2.95537	    -0.24298    -0.00019    -0.00307     0.00210     0.00139     0.01854     0.00978    -0.29190     0.00953     0.36076     0.10695	    -0.24298     0.00019    -0.00139    -0.00210     0.00307    -0.01855    -0.00953     0.29190    -0.00977    -0.36075    -0.10694
    -0.21798     0.02539     0.02009     0.02295     0.02009     0.23556     0.25290     0.94140     0.25290     1.15008     2.92136	    -0.21798    -0.00104    -0.00090     0.00062     0.00164     0.00741     0.00486    -0.23146     0.01432     0.39264     0.18809	    -0.21798     0.00104    -0.00164    -0.00062     0.00090    -0.00740    -0.01432     0.23146    -0.00486    -0.39264    -0.18808
    -0.19298     0.02795     0.02148     0.02344     0.02148     0.27044     0.30414     0.88870     0.30414     1.09230     2.95408	    -0.19298    -0.00098    -0.00046     0.00050     0.00066    -0.00177     0.00439    -0.17603     0.01015     0.32173     0.15818	    -0.19298     0.00098    -0.00066    -0.00050     0.00046     0.00178    -0.01015     0.17603    -0.00439    -0.32173    -0.15818
    -0.16798     0.02924     0.02266     0.02285     0.02267     0.34748     0.35112     0.81030     0.35112     0.92136     2.87880	    -0.16798     0.00032    -0.00111     0.00136     0.00003     0.00299     0.00684    -0.12954     0.01174     0.21155     0.10419	    -0.16798    -0.00032    -0.00003    -0.00136     0.00111    -0.00300    -0.01174     0.12954    -0.00684    -0.21155    -0.10421
    -0.14298     0.02659     0.02114     0.02122     0.02114     0.39200     0.33811     0.70010     0.33811     0.75107     2.60947	    -0.14298     0.00126    -0.00129     0.00141     0.00055     0.00272     0.00743    -0.09753     0.02890     0.14482     0.08825	    -0.14298    -0.00126    -0.00055    -0.00141     0.00129    -0.00272    -0.02890     0.09753    -0.00743    -0.14482    -0.08825
    -0.11798     0.02197     0.01805     0.01791     0.01805     0.36030     0.29441     0.58110     0.29441     0.62294     2.22915	    -0.11798     0.00131    -0.00077     0.00098     0.00044    -0.01805     0.00653    -0.07570     0.05018     0.10930     0.07422	    -0.11798    -0.00131    -0.00044    -0.00098     0.00077     0.01805    -0.05018     0.07571    -0.00653    -0.10930    -0.07421
    -0.09298     0.01811     0.01617     0.01373     0.01617     0.30888     0.27010     0.47020     0.27010     0.51228     1.89575	    -0.09298     0.00127    -0.00072     0.00153    -0.00067    -0.04082     0.00679    -0.05002     0.06130     0.06790     0.04655	    -0.09298    -0.00127     0.00067    -0.00153     0.00072     0.04081    -0.06130     0.05003    -0.00679    -0.06789    -0.04654
    -0.06798     0.01571     0.01544     0.01177     0.01544     0.30132     0.29222     0.36640     0.29222     0.40331     1.71383	    -0.06798     0.00116    -0.00194     0.00292    -0.00126    -0.05065     0.00761    -0.02062     0.05900     0.02985     0.02606	    -0.06798    -0.00116     0.00126    -0.00292     0.00194     0.05065    -0.05901     0.02062    -0.00761    -0.02985    -0.02607
    -0.04298     0.01447     0.01455     0.01252     0.01455     0.33590     0.35802     0.28436     0.35802     0.30610     1.69849	    -0.04298     0.00062    -0.00387     0.00421    -0.00105    -0.04732     0.00808     0.00005     0.04128     0.00643     0.00844	    -0.04298    -0.00062     0.00105    -0.00421     0.00387     0.04732    -0.04128    -0.00005    -0.00808    -0.00643    -0.00844
    -0.01798     0.01355     0.01336     0.01290     0.01336     0.39668     0.41964     0.23700     0.41964     0.23792     1.76404	    -0.01798     0.00019    -0.00496     0.00470    -0.00054    -0.02615     0.00844     0.01387     0.01570    -0.00900     0.00226	    -0.01798    -0.00019     0.00054    -0.00470     0.00496     0.02615    -0.01570    -0.01387    -0.00844     0.00900    -0.00226
     0.00702     0.01154     0.01198     0.01123     0.01198     0.47364     0.45299     0.20198     0.45299     0.18739     1.81573	     0.00702     0.00031    -0.00456     0.00424     0.00021     0.00515     0.00845     0.01999    -0.00190    -0.01514     0.01675	     0.00702    -0.00031    -0.00021    -0.00424     0.00456    -0.00515     0.00191    -0.01999    -0.00845     0.01514    -0.01674
     0.03202     0.00904     0.01154     0.01017     0.01154     0.56540     0.51936     0.16996     0.51936     0.15165     1.96803	     0.03202     0.00043    -0.00393     0.00372     0.00067     0.02686     0.01007     0.01011    -0.01349    -0.00867     0.02575	     0.03202    -0.00043    -0.00067    -0.00372     0.00393    -0.02686     0.01348    -0.01011    -0.01007     0.00867    -0.02576
     0.05702     0.00804     0.01342     0.01222     0.01342     0.66980     0.65551     0.16655     0.65551     0.15143     2.34590	     0.05702     0.00015    -0.00426     0.00400     0.00044     0.03577     0.01289    -0.00921    -0.02940     0.00136     0.01175	     0.05702    -0.00015    -0.00044    -0.00400     0.00426    -0.03577     0.02940     0.00921    -0.01288    -0.00136    -0.01174
     0.08202     0.00834     0.01592     0.01525     0.01592     0.73220     0.75960     0.19273     0.75960     0.18021     2.67978	     0.08202    -0.00012    -0.00478     0.00465     0.00022     0.03916     0.01050    -0.01934    -0.04455     0.00260    -0.01166	     0.08202     0.00012    -0.00022    -0.00465     0.00478    -0.03916     0.04455     0.01934    -0.01050    -0.00261     0.01164
     0.10702     0.00825     0.01585     0.01557     0.01585     0.68800     0.71700     0.21193     0.71700     0.20367     2.59312	     0.10702    -0.00012    -0.00435     0.00463     0.00035     0.03398     0.00410    -0.01203    -0.04844    -0.00514    -0.02701	     0.10702     0.00012    -0.00035    -0.00463     0.00435    -0.03399     0.04835     0.01203    -0.00410     0.00513     0.02691
     0.13202     0.00747     0.01358     0.01313     0.01359     0.57370     0.56975     0.20373     0.56975     0.19857     2.16326	     0.13202    -0.00013    -0.00376     0.00372     0.00015     0.01657     0.00055     0.00354    -0.04443    -0.01498    -0.03877	     0.13202     0.00013    -0.00015    -0.00372     0.00376    -0.01657     0.04442    -0.00354    -0.00055     0.01498     0.03876
     0.15702     0.00691     0.01250     0.01080     0.01250     0.50940     0.46293     0.19202     0.46293     0.18213     1.85211	     0.15702    -0.00028    -0.00435     0.00268    -0.00048    -0.00030    -0.00902     0.01417    -0.04669    -0.02317    -0.06744	     0.15702     0.00028     0.00048    -0.00268     0.00435     0.00029     0.04669    -0.01418     0.00903     0.02317     0.06743
     0.18202     0.00774     0.01461     0.01086     0.01461     0.56930     0.48627     0.22935     0.48627     0.20694     2.02595	     0.18202    -0.00035    -0.00578     0.00239    -0.00059     0.00274    -0.03013     0.00549    -0.05402    -0.01637    -0.09662	     0.18202     0.00035     0.00059    -0.00239     0.00578    -0.00274     0.05402    -0.00549     0.03013     0.01636     0.09661
     0.20702     0.01074     0.01894     0.01399     0.01894     0.69640     0.58360     0.35403     0.58360     0.31126     2.59150	     0.20702    -0.00024    -0.00700     0.00306    -0.00002     0.01522    -0.04329    -0.03976    -0.04353     0.02679    -0.08876	     0.20702     0.00024     0.00002    -0.00306     0.00700    -0.01523     0.04353     0.03975     0.04328    -0.02679     0.08874
     0.23202     0.01488     0.02343     0.01898     0.02343     0.79360     0.66760     0.52817     0.66760     0.46510     3.20278	     0.23202    -0.00015    -0.00788     0.00424     0.00034     0.01092    -0.03945    -0.10809    -0.01261     0.09142    -0.06126	     0.23202     0.00015    -0.00034    -0.00424     0.00788    -0.01091     0.01260     0.10809     0.03945    -0.09142     0.06125
     0.25702     0.01733     0.02765     0.02467     0.02765     0.85550     0.76220     0.65090     0.76220     0.58440     3.71251	     0.25702    -0.00015    -0.00884     0.00610     0.00020    -0.00446    -0.02951    -0.14685     0.00945     0.12424    -0.04981	     0.25702     0.00015    -0.00020    -0.00611     0.00883     0.00446    -0.00945     0.14685     0.02951    -0.12424     0.04981
     0.28202     0.01689     0.03234     0.03146     0.03234     0.91910     0.89550     0.68270     0.89550     0.62610     4.13193	     0.28202    -0.00011    -0.00995     0.00923    -0.00002    -0.00786    -0.01211    -0.13647     0.01402     0.11277    -0.03049	     0.28202     0.00011     0.00002    -0.00923     0.00995     0.00786    -0.01403     0.13647     0.01211    -0.11277     0.03048
