     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -1.46898     0.01722     0.00898     0.00940     0.00898     0.73600     0.71580     0.53800     0.71580     0.49260     3.24277	    -1.46898    -0.00006    -0.00025    -0.00072    -0.00035     0.13760    -0.02977     0.06780    -0.21180    -0.08469    -0.12225	    -1.46898     0.00006     0.00035     0.00072     0.00025    -0.13760     0.21180    -0.06780     0.02978     0.08469     0.12226
    -1.44398     0.02097     0.01202     0.01299     0.01202     0.77140     0.69370     0.67560     0.69370     0.64010     3.53250	    -1.44398     0.00011    -0.00041    -0.00062    -0.00036    -0.00926    -0.02653     0.08165    -0.06977    -0.11270    -0.13788	    -1.44398    -0.00011     0.00036     0.00062     0.00041     0.00926     0.06977    -0.08165     0.02655     0.11270     0.13790
    -1.41898     0.02703     0.01822     0.01976     0.01822     0.87780     0.80470     0.92210     0.80470     0.89740     4.38993	    -1.41898     0.00018    -0.00132     0.00023    -0.00033    -0.15830    -0.00791     0.12620     0.08259    -0.16900    -0.12766	    -1.41898    -0.00018     0.00033    -0.00023     0.00132     0.15830    -0.08259    -0.12620     0.00792     0.16900     0.12768
    -1.39398     0.03306     0.02502     0.02642     0.02502     1.03000     1.00900     1.20100     1.00900     1.18000     5.53852	    -1.39398     0.00003    -0.00298     0.00181    -0.00020    -0.25940     0.00378     0.18050     0.20540    -0.23930    -0.11035	    -1.39398    -0.00003     0.00020    -0.00181     0.00298     0.25940    -0.20540    -0.18050    -0.00377     0.23930     0.11036
    -1.36898     0.03651     0.02904     0.02952     0.02904     1.14700     1.18300     1.43700     1.18300     1.41200     6.48611	    -1.36898     0.00006    -0.00463     0.00330     0.00001    -0.28440    -0.00034     0.23780     0.28150    -0.30900    -0.07569	    -1.36898    -0.00006    -0.00001    -0.00330     0.00463     0.28440    -0.28150    -0.23780     0.00033     0.30900     0.07569
    -1.34398     0.03523     0.02899     0.02855     0.02899     1.12000     1.19900     1.58400     1.19900     1.53200     6.75576	    -1.34398     0.00040    -0.00468     0.00325     0.00017    -0.22020    -0.00681     0.30210     0.27260    -0.36200    -0.01517	    -1.34398    -0.00040    -0.00017    -0.00325     0.00468     0.22020    -0.27260    -0.30210     0.00679     0.36200     0.01515
    -1.31898     0.03015     0.02743     0.02702     0.02743     0.97290     1.05300     1.65300     1.05300     1.55100     6.39493	    -1.31898     0.00059    -0.00239     0.00114     0.00012    -0.09833    -0.00734     0.34040     0.16310    -0.37300     0.02428	    -1.31898    -0.00059    -0.00012    -0.00114     0.00239     0.09833    -0.16310    -0.34040     0.00733     0.37300    -0.02430
    -1.29398     0.02746     0.02862     0.02936     0.02862     0.83750     0.89250     1.73900     0.89250     1.61300     6.08856	    -1.29398     0.00044     0.00035    -0.00142    -0.00000     0.03385    -0.00625     0.33010     0.00283    -0.34810     0.01179	    -1.29398    -0.00044     0.00000     0.00142    -0.00035    -0.03385    -0.00284    -0.33010     0.00624     0.34810    -0.01180
    -1.26898     0.03267     0.03391     0.03584     0.03391     0.77470     0.82260     1.90600     0.82260     1.82800     6.29023	    -1.26898     0.00008     0.00120    -0.00252     0.00005     0.13540    -0.00639     0.30950    -0.12730    -0.33510    -0.02507	    -1.26898    -0.00008    -0.00005     0.00252    -0.00120    -0.13540     0.12730    -0.30940     0.00639     0.33510     0.02517
    -1.24398     0.04081     0.03908     0.04088     0.03908     0.73760     0.78560     2.02300     0.78560     2.04800     6.53965	    -1.24398    -0.00053     0.00127    -0.00302     0.00012     0.17750    -0.00712     0.28370    -0.17950    -0.33520    -0.06278	    -1.24398     0.00053    -0.00012     0.00302    -0.00127    -0.17750     0.17950    -0.28370     0.00712     0.33520     0.06277
    -1.21898     0.04300     0.03993     0.04058     0.03993     0.68440     0.72640     1.97000     0.72640     2.07900     6.34964	    -1.21898    -0.00128     0.00281    -0.00466    -0.00014     0.17170    -0.01000     0.22090    -0.17700    -0.29200    -0.08966	    -1.21898     0.00128     0.00014     0.00466    -0.00281    -0.17170     0.17700    -0.22090     0.01000     0.29200     0.08966
    -1.19398     0.04011     0.03892     0.03900     0.03892     0.62680     0.67230     1.88500     0.67230     1.97700     5.99035	    -1.19398    -0.00163     0.00515    -0.00686    -0.00044     0.14460    -0.01281     0.16220    -0.16210    -0.20720    -0.07909	    -1.19398     0.00163     0.00044     0.00686    -0.00515    -0.14460     0.16210    -0.16220     0.01281     0.20720     0.07909
    -1.16898     0.03800     0.03902     0.03882     0.03902     0.56800     0.62390     1.87700     0.62390     1.92300     5.77066	    -1.16898    -0.00084     0.00703    -0.00837    -0.00044     0.10660    -0.00983     0.17100    -0.13710    -0.15050    -0.02244	    -1.16898     0.00084     0.00044     0.00837    -0.00703    -0.10660     0.13710    -0.17100     0.00982     0.15050     0.02244
    -1.14398     0.03637     0.03939     0.03774     0.03939     0.50080     0.55460     1.78100     0.55460     1.87000     5.41389	    -1.14398     0.00078     0.00815    -0.00833    -0.00007     0.06818    -0.00262     0.22070    -0.09748    -0.14160     0.04772	    -1.14398    -0.00078     0.00007     0.00833    -0.00815    -0.06818     0.09748    -0.22070     0.00262     0.14160    -0.04772
    -1.11898     0.03258     0.03972     0.03648     0.03972     0.43610     0.47820     1.55800     0.47820     1.67500     4.77400	    -1.11898     0.00152     0.00798    -0.00689     0.00054     0.03857    -0.00073     0.25690    -0.05858    -0.14910     0.09021	    -1.11898    -0.00152    -0.00054     0.00689    -0.00798    -0.03857     0.05858    -0.25690     0.00073     0.14910    -0.09021
    -1.09398     0.02796     0.03957     0.03670     0.03957     0.39230     0.42830     1.40000     0.42830     1.44500     4.23770	    -1.09398     0.00108     0.00766    -0.00670     0.00082     0.01378    -0.00557     0.27010    -0.03329    -0.15620     0.09169	    -1.09398    -0.00108    -0.00082     0.00670    -0.00765    -0.01377     0.03329    -0.27010     0.00556     0.15620    -0.09168
    -1.06898     0.02490     0.03963     0.03838     0.03963     0.38750     0.42720     1.35700     0.42720     1.34700     4.08844	    -1.06898     0.00088     0.00948    -0.00962     0.00053    -0.00045    -0.00671     0.26540    -0.02465    -0.15820     0.07664	    -1.06898    -0.00088    -0.00053     0.00962    -0.00948     0.00045     0.02464    -0.26540     0.00671     0.15820    -0.07665
    -1.04398     0.02310     0.04158     0.04100     0.04158     0.40880     0.45750     1.33800     0.45750     1.35300     4.16206	    -1.04398     0.00109     0.01236    -0.01289     0.00003     0.00219    -0.00013     0.26370    -0.02577    -0.17190     0.06868	    -1.04398    -0.00109    -0.00003     0.01288    -0.01236    -0.00219     0.02577    -0.26370     0.00013     0.17190    -0.06870
    -1.01898     0.02051     0.04368     0.04153     0.04368     0.40660     0.45240     1.24500     0.45240     1.32500     4.03080	    -1.01898     0.00097     0.01293    -0.01247    -0.00035     0.00696     0.00413     0.25010    -0.02317    -0.21410     0.02500	    -1.01898    -0.00097     0.00035     0.01247    -0.01293    -0.00696     0.02317    -0.25010    -0.00413     0.21410    -0.02500
    -0.99398     0.01634     0.04216     0.03777     0.04216     0.36080     0.38940     1.03700     0.38940     1.16700     3.48203	    -0.99398     0.00059     0.01007    -0.00820    -0.00039    -0.00339     0.00204     0.17540    -0.00459    -0.23980    -0.06828	    -0.99398    -0.00059     0.00040     0.00820    -0.01006     0.00339     0.00459    -0.17540    -0.00205     0.23980     0.06829
    -0.96898     0.01229     0.03529     0.03187     0.03529     0.30560     0.33200     0.79360     0.33200     0.90240     2.78034	    -0.96898     0.00043     0.00612    -0.00460    -0.00026    -0.03347     0.00160     0.06444     0.03041    -0.19190    -0.12724	    -0.96898    -0.00043     0.00026     0.00460    -0.00612     0.03347    -0.03041    -0.06443    -0.00160     0.19190     0.12725
    -0.94398     0.01009     0.02709     0.02700     0.02709     0.28340     0.32210     0.61050     0.32210     0.65620     2.28557	    -0.94398     0.00041     0.00461    -0.00492    -0.00036    -0.07417     0.00259    -0.01369     0.06676    -0.09265    -0.11142	    -0.94398    -0.00041     0.00036     0.00492    -0.00461     0.07417    -0.06676     0.01370    -0.00259     0.09266     0.11144
    -0.91898     0.00970     0.02306     0.02425     0.02306     0.29810     0.33210     0.49550     0.33210     0.51010     2.04797	    -0.91898     0.00029     0.00487    -0.00571    -0.00066    -0.10310     0.00418    -0.04068     0.08973    -0.01138    -0.06246	    -0.91898    -0.00029     0.00066     0.00571    -0.00487     0.10310    -0.08973     0.04069    -0.00418     0.01138     0.06247
    -0.89398     0.00997     0.02187     0.02298     0.02187     0.29900     0.32810     0.41900     0.32810     0.43270     1.88359	    -0.89398     0.00034     0.00468    -0.00460    -0.00066    -0.10100     0.01252    -0.04576     0.09117     0.02879    -0.01451	    -0.89398    -0.00034     0.00066     0.00460    -0.00468     0.10100    -0.09116     0.04577    -0.01252    -0.02878     0.01455
    -0.86898     0.01034     0.02088     0.02220     0.02088     0.26820     0.31110     0.36390     0.31110     0.37630     1.70490	    -0.86898     0.00075     0.00480    -0.00386    -0.00019    -0.07367     0.01916    -0.04938     0.07289     0.05081     0.02130	    -0.86898    -0.00075     0.00019     0.00386    -0.00479     0.07367    -0.07289     0.04938    -0.01916    -0.05080    -0.02129
    -0.84398     0.01125     0.02136     0.02142     0.02136     0.26330     0.30130     0.32580     0.30130     0.33880     1.60589	    -0.84398     0.00087     0.00538    -0.00406     0.00022    -0.05239     0.01391    -0.05395     0.05743     0.06813     0.03554	    -0.84398    -0.00087    -0.00022     0.00405    -0.00538     0.05239    -0.05743     0.05395    -0.01391    -0.06812    -0.03553
    -0.81898     0.01245     0.02272     0.02092     0.02272     0.29610     0.30900     0.29650     0.30900     0.31410     1.60351	    -0.81898     0.00042     0.00438    -0.00354     0.00018    -0.05829     0.00533    -0.05918     0.06519     0.07397     0.02845	    -0.81898    -0.00042    -0.00018     0.00353    -0.00438     0.05829    -0.06518     0.05918    -0.00533    -0.07397    -0.02845
    -0.79398     0.01291     0.02243     0.02055     0.02243     0.30920     0.31940     0.26420     0.31940     0.27880     1.56932	    -0.79398    -0.00003     0.00146    -0.00161     0.00001    -0.07433     0.00115    -0.06022     0.08085     0.06467     0.01196	    -0.79398     0.00003    -0.00001     0.00161    -0.00146     0.07433    -0.08085     0.06022    -0.00115    -0.06466    -0.01195
    -0.76898     0.01248     0.02046     0.01974     0.02046     0.28590     0.30820     0.22500     0.30820     0.23290     1.43334	    -0.76898    -0.00023    -0.00076     0.00018     0.00014    -0.07685    -0.00076    -0.05171     0.07920     0.04940    -0.00140	    -0.76898     0.00023    -0.00014    -0.00018     0.00076     0.07685    -0.07919     0.05171     0.00076    -0.04940     0.00141
    -0.74398     0.01202     0.01917     0.01971     0.01917     0.26560     0.28450     0.19020     0.28450     0.19520     1.29007	    -0.74398    -0.00042    -0.00070    -0.00021     0.00023    -0.07308    -0.00167    -0.03807     0.06650     0.03674    -0.01068	    -0.74398     0.00042    -0.00023     0.00021     0.00070     0.07308    -0.06650     0.03807     0.00166    -0.03675     0.01067
    -0.71898     0.01203     0.01991     0.02134     0.01991     0.27340     0.27610     0.17690     0.27610     0.17220     1.24789	    -0.71898    -0.00038     0.00052    -0.00199     0.00018    -0.08280    -0.00104    -0.03109     0.06134     0.02775    -0.02752	    -0.71898     0.00038    -0.00018     0.00199    -0.00052     0.08280    -0.06134     0.03109     0.00104    -0.02776     0.02751
    -0.69398     0.01284     0.02184     0.02401     0.02184     0.30230     0.29490     0.19430     0.29490     0.16830     1.33523	    -0.69398     0.00002     0.00142    -0.00295     0.00049    -0.10520     0.00078    -0.03401     0.06526     0.02412    -0.05006	    -0.69398    -0.00002    -0.00049     0.00295    -0.00142     0.10520    -0.06526     0.03400    -0.00079    -0.02413     0.05004
    -0.66898     0.01451     0.02479     0.02742     0.02479     0.33340     0.34000     0.22260     0.34000     0.19120     1.51871	    -0.66898     0.00025     0.00183    -0.00286     0.00114    -0.11730     0.00275    -0.04014     0.07315     0.02973    -0.05145	    -0.66898    -0.00025    -0.00114     0.00286    -0.00183     0.11730    -0.07315     0.04014    -0.00275    -0.02973     0.05145
    -0.64398     0.01549     0.02811     0.02992     0.02811     0.34610     0.39110     0.22320     0.39110     0.22000     1.67313	    -0.64398     0.00008     0.00277    -0.00308     0.00164    -0.10450     0.00188    -0.04216     0.07975     0.04081    -0.02281	    -0.64398    -0.00008    -0.00164     0.00308    -0.00277     0.10450    -0.07975     0.04216    -0.00189    -0.04082     0.02279
    -0.61898     0.01483     0.03037     0.03128     0.03037     0.35280     0.42080     0.19800     0.42080     0.22190     1.72115	    -0.61898    -0.00004     0.00486    -0.00480     0.00186    -0.08592    -0.00212    -0.03591     0.08057     0.04620     0.00470	    -0.61898     0.00004    -0.00186     0.00480    -0.00486     0.08592    -0.08057     0.03591     0.00211    -0.04620    -0.00471
    -0.59398     0.01412     0.03301     0.03392     0.03301     0.38060     0.42190     0.18530     0.42190     0.20830     1.73206	    -0.59398    -0.00005     0.00757    -0.00775     0.00176    -0.07848    -0.00416    -0.02592     0.08155     0.04261     0.01713	    -0.59398     0.00005    -0.00176     0.00775    -0.00757     0.07848    -0.08155     0.02592     0.00415    -0.04261    -0.01713
    -0.56898     0.01456     0.03670     0.03736     0.03670     0.39730     0.39710     0.19220     0.39710     0.20330     1.71232	    -0.56898     0.00003     0.00991    -0.01029     0.00109    -0.06730    -0.00125    -0.01986     0.08732     0.03516     0.03481	    -0.56898    -0.00003    -0.00109     0.01029    -0.00991     0.06729    -0.08732     0.01986     0.00124    -0.03517    -0.03483
    -0.54398     0.01576     0.03978     0.04004     0.03978     0.36650     0.35710     0.20070     0.35710     0.20830     1.62506	    -0.54398     0.00027     0.01144    -0.01173     0.00036    -0.05661     0.00309    -0.01908     0.09369     0.02799     0.04943	    -0.54398    -0.00027    -0.00036     0.01173    -0.01144     0.05660    -0.09369     0.01908    -0.00310    -0.02799    -0.04944
    -0.51898     0.01714     0.04234     0.04191     0.04234     0.31970     0.32820     0.20280     0.32820     0.21970     1.54233	    -0.51898     0.00034     0.01268    -0.01284    -0.00013    -0.06414     0.00408    -0.01810     0.10080     0.02413     0.04683	    -0.51898    -0.00034     0.00013     0.01284    -0.01268     0.06414    -0.10080     0.01810    -0.00408    -0.02413    -0.04683
    -0.49298     0.01747     0.04344     0.04213     0.04344     0.29980     0.32360     0.19450     0.32360     0.21870     1.50668	    -0.49298     0.00014     0.01390    -0.01432    -0.00086    -0.08371     0.00360    -0.01671     0.11450     0.02429     0.04083	    -0.49298    -0.00014     0.00086     0.01431    -0.01390     0.08371    -0.11450     0.01671    -0.00360    -0.02429    -0.04084
    -0.46798     0.01643     0.04173     0.04081     0.04173     0.30890     0.33350     0.17930     0.33350     0.19720     1.49310	    -0.46798     0.00004     0.01448    -0.01514    -0.00099    -0.10810     0.00535    -0.01780     0.13210     0.02629     0.03623	    -0.46798    -0.00004     0.00099     0.01514    -0.01448     0.10810    -0.13210     0.01781    -0.00535    -0.02629    -0.03623
    -0.44298     0.01559     0.04032     0.03957     0.04032     0.32740     0.34250     0.16810     0.34250     0.17990     1.49620	    -0.44298     0.00007     0.01401    -0.01388    -0.00022    -0.12950     0.00576    -0.01429     0.14150     0.02518     0.02864	    -0.44298    -0.00007     0.00022     0.01388    -0.01401     0.12950    -0.14150     0.01429    -0.00577    -0.02518    -0.02864
    -0.41798     0.01504     0.04131     0.03969     0.04131     0.34160     0.35370     0.16320     0.35370     0.17310     1.52265	    -0.41798     0.00003     0.01282    -0.01194    -0.00001    -0.13730     0.00365    -0.00454     0.14790     0.01911     0.02972	    -0.41798    -0.00003     0.00001     0.01194    -0.01282     0.13730    -0.14790     0.00454    -0.00365    -0.01911    -0.02972
    -0.39298     0.01373     0.04224     0.04132     0.04224     0.35190     0.37190     0.15970     0.37190     0.16350     1.55843	    -0.39298    -0.00003     0.01208    -0.01194    -0.00018    -0.14360     0.00344    -0.00104     0.16050     0.01353     0.03276	    -0.39298     0.00003     0.00018     0.01194    -0.01208     0.14360    -0.16050     0.00105    -0.00344    -0.01353    -0.03276
    -0.36798     0.01207     0.04199     0.04215     0.04199     0.36210     0.36160     0.15590     0.36150     0.15810     1.53740	    -0.36798    -0.00016     0.01286    -0.01363    -0.00013    -0.15570     0.00422    -0.00872     0.15360     0.01596     0.00831	    -0.36798     0.00016     0.00013     0.01363    -0.01286     0.15570    -0.15360     0.00872    -0.00422    -0.01596    -0.00831
    -0.34298     0.01083     0.04113     0.03916     0.04113     0.36190     0.30410     0.15390     0.30410     0.17300     1.42925	    -0.34298    -0.00038     0.01403    -0.01428    -0.00117    -0.15700     0.00288    -0.01597     0.12000     0.02949    -0.02240	    -0.34298     0.00038     0.00117     0.01428    -0.01403     0.15700    -0.12000     0.01597    -0.00288    -0.02949     0.02240
    -0.31798     0.01022     0.03895     0.03371     0.03895     0.35350     0.23760     0.15510     0.23760     0.19600     1.30163	    -0.31798    -0.00035     0.01342    -0.01270    -0.00304    -0.15650     0.00161    -0.01405     0.09451     0.04330    -0.03379	    -0.31798     0.00035     0.00304     0.01270    -0.01342     0.15650    -0.09451     0.01405    -0.00162    -0.04331     0.03378
    -0.29298     0.01001     0.03416     0.02837     0.03416     0.33930     0.19670     0.15420     0.19670     0.19170     1.18530	    -0.29298     0.00007     0.01119    -0.01010    -0.00310    -0.16770     0.00051    -0.00743     0.09264     0.04044    -0.04350	    -0.29298    -0.00007     0.00310     0.01010    -0.01119     0.16770    -0.09264     0.00744    -0.00051    -0.04044     0.04350
    -0.26798     0.00926     0.02652     0.02232     0.02652     0.30200     0.20670     0.14710     0.20670     0.15700     1.10412	    -0.26798     0.00045     0.00909    -0.00775    -0.00116    -0.17040    -0.00280    -0.00455     0.11760     0.02366    -0.03587	    -0.26798    -0.00045     0.00116     0.00775    -0.00909     0.17040    -0.11760     0.00455     0.00280    -0.02366     0.03587
    -0.24298     0.00741     0.01852     0.01702     0.01852     0.26040     0.26760     0.14680     0.26760     0.12900     1.13287	    -0.24298     0.00042     0.00755    -0.00688     0.00013    -0.16240    -0.00458    -0.01341     0.16810     0.01288     0.00181	    -0.24298    -0.00042    -0.00013     0.00688    -0.00755     0.16240    -0.16810     0.01341     0.00458    -0.01288    -0.00181
    -0.21798     0.00580     0.01484     0.01629     0.01484     0.24400     0.32950     0.16080     0.32950     0.13410     1.24967	    -0.21798     0.00002     0.00644    -0.00737    -0.00038    -0.15950    -0.00317    -0.02953     0.21470     0.01825     0.03946	    -0.21798    -0.00002     0.00038     0.00737    -0.00644     0.15950    -0.21470     0.02953     0.00317    -0.01825    -0.03946
    -0.19298     0.00582     0.01732     0.01857     0.01732     0.25020     0.34720     0.16670     0.34720     0.16030     1.33063	    -0.19298    -0.00035     0.00619    -0.00715    -0.00142    -0.16410    -0.00161    -0.03620     0.22780     0.03348     0.05663	    -0.19298     0.00035     0.00142     0.00715    -0.00619     0.16410    -0.22780     0.03620     0.00161    -0.03348    -0.05663
    -0.16798     0.00639     0.02091     0.01944     0.02091     0.26040     0.32960     0.15800     0.32960     0.17050     1.31575	    -0.16798    -0.00010     0.00679    -0.00593    -0.00091    -0.16990    -0.00020    -0.03771     0.21590     0.04723     0.05517	    -0.16798     0.00010     0.00091     0.00593    -0.00679     0.16990    -0.21590     0.03771     0.00020    -0.04724    -0.05518
    -0.14298     0.00558     0.01969     0.01722     0.01969     0.25940     0.31140     0.15200     0.31140     0.15380     1.25018	    -0.14298     0.00064     0.00718    -0.00526     0.00090    -0.17000     0.00137    -0.04546     0.20590     0.05187     0.04714	    -0.14298    -0.00064    -0.00090     0.00526    -0.00718     0.17000    -0.20580     0.04546    -0.00137    -0.05187    -0.04704
    -0.11798     0.00355     0.01473     0.01265     0.01473     0.24900     0.29750     0.14120     0.29750     0.13910     1.16996	    -0.11798     0.00101     0.00667    -0.00496     0.00120    -0.16570     0.00251    -0.04571     0.20010     0.04942     0.04454	    -0.11798    -0.00101    -0.00120     0.00496    -0.00667     0.16570    -0.20010     0.04571    -0.00251    -0.04942    -0.04454
    -0.09298     0.00210     0.01122     0.00874     0.01122     0.22880     0.27660     0.11610     0.27660     0.13720     1.06858	    -0.09298     0.00083     0.00590    -0.00438    -0.00013    -0.15410     0.00254    -0.03393     0.18760     0.04703     0.05136	    -0.09298    -0.00083     0.00013     0.00438    -0.00590     0.15410    -0.18760     0.03394    -0.00254    -0.04703    -0.05135
    -0.06798     0.00221     0.01084     0.00887     0.01084     0.20260     0.25300     0.08934     0.25300     0.12290     0.95361	    -0.06798     0.00038     0.00507    -0.00400    -0.00107    -0.13610     0.00210    -0.02799     0.17000     0.04540     0.05379	    -0.06798    -0.00038     0.00107     0.00400    -0.00507     0.13610    -0.17000     0.02799    -0.00210    -0.04540    -0.05379
    -0.04298     0.00366     0.01241     0.01282     0.01241     0.18540     0.22830     0.06786     0.22830     0.08811     0.83928	    -0.04298    -0.00027     0.00392    -0.00389    -0.00131    -0.12180     0.00157    -0.02955     0.14830     0.03928     0.03625	    -0.04298     0.00027     0.00131     0.00389    -0.00392     0.12180    -0.14830     0.02955    -0.00158    -0.03928    -0.03626
    -0.01798     0.00536     0.01460     0.01627     0.01460     0.17280     0.19910     0.05157     0.19910     0.05590     0.72930	    -0.01798    -0.00052     0.00336    -0.00377    -0.00071    -0.10800     0.00001    -0.02659     0.12180     0.02875     0.01432	    -0.01798     0.00052     0.00071     0.00377    -0.00336     0.10800    -0.12180     0.02659    -0.00001    -0.02875    -0.01432
     0.00702     0.00584     0.01581     0.01617     0.01582     0.16510     0.17520     0.04223     0.17520     0.04106     0.65243	     0.00702     0.00001     0.00452    -0.00434     0.00097    -0.09435    -0.00178    -0.02069     0.09808     0.02160     0.00403	     0.00702    -0.00001    -0.00097     0.00434    -0.00452     0.09435    -0.09808     0.02069     0.00177    -0.02160    -0.00403
     0.03202     0.00512     0.01644     0.01592     0.01644     0.17890     0.17810     0.04396     0.17810     0.04388     0.67686	     0.03202     0.00051     0.00733    -0.00689     0.00211    -0.09259    -0.00244    -0.02219     0.08922     0.02461    -0.00033	     0.03202    -0.00051    -0.00211     0.00689    -0.00733     0.09259    -0.08922     0.02219     0.00244    -0.02461     0.00033
     0.05702     0.00485     0.01861     0.01917     0.01861     0.21870     0.20840     0.05952     0.20840     0.06167     0.81793	     0.05702     0.00046     0.01092    -0.01109     0.00164    -0.10510    -0.00058    -0.03352     0.09628     0.03673    -0.00427	     0.05702    -0.00046    -0.00164     0.01109    -0.01092     0.10510    -0.09628     0.03352     0.00058    -0.03673     0.00427
     0.08202     0.00611     0.02111     0.02229     0.02111     0.25060     0.23220     0.07663     0.23220     0.07823     0.94048	     0.08202     0.00041     0.01313    -0.01345     0.00070    -0.11380     0.00251    -0.04403     0.10340     0.04601    -0.00513	     0.08202    -0.00041    -0.00070     0.01345    -0.01313     0.11380    -0.10340     0.04403    -0.00251    -0.04601     0.00512
     0.10702     0.00783     0.02015     0.02087     0.02015     0.23650     0.22390     0.07416     0.22390     0.07236     0.89982	     0.10702     0.00044     0.01163    -0.01137     0.00023    -0.10240     0.00280    -0.04031     0.09668     0.03960    -0.00270	     0.10702    -0.00044    -0.00023     0.01137    -0.01163     0.10240    -0.09667     0.04031    -0.00280    -0.03960     0.00270
     0.13202     0.00873     0.01602     0.01694     0.01602     0.19050     0.19000     0.05020     0.19000     0.04658     0.72499	     0.13202     0.00020     0.00720    -0.00699    -0.00015    -0.08001    -0.00015    -0.02287     0.07714     0.02064    -0.00500	     0.13202    -0.00020     0.00015     0.00699    -0.00720     0.08001    -0.07714     0.02287     0.00015    -0.02064     0.00500
     0.15702     0.00952     0.01303     0.01450     0.01303     0.15610     0.15620     0.02930     0.15620     0.02728     0.57516	     0.15702    -0.00019     0.00341    -0.00387    -0.00067    -0.06417    -0.00501    -0.00822     0.05519     0.00681    -0.01673	     0.15702     0.00019     0.00067     0.00387    -0.00341     0.06417    -0.05519     0.00822     0.00501    -0.00680     0.01673
     0.18202     0.01094     0.01337     0.01460     0.01337     0.15980     0.14740     0.04980     0.14740     0.05087     0.60755	     0.18202    -0.00031     0.00275    -0.00331    -0.00044    -0.06146    -0.00893    -0.02245     0.04370     0.02330    -0.02714	     0.18202     0.00031     0.00044     0.00331    -0.00275     0.06146    -0.04370     0.02246     0.00892    -0.02330     0.02715
     0.20702     0.01169     0.01473     0.01527     0.01473     0.18380     0.16150     0.14220     0.16150     0.14790     0.85332	     0.20702    -0.00015     0.00415    -0.00425     0.00073    -0.06803    -0.00819    -0.08745     0.04859     0.09239    -0.02220	     0.20702     0.00015    -0.00073     0.00425    -0.00415     0.06803    -0.04859     0.08745     0.00819    -0.09239     0.02220
     0.23202     0.01108     0.01460     0.01486     0.01460     0.19650     0.17880     0.27560     0.17880     0.28560     1.17044	     0.23202     0.00003     0.00521    -0.00496     0.00144    -0.07642    -0.00429    -0.18030     0.06205     0.18940    -0.00784	     0.23202    -0.00003    -0.00144     0.00496    -0.00521     0.07642    -0.06205     0.18030     0.00429    -0.18940     0.00784
     0.25702     0.01079     0.01448     0.01476     0.01448     0.20010     0.19570     0.35230     0.19570     0.35980     1.35811	     0.25702     0.00015     0.00566    -0.00504     0.00101    -0.08150    -0.00074    -0.23050     0.07471     0.23870     0.00246	     0.25702    -0.00015    -0.00101     0.00504    -0.00566     0.08150    -0.07471     0.23050     0.00074    -0.23870    -0.00246
     0.28202     0.01214     0.01648     0.01651     0.01648     0.20590     0.21610     0.33090     0.21610     0.32960     1.36021	     0.28202     0.00031     0.00644    -0.00522     0.00049    -0.08105     0.00400    -0.20960     0.08625     0.21180     0.01342	     0.28202    -0.00031    -0.00049     0.00522    -0.00644     0.08105    -0.08625     0.20960    -0.00400    -0.21180    -0.01342
     0.30702     0.01433     0.01941     0.01881     0.01941     0.20620     0.22640     0.27730     0.22640     0.26740     1.27566	     0.30702     0.00055     0.00748    -0.00580     0.00055    -0.07526     0.00992    -0.16610     0.09256     0.16210     0.02598	     0.30702    -0.00055    -0.00055     0.00580    -0.00748     0.07526    -0.09256     0.16610    -0.00992    -0.16210    -0.02598
     0.33202     0.01629     0.02205     0.02024     0.02205     0.20110     0.21510     0.25030     0.21510     0.23580     1.19803	     0.33202     0.00073     0.00853    -0.00656     0.00057    -0.07007     0.01178    -0.14260     0.08651     0.13550     0.02440	     0.33202    -0.00073    -0.00057     0.00656    -0.00853     0.07007    -0.08651     0.14260    -0.01178    -0.13550    -0.02440
     0.35702     0.01821     0.02519     0.02178     0.02519     0.19970     0.19410     0.25060     0.19410     0.23620     1.16507	     0.35702     0.00062     0.00998    -0.00766     0.00010    -0.07016     0.01008    -0.13980     0.07364     0.13280     0.00960	     0.35702    -0.00062    -0.00010     0.00766    -0.00998     0.07016    -0.07364     0.13980    -0.01008    -0.13280    -0.00961
     0.38202     0.02046     0.02782     0.02384     0.02782     0.19370     0.17760     0.25510     0.17760     0.24250     1.14644	     0.38202     0.00042     0.01155    -0.00914    -0.00003    -0.06687     0.01095    -0.14080     0.06288     0.13530     0.00426	     0.38202    -0.00042     0.00003     0.00914    -0.01155     0.06687    -0.06288     0.14090    -0.01095    -0.13530    -0.00416
     0.40702     0.02271     0.02751     0.02435     0.02751     0.17380     0.16300     0.24440     0.16300     0.23140     1.07768	     0.40702     0.00055     0.01222    -0.01010     0.00093    -0.05215     0.01358    -0.13120     0.05306     0.12570     0.01258	     0.40702    -0.00055    -0.00093     0.01010    -0.01222     0.05215    -0.05306     0.13120    -0.01358    -0.12570    -0.01258
     0.43202     0.02500     0.02429     0.02205     0.02429     0.14610     0.14370     0.22350     0.14370     0.20690     0.95953	     0.43202     0.00092     0.01159    -0.00975     0.00205    -0.03233     0.01071    -0.11350     0.03998     0.10510     0.01477	     0.43202    -0.00092    -0.00205     0.00975    -0.01159     0.03233    -0.03998     0.11350    -0.01071    -0.10510    -0.01477
