     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -1.05316     0.00765     0.01162     0.01698     0.01162     0.01213     0.01227     0.00402     0.01227     0.00298     0.09153	    -1.05316     0.00092     0.00230    -0.00299     0.00125    -0.00114     0.00263    -0.00160     0.00134     0.00135     0.00407	    -1.05316    -0.00092    -0.00125     0.00299    -0.00230     0.00114    -0.00134     0.00160    -0.00263    -0.00135    -0.00407
    -1.02816     0.01195     0.01666     0.01928     0.01666     0.01306     0.01210     0.00442     0.01210     0.00370     0.10993	    -1.02816     0.00094     0.00416    -0.00217     0.00155    -0.00087     0.00234    -0.00166     0.00128     0.00159     0.00717	    -1.02816    -0.00094    -0.00155     0.00217    -0.00416     0.00087    -0.00128     0.00166    -0.00234    -0.00159    -0.00717
    -1.00316     0.01597     0.02184     0.02099     0.02184     0.01424     0.01225     0.00473     0.01225     0.00453     0.12864	    -1.00316     0.00035     0.00496    -0.00245     0.00141    -0.00064     0.00120    -0.00185     0.00097     0.00185     0.00580	    -1.00316    -0.00035    -0.00141     0.00245    -0.00496     0.00064    -0.00097     0.00185    -0.00120    -0.00185    -0.00580
    -0.97816     0.01837     0.02429     0.02154     0.02429     0.01464     0.01235     0.00479     0.01235     0.00482     0.13744	    -0.97816    -0.00006     0.00466    -0.00376     0.00092    -0.00040    -0.00019    -0.00202     0.00093     0.00182     0.00191	    -0.97816     0.00006    -0.00092     0.00376    -0.00466     0.00040    -0.00093     0.00202     0.00019    -0.00182    -0.00191
    -0.95316     0.01885     0.02400     0.02147     0.02400     0.01406     0.01219     0.00486     0.01219     0.00474     0.13635	    -0.95316     0.00054     0.00481    -0.00498     0.00066    -0.00046    -0.00064    -0.00212     0.00161     0.00166     0.00109	    -0.95316    -0.00054    -0.00066     0.00498    -0.00481     0.00046    -0.00161     0.00212     0.00064    -0.00166    -0.00109
    -0.92816     0.01815     0.02318     0.02180     0.02318     0.01317     0.01223     0.00484     0.01223     0.00469     0.13347	    -0.92816     0.00138     0.00605    -0.00553     0.00097    -0.00122    -0.00016    -0.00203     0.00291     0.00170     0.00407	    -0.92816    -0.00138    -0.00097     0.00553    -0.00605     0.00122    -0.00291     0.00203     0.00016    -0.00170    -0.00407
    -0.90316     0.01782     0.02492     0.02365     0.02492     0.01359     0.01353     0.00477     0.01353     0.00482     0.14155	    -0.90316     0.00121     0.00805    -0.00688     0.00124    -0.00271     0.00039    -0.00189     0.00461     0.00186     0.00588	    -0.90316    -0.00121    -0.00124     0.00688    -0.00805     0.00271    -0.00461     0.00189    -0.00039    -0.00186    -0.00588
    -0.87816     0.01828     0.02943     0.02704     0.02943     0.01653     0.01647     0.00500     0.01647     0.00500     0.16366	    -0.87816     0.00041     0.01062    -0.01017     0.00086    -0.00482     0.00046    -0.00199     0.00636     0.00182     0.00356	    -0.87816    -0.00041    -0.00086     0.01017    -0.01062     0.00482    -0.00636     0.00199    -0.00046    -0.00182    -0.00356
    -0.85316     0.01769     0.03229     0.02937     0.03229     0.01990     0.01927     0.00496     0.01927     0.00491     0.17995	    -0.85316    -0.00006     0.01306    -0.01331     0.00030    -0.00695     0.00009    -0.00204     0.00747     0.00167     0.00022	    -0.85316     0.00006    -0.00030     0.01331    -0.01306     0.00695    -0.00747     0.00204    -0.00009    -0.00167    -0.00022
    -0.82816     0.01563     0.03126     0.02951     0.03126     0.02040     0.01996     0.00432     0.01996     0.00459     0.17689	    -0.82816    -0.00032     0.01409    -0.01434     0.00015    -0.00764    -0.00033    -0.00174     0.00747     0.00171    -0.00095	    -0.82816     0.00032    -0.00015     0.01434    -0.01409     0.00764    -0.00747     0.00174     0.00033    -0.00171     0.00096
    -0.80316     0.01458     0.03032     0.03105     0.03031     0.01848     0.01879     0.00425     0.01879     0.00453     0.17109	    -0.80316    -0.00053     0.01410    -0.01479     0.00039    -0.00652    -0.00061    -0.00159     0.00639     0.00183    -0.00133	    -0.80316     0.00053    -0.00039     0.01479    -0.01411     0.00653    -0.00639     0.00159     0.00061    -0.00183     0.00132
    -0.77816     0.01578     0.03333     0.03614     0.03333     0.01747     0.01774     0.00491     0.01774     0.00479     0.18123	    -0.77816    -0.00052     0.01469    -0.01614     0.00075    -0.00531    -0.00082    -0.00171     0.00490     0.00180    -0.00236	    -0.77816     0.00052    -0.00075     0.01614    -0.01469     0.00531    -0.00490     0.00171     0.00082    -0.00180     0.00237
    -0.75316     0.01783     0.03866     0.04103     0.03866     0.01815     0.01790     0.00504     0.01790     0.00511     0.20028	    -0.75316    -0.00073     0.01560    -0.01704     0.00065    -0.00497    -0.00086    -0.00154     0.00420     0.00182    -0.00286	    -0.75316     0.00074    -0.00065     0.01704    -0.01560     0.00497    -0.00420     0.00154     0.00086    -0.00182     0.00287
    -0.72816     0.01921     0.04192     0.04171     0.04192     0.01846     0.01812     0.00471     0.01812     0.00541     0.20958	    -0.72816    -0.00116     0.01543    -0.01634     0.00005    -0.00470    -0.00055    -0.00128     0.00450     0.00199    -0.00205	    -0.72816     0.00116    -0.00005     0.01634    -0.01543     0.00470    -0.00450     0.00128     0.00055    -0.00199     0.00206
    -0.70316     0.01993     0.04235     0.04021     0.04235     0.01781     0.01763     0.00494     0.01763     0.00584     0.20869	    -0.70316    -0.00108     0.01453    -0.01516    -0.00037    -0.00419    -0.00025    -0.00150     0.00473     0.00222    -0.00107	    -0.70316     0.00108     0.00037     0.01516    -0.01453     0.00419    -0.00473     0.00150     0.00025    -0.00222     0.00107
    -0.67816     0.02053     0.04118     0.03927     0.04118     0.01665     0.01717     0.00547     0.01717     0.00621     0.20483	    -0.67816    -0.00037     0.01358    -0.01405    -0.00043    -0.00402    -0.00027    -0.00188     0.00464     0.00241    -0.00039	    -0.67816     0.00037     0.00043     0.01405    -0.01358     0.00402    -0.00464     0.00188     0.00027    -0.00241     0.00039
    -0.65316     0.02038     0.03841     0.03757     0.03841     0.01481     0.01666     0.00568     0.01666     0.00623     0.19481	    -0.65316     0.00037     0.01233    -0.01255    -0.00067    -0.00403    -0.00031    -0.00201     0.00462     0.00250     0.00024	    -0.65316    -0.00037     0.00067     0.01256    -0.01233     0.00403    -0.00462     0.00201     0.00031    -0.00250    -0.00023
    -0.62816     0.01882     0.03602     0.03506     0.03602     0.01329     0.01539     0.00591     0.01539     0.00626     0.18217	    -0.62816     0.00070     0.01157    -0.01166    -0.00136    -0.00372    -0.00024    -0.00221     0.00450     0.00266     0.00023	    -0.62816    -0.00070     0.00136     0.01166    -0.01157     0.00372    -0.00450     0.00221     0.00024    -0.00266    -0.00023
    -0.60316     0.01684     0.03680     0.03425     0.03681     0.01351     0.01427     0.00635     0.01427     0.00659     0.17969	    -0.60316     0.00056     0.01221    -0.01218    -0.00193    -0.00358    -0.00019    -0.00264     0.00422     0.00299    -0.00054	    -0.60316    -0.00056     0.00193     0.01219    -0.01221     0.00358    -0.00422     0.00264     0.00019    -0.00299     0.00055
    -0.57816     0.01614     0.03913     0.03607     0.03913     0.01445     0.01478     0.00658     0.01478     0.00684     0.18790	    -0.57816     0.00027     0.01333    -0.01336    -0.00161    -0.00380    -0.00021    -0.00291     0.00426     0.00318    -0.00084	    -0.57816    -0.00027     0.00161     0.01336    -0.01333     0.00380    -0.00426     0.00291     0.00021    -0.00318     0.00084
    -0.55316     0.01721     0.03947     0.03870     0.03947     0.01430     0.01621     0.00668     0.01621     0.00695     0.19520	    -0.55316     0.00014     0.01401    -0.01459    -0.00055    -0.00381    -0.00022    -0.00298     0.00467     0.00327    -0.00008	    -0.55316    -0.00014     0.00055     0.01459    -0.01401     0.00381    -0.00467     0.00298     0.00022    -0.00327     0.00008
    -0.52816     0.01852     0.03692     0.03866     0.03692     0.01285     0.01598     0.00672     0.01598     0.00693     0.18948	    -0.52816     0.00014     0.01372    -0.01503    -0.00001    -0.00337    -0.00007    -0.00302     0.00458     0.00329     0.00024	    -0.52816    -0.00014     0.00001     0.01503    -0.01372     0.00337    -0.00458     0.00302     0.00007    -0.00329    -0.00024
    -0.50316     0.01944     0.03247     0.03440     0.03247     0.01078     0.01327     0.00654     0.01327     0.00642     0.16906	    -0.50316    -0.00005     0.01163    -0.01345    -0.00053    -0.00269     0.00017    -0.00302     0.00372     0.00305    -0.00117	    -0.50316     0.00005     0.00053     0.01345    -0.01163     0.00269    -0.00372     0.00302    -0.00017    -0.00305     0.00117
    -0.47816     0.02109     0.02766     0.02819     0.02766     0.00894     0.01001     0.00656     0.01001     0.00595     0.14607	    -0.47816    -0.00033     0.00894    -0.01051    -0.00069    -0.00224     0.00015    -0.00319     0.00281     0.00285    -0.00223	    -0.47816     0.00033     0.00069     0.01051    -0.00894     0.00224    -0.00281     0.00319    -0.00015    -0.00285     0.00223
    -0.45316     0.02326     0.02387     0.02309     0.02387     0.00786     0.00796     0.00730     0.00796     0.00654     0.13171	    -0.45316    -0.00020     0.00752    -0.00795     0.00019    -0.00216    -0.00006    -0.00370     0.00235     0.00328    -0.00072	    -0.45316     0.00020    -0.00019     0.00795    -0.00752     0.00216    -0.00235     0.00370     0.00006    -0.00328     0.00072
    -0.42816     0.02649     0.02253     0.02187     0.02254     0.00779     0.00740     0.00986     0.00740     0.00918     0.13506	    -0.42816    -0.00011     0.00691    -0.00705     0.00044    -0.00229    -0.00002    -0.00496     0.00236     0.00467    -0.00006	    -0.42816     0.00011    -0.00043     0.00705    -0.00691     0.00229    -0.00236     0.00496     0.00002    -0.00467     0.00006
    -0.40316     0.03285     0.02454     0.02537     0.02454     0.00889     0.00803     0.01634     0.00803     0.01573     0.16432	    -0.40316    -0.00030     0.00676    -0.00826    -0.00067    -0.00277     0.00003    -0.00786     0.00267     0.00772    -0.00268	    -0.40316     0.00030     0.00067     0.00826    -0.00676     0.00277    -0.00267     0.00786    -0.00003    -0.00772     0.00269
    -0.37816     0.04139     0.02814     0.02982     0.02814     0.01047     0.00905     0.02759     0.00905     0.02718     0.21083	    -0.37816     0.00018     0.00794    -0.01033    -0.00138    -0.00363    -0.00020    -0.01271     0.00307     0.01280    -0.00426	    -0.37816    -0.00018     0.00138     0.01033    -0.00794     0.00363    -0.00307     0.01272     0.00020    -0.01280     0.00427
    -0.35316     0.05089     0.03123     0.03262     0.03123     0.01225     0.01044     0.04151     0.01044     0.04071     0.26132	    -0.35316     0.00112     0.01010    -0.01195    -0.00089    -0.00477    -0.00038    -0.01874     0.00370     0.01857    -0.00323	    -0.35316    -0.00112     0.00089     0.01195    -0.01010     0.00477    -0.00370     0.01874     0.00038    -0.01857     0.00323
    -0.32816     0.06372     0.03402     0.03508     0.03402     0.01473     0.01268     0.05390     0.01268     0.05179     0.31262	    -0.32816     0.00106     0.01141    -0.01246    -0.00073    -0.00615    -0.00024    -0.02411     0.00477     0.02303    -0.00343	    -0.32816    -0.00106     0.00073     0.01246    -0.01141     0.00615    -0.00477     0.02411     0.00024    -0.02303     0.00343
    -0.30216     0.08185     0.03664     0.03660     0.03664     0.01671     0.01433     0.06178     0.01433     0.05924     0.35812	    -0.30216    -0.00006     0.01057    -0.01091    -0.00181    -0.00713     0.00016    -0.02708     0.00572     0.02580    -0.00474	    -0.30216     0.00006     0.00181     0.01091    -0.01057     0.00713    -0.00571     0.02708    -0.00016    -0.02580     0.00474
    -0.27716     0.10050     0.03732     0.03455     0.03732     0.01665     0.01404     0.06512     0.01404     0.06425     0.38379	    -0.27716    -0.00049     0.00820    -0.00713    -0.00249    -0.00703     0.00057    -0.02728     0.00591     0.02731    -0.00243	    -0.27716     0.00049     0.00249     0.00713    -0.00820     0.00703    -0.00591     0.02728    -0.00057    -0.02731     0.00243
    -0.25216     0.10510     0.03409     0.02891     0.03409     0.01487     0.01274     0.06213     0.01274     0.06361     0.36828	    -0.25216     0.00057     0.00601    -0.00321    -0.00115    -0.00600     0.00075    -0.02449     0.00540     0.02617     0.00407	    -0.25216    -0.00057     0.00114     0.00321    -0.00601     0.00600    -0.00540     0.02449    -0.00075    -0.02617    -0.00407
    -0.22716     0.08414     0.02714     0.02227     0.02714     0.01211     0.01124     0.04780     0.01124     0.05025     0.29333	    -0.22716     0.00125     0.00477    -0.00175     0.00071    -0.00441     0.00078    -0.01779     0.00434     0.01998     0.00787	    -0.22716    -0.00125    -0.00071     0.00175    -0.00477     0.00441    -0.00433     0.01780    -0.00078    -0.01998    -0.00786
    -0.20216     0.04874     0.02008     0.01789     0.02008     0.00951     0.00962     0.02485     0.00962     0.02645     0.18683	    -0.20216     0.00041     0.00398    -0.00272     0.00064    -0.00276     0.00068    -0.00872     0.00291     0.01008     0.00451	    -0.20216    -0.00041    -0.00064     0.00272    -0.00398     0.00276    -0.00291     0.00872    -0.00068    -0.01008    -0.00451
    -0.17716     0.02319     0.01695     0.01752     0.01695     0.00825     0.00838     0.00656     0.00838     0.00668     0.11286	    -0.17716    -0.00061     0.00338    -0.00418    -0.00095    -0.00167     0.00048    -0.00194     0.00169     0.00213    -0.00165	    -0.17716     0.00061     0.00095     0.00418    -0.00338     0.00167    -0.00169     0.00194    -0.00048    -0.00214     0.00165
    -0.15216     0.01484     0.01696     0.01855     0.01696     0.00781     0.00773    -0.00016     0.00773    -0.00071     0.08971	    -0.15216    -0.00069     0.00336    -0.00500    -0.00157    -0.00115     0.00031     0.00042     0.00098    -0.00073    -0.00407	    -0.15216     0.00069     0.00157     0.00500    -0.00336     0.00115    -0.00098    -0.00042    -0.00031     0.00073     0.00407
    -0.12716     0.01423     0.01675     0.01790     0.01675     0.00725     0.00735    -0.00034     0.00735    -0.00082     0.08641	    -0.12716    -0.00002     0.00424    -0.00535     0.00001    -0.00079     0.00027     0.00041     0.00064    -0.00065    -0.00125	    -0.12716     0.00002    -0.00001     0.00535    -0.00424     0.00079    -0.00064    -0.00041    -0.00027     0.00065     0.00125
    -0.10216     0.01433     0.01567     0.01633     0.01567     0.00687     0.00716     0.00038     0.00716     0.00006     0.08362	    -0.10216     0.00055     0.00524    -0.00566     0.00180    -0.00046     0.00021     0.00010     0.00047    -0.00020     0.00205	    -0.10216    -0.00055    -0.00180     0.00566    -0.00524     0.00046    -0.00047    -0.00010    -0.00021     0.00020    -0.00205
    -0.07716     0.01474     0.01497     0.01578     0.01497     0.00690     0.00705     0.00078     0.00705     0.00053     0.08276	    -0.07716     0.00010     0.00530    -0.00600     0.00152    -0.00029     0.00007    -0.00009     0.00024     0.00002     0.00087	    -0.07716    -0.00010    -0.00152     0.00600    -0.00530     0.00029    -0.00024     0.00009    -0.00007    -0.00002    -0.00087
    -0.05216     0.01792     0.01581     0.01753     0.01581     0.00681     0.00693     0.00134     0.00693     0.00106     0.09015	    -0.05216    -0.00111     0.00476    -0.00646    -0.00018    -0.00020    -0.00001    -0.00019    -0.00003     0.00012    -0.00330	    -0.05216     0.00111     0.00018     0.00646    -0.00476     0.00020     0.00003     0.00019     0.00001    -0.00012     0.00330
    -0.02716     0.02387     0.01822     0.02052     0.01822     0.00647     0.00682     0.00217     0.00682     0.00176     0.10486	    -0.02716    -0.00130     0.00494    -0.00677    -0.00104     0.00003     0.00001    -0.00016    -0.00017     0.00011    -0.00434	    -0.02716     0.00130     0.00104     0.00677    -0.00494    -0.00003     0.00018     0.00016    -0.00001    -0.00011     0.00434
    -0.00216     0.02825     0.02047     0.02128     0.02047     0.00623     0.00659     0.00286     0.00659     0.00230     0.11505	    -0.00216     0.00007     0.00622    -0.00656    -0.00000     0.00031     0.00002    -0.00004    -0.00019     0.00004    -0.00012	    -0.00216    -0.00007     0.00000     0.00656    -0.00622    -0.00031     0.00019     0.00004    -0.00002    -0.00004     0.00012
     0.02284     0.02877     0.02114     0.01911     0.02114     0.00628     0.00637     0.00317     0.00637     0.00253     0.11489	     0.02284     0.00138     0.00733    -0.00614     0.00142     0.00036     0.00001     0.00004    -0.00024    -0.00001     0.00415	     0.02284    -0.00138    -0.00142     0.00614    -0.00733    -0.00036     0.00024    -0.00004    -0.00001     0.00001    -0.00415
     0.04784     0.02772     0.02034     0.01699     0.02034     0.00637     0.00630     0.00330     0.00630     0.00264     0.11031	     0.04784     0.00124     0.00725    -0.00596     0.00152     0.00028     0.00001     0.00002    -0.00034     0.00001     0.00403	     0.04784    -0.00124    -0.00152     0.00596    -0.00725    -0.00028     0.00034    -0.00002    -0.00001    -0.00001    -0.00403
     0.07284     0.02775     0.01916     0.01659     0.01916     0.00616     0.00620     0.00355     0.00620     0.00288     0.10766	     0.07284     0.00089     0.00640    -0.00552     0.00084     0.00035    -0.00006    -0.00002    -0.00040     0.00005     0.00254	     0.07284    -0.00089    -0.00084     0.00552    -0.00640    -0.00035     0.00040     0.00002     0.00006    -0.00005    -0.00254
     0.09784     0.02832     0.01875     0.01759     0.01875     0.00585     0.00601     0.00386     0.00601     0.00318     0.10832	     0.09784     0.00146     0.00541    -0.00459     0.00032     0.00048    -0.00009     0.00009    -0.00040    -0.00004     0.00265	     0.09784    -0.00146    -0.00032     0.00459    -0.00541    -0.00048     0.00040    -0.00009     0.00009     0.00003    -0.00265
     0.12284     0.02815     0.01940     0.01925     0.01940     0.00573     0.00601     0.00400     0.00601     0.00331     0.11127	     0.12284     0.00147     0.00452    -0.00393    -0.00014     0.00055    -0.00001     0.00020    -0.00051    -0.00013     0.00202	     0.12284    -0.00147     0.00014     0.00393    -0.00452    -0.00055     0.00051    -0.00020     0.00001     0.00013    -0.00202
     0.14784     0.02732     0.02013     0.01959     0.02013     0.00583     0.00606     0.00395     0.00606     0.00328     0.11235	     0.14784     0.00094     0.00422    -0.00388    -0.00008     0.00066     0.00004     0.00022    -0.00071    -0.00015     0.00126	     0.14784    -0.00094     0.00008     0.00388    -0.00422    -0.00066     0.00071    -0.00022    -0.00004     0.00015    -0.00126
     0.17284     0.02648     0.02015     0.01797     0.02015     0.00596     0.00588     0.00397     0.00588     0.00330     0.10974	     0.17284     0.00102     0.00467    -0.00413     0.00080     0.00082    -0.00003     0.00018    -0.00082    -0.00008     0.00243	     0.17284    -0.00102    -0.00080     0.00413    -0.00467    -0.00082     0.00082    -0.00018     0.00003     0.00008    -0.00243
     0.19784     0.02623     0.01928     0.01629     0.01928     0.00587     0.00560     0.00428     0.00560     0.00361     0.10605	     0.19784     0.00144     0.00485    -0.00412     0.00148     0.00096    -0.00015     0.00011    -0.00086     0.00001     0.00373	     0.19784    -0.00144    -0.00148     0.00412    -0.00485    -0.00096     0.00086    -0.00011     0.00015    -0.00001    -0.00373
     0.22284     0.02580     0.01797     0.01584     0.01797     0.00552     0.00546     0.00464     0.00546     0.00399     0.10265	     0.22284     0.00168     0.00434    -0.00359     0.00132     0.00104    -0.00017     0.00017    -0.00091    -0.00004     0.00382	     0.22284    -0.00168    -0.00132     0.00359    -0.00434    -0.00104     0.00091    -0.00017     0.00017     0.00004    -0.00382
     0.24784     0.02438     0.01751     0.01673     0.01751     0.00530     0.00558     0.00466     0.00558     0.00402     0.10128	     0.24784     0.00162     0.00377    -0.00310     0.00057     0.00108    -0.00005     0.00038    -0.00108    -0.00021     0.00298	     0.24784    -0.00162    -0.00057     0.00310    -0.00377    -0.00108     0.00108    -0.00038     0.00005     0.00021    -0.00298
     0.27284     0.02174     0.01803     0.01789     0.01803     0.00543     0.00585     0.00418     0.00585     0.00364     0.10064	     0.27284     0.00147     0.00352    -0.00312     0.00003     0.00124    -0.00000     0.00053    -0.00138    -0.00035     0.00194	     0.27284    -0.00147    -0.00003     0.00312    -0.00352    -0.00124     0.00138    -0.00053     0.00000     0.00035    -0.00194
     0.29784     0.01852     0.01832     0.01769     0.01832     0.00571     0.00595     0.00357     0.00595     0.00321     0.09725	     0.29784     0.00152     0.00372    -0.00340     0.00040     0.00158    -0.00013     0.00050    -0.00171    -0.00037     0.00212	     0.29784    -0.00152    -0.00040     0.00340    -0.00372    -0.00158     0.00171    -0.00050     0.00013     0.00037    -0.00212
     0.32284     0.01593     0.01790     0.01608     0.01790     0.00590     0.00582     0.00339     0.00582     0.00313     0.09185	     0.32284     0.00154     0.00404    -0.00360     0.00128     0.00187    -0.00024     0.00038    -0.00185    -0.00028     0.00314	     0.32284    -0.00154    -0.00128     0.00360    -0.00404    -0.00187     0.00185    -0.00038     0.00024     0.00028    -0.00313
     0.34784     0.01463     0.01751     0.01479     0.01751     0.00592     0.00569     0.00374     0.00569     0.00353     0.08900	     0.34784     0.00130     0.00388    -0.00344     0.00180     0.00204    -0.00021     0.00025    -0.00181    -0.00019     0.00362	     0.34784    -0.00130    -0.00180     0.00344    -0.00388    -0.00204     0.00181    -0.00025     0.00021     0.00019    -0.00362
     0.37284     0.01400     0.01737     0.01527     0.01737     0.00578     0.00579     0.00426     0.00579     0.00401     0.08965	     0.37284     0.00115     0.00325    -0.00287     0.00155     0.00212    -0.00009     0.00030    -0.00190    -0.00022     0.00330	     0.37284    -0.00115    -0.00155     0.00287    -0.00325    -0.00212     0.00190    -0.00030     0.00009     0.00022    -0.00330
     0.39784     0.01283     0.01704     0.01656     0.01704     0.00575     0.00597     0.00449     0.00597     0.00416     0.08981	     0.39784     0.00134     0.00280    -0.00208     0.00097     0.00225    -0.00006     0.00053    -0.00221    -0.00033     0.00321	     0.39784    -0.00134    -0.00097     0.00208    -0.00280    -0.00225     0.00221    -0.00053     0.00006     0.00033    -0.00321
     0.42284     0.01136     0.01706     0.01694     0.01706     0.00601     0.00604     0.00465     0.00604     0.00443     0.08958	     0.42284     0.00146     0.00264    -0.00150     0.00084     0.00251    -0.00019     0.00058    -0.00249    -0.00033     0.00352	     0.42284    -0.00146    -0.00084     0.00150    -0.00264    -0.00251     0.00249    -0.00058     0.00019     0.00033    -0.00352
     0.44784     0.01077     0.01816     0.01717     0.01816     0.00621     0.00621     0.00563     0.00621     0.00562     0.09415	     0.44784     0.00124     0.00236    -0.00147     0.00117     0.00272    -0.00026     0.00042    -0.00269    -0.00017     0.00330	     0.44784    -0.00124    -0.00117     0.00147    -0.00236    -0.00272     0.00269    -0.00042     0.00026     0.00017    -0.00330
     0.47284     0.01167     0.02139     0.01992     0.02139     0.00652     0.00691     0.00813     0.00691     0.00820     0.11104	     0.47284     0.00102     0.00270    -0.00239     0.00199     0.00305    -0.00020     0.00047    -0.00318    -0.00001     0.00345	     0.47284    -0.00102    -0.00199     0.00239    -0.00270    -0.00305     0.00318    -0.00047     0.00020     0.00001    -0.00345
     0.49784     0.01327     0.02637     0.02548     0.02637     0.00746     0.00819     0.01164     0.00819     0.01157     0.13855	     0.49784     0.00104     0.00429    -0.00436     0.00340     0.00381    -0.00015     0.00094    -0.00415    -0.00011     0.00470	     0.49784    -0.00104    -0.00340     0.00436    -0.00429    -0.00381     0.00415    -0.00094     0.00015     0.00011    -0.00470
     0.52284     0.01356     0.02922     0.02933     0.02922     0.00841     0.00936     0.01393     0.00936     0.01361     0.15599	     0.52284     0.00109     0.00558    -0.00587     0.00418     0.00455    -0.00016     0.00150    -0.00511    -0.00044     0.00532	     0.52284    -0.00110    -0.00418     0.00587    -0.00558    -0.00455     0.00511    -0.00150     0.00016     0.00044    -0.00532
     0.54784     0.01141     0.02727     0.02768     0.02727     0.00836     0.00974     0.01312     0.00974     0.01263     0.14723	     0.54784     0.00094     0.00513    -0.00539     0.00317     0.00462    -0.00013     0.00164    -0.00549    -0.00065     0.00382	     0.54784    -0.00094    -0.00317     0.00539    -0.00513    -0.00462     0.00549    -0.00163     0.00013     0.00065    -0.00382
     0.57284     0.00817     0.02299     0.02263     0.02299     0.00771     0.00956     0.01034     0.00956     0.00984     0.12378	     0.57284     0.00062     0.00375    -0.00383     0.00144     0.00431    -0.00004     0.00138    -0.00546    -0.00063     0.00154	     0.57284    -0.00062    -0.00144     0.00383    -0.00376    -0.00431     0.00546    -0.00138     0.00004     0.00063    -0.00154
     0.59784     0.00571     0.01956     0.01796     0.01956     0.00750     0.00924     0.00791     0.00924     0.00752     0.10421	     0.59784     0.00038     0.00288    -0.00273     0.00072     0.00428     0.00002     0.00105    -0.00534    -0.00052     0.00074	     0.59784    -0.00038    -0.00073     0.00273    -0.00288    -0.00428     0.00534    -0.00105    -0.00002     0.00052    -0.00074
     0.62284     0.00443     0.01743     0.01506     0.01743     0.00771     0.00914     0.00657     0.00914     0.00635     0.09326	     0.62284     0.00032     0.00264    -0.00218     0.00087     0.00450     0.00001     0.00080    -0.00535    -0.00044     0.00117	     0.62284    -0.00032    -0.00087     0.00218    -0.00264    -0.00450     0.00535    -0.00080    -0.00001     0.00044    -0.00117
     0.64784     0.00382     0.01597     0.01382     0.01597     0.00775     0.00961     0.00596     0.00960     0.00583     0.08833	     0.64784     0.00036     0.00249    -0.00173     0.00081     0.00464    -0.00005     0.00073    -0.00577    -0.00048     0.00100	     0.64784    -0.00036    -0.00081     0.00173    -0.00249    -0.00464     0.00577    -0.00073     0.00005     0.00048    -0.00099
     0.67284     0.00345     0.01483     0.01344     0.01483     0.00772     0.01033     0.00569     0.01033     0.00563     0.08625	     0.67284     0.00037     0.00231    -0.00144     0.00046     0.00474    -0.00011     0.00076    -0.00643    -0.00063     0.00004	     0.67284    -0.00037    -0.00046     0.00144    -0.00231    -0.00474     0.00643    -0.00076     0.00011     0.00063    -0.00004
     0.69884     0.00320     0.01371     0.01287     0.01371     0.00803     0.01033     0.00556     0.01033     0.00556     0.08331	     0.69884     0.00035     0.00229    -0.00141     0.00032     0.00507    -0.00014     0.00082    -0.00660    -0.00078    -0.00007	     0.69884    -0.00035    -0.00032     0.00141    -0.00229    -0.00507     0.00660    -0.00082     0.00014     0.00078     0.00007
     0.72384     0.00305     0.01254     0.01163     0.01254     0.00863     0.00968     0.00548     0.00968     0.00553     0.07877	     0.72384     0.00032     0.00226    -0.00142     0.00045     0.00558    -0.00016     0.00083    -0.00630    -0.00090     0.00067	     0.72384    -0.00032    -0.00045     0.00142    -0.00226    -0.00558     0.00630    -0.00083     0.00016     0.00090    -0.00067
     0.74884     0.00296     0.01177     0.01053     0.01177     0.00931     0.01019     0.00573     0.01019     0.00588     0.07834	     0.74884     0.00029     0.00200    -0.00131     0.00059     0.00612    -0.00023     0.00073    -0.00680    -0.00096     0.00044	     0.74884    -0.00029    -0.00059     0.00131    -0.00200    -0.00612     0.00680    -0.00073     0.00023     0.00096    -0.00044
     0.77384     0.00292     0.01176     0.01044     0.01176     0.01072     0.01276     0.00651     0.01276     0.00678     0.08641	     0.77384     0.00029     0.00154    -0.00090     0.00069     0.00715    -0.00032     0.00058    -0.00872    -0.00094    -0.00061	     0.77384    -0.00029    -0.00069     0.00090    -0.00154    -0.00715     0.00872    -0.00058     0.00032     0.00094     0.00061
     0.79884     0.00288     0.01240     0.01087     0.01240     0.01363     0.01641     0.00734     0.01640     0.00774     0.10007	     0.79884     0.00031     0.00076    -0.00009     0.00091     0.00923    -0.00035     0.00039    -0.01133    -0.00088    -0.00105	     0.79884    -0.00031    -0.00091     0.00009    -0.00076    -0.00923     0.01133    -0.00039     0.00035     0.00088     0.00105
     0.82384     0.00278     0.01330     0.01139     0.01330     0.01760     0.01985     0.00785     0.01985     0.00834     0.11427	     0.82384     0.00032    -0.00031     0.00091     0.00122     0.01207    -0.00028     0.00028    -0.01374    -0.00089    -0.00044	     0.82384    -0.00032    -0.00122    -0.00091     0.00031    -0.01207     0.01374    -0.00028     0.00028     0.00089     0.00044
     0.84884     0.00257     0.01384     0.01219     0.01384     0.02183     0.02194     0.00781     0.02194     0.00828     0.12424	     0.84884     0.00032    -0.00129     0.00193     0.00131     0.01508    -0.00016     0.00042    -0.01515    -0.00097     0.00150	     0.84884    -0.00032    -0.00131    -0.00193     0.00129    -0.01508     0.01516    -0.00042     0.00016     0.00097    -0.00149
