     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     1.39884     0.00891     0.00627     0.00621     0.00627     0.08357     0.07886     0.18045     0.07886     0.20332     0.65272	     1.39884     0.00033     0.00160    -0.00140     0.00032     0.03549    -0.00153    -0.08678    -0.03103     0.10266     0.01966	     1.39884    -0.00033    -0.00032     0.00140    -0.00160    -0.03549     0.03103     0.08679     0.00153    -0.10265    -0.01964
     1.42384     0.00773     0.00555     0.00560     0.00555     0.06984     0.06971     0.14164     0.06971     0.16046     0.53579	     1.42384     0.00019     0.00139    -0.00129     0.00024     0.03090    -0.00156    -0.06935    -0.02927     0.08169     0.01293	     1.42384    -0.00019    -0.00024     0.00129    -0.00139    -0.03090     0.02927     0.06935     0.00157    -0.08169    -0.01293
     1.44884     0.00659     0.00488     0.00483     0.00488     0.06913     0.06725     0.11460     0.06725     0.13066     0.47007	     1.44884     0.00034     0.00121    -0.00103     0.00023     0.03348    -0.00116    -0.05534    -0.03129     0.06637     0.01281	     1.44884    -0.00034    -0.00023     0.00103    -0.00121    -0.03348     0.03129     0.05534     0.00116    -0.06637    -0.01281
     1.47384     0.00554     0.00448     0.00447     0.00448     0.08007     0.08109     0.10577     0.08109     0.11720     0.48419	     1.47384     0.00027     0.00108    -0.00099     0.00017     0.04131    -0.00212    -0.05071    -0.04192     0.05900     0.00610	     1.47384    -0.00027    -0.00017     0.00099    -0.00108    -0.04131     0.04191     0.05072     0.00212    -0.05901    -0.00610
     1.49884     0.00505     0.00464     0.00470     0.00464     0.09326     0.09932     0.10990     0.09931     0.11812     0.53895	     1.49884     0.00016     0.00115    -0.00115     0.00011     0.04963    -0.00315    -0.05225    -0.05310     0.05882     0.00023	     1.49884    -0.00016    -0.00011     0.00115    -0.00115    -0.04963     0.05310     0.05226     0.00315    -0.05882    -0.00021
     1.52384     0.00447     0.00472     0.00472     0.00472     0.09127     0.09929     0.10469     0.09929     0.11278     0.52595	     1.52384     0.00016     0.00126    -0.00119     0.00010     0.05187    -0.00311    -0.04904    -0.05506     0.05580     0.00079	     1.52384    -0.00016    -0.00010     0.00119    -0.00126    -0.05187     0.05506     0.04904     0.00311    -0.05581    -0.00080
     1.54884     0.00343     0.00419     0.00412     0.00419     0.07667     0.08355     0.07990     0.08355     0.08629     0.42589	     1.54884     0.00012     0.00115    -0.00110     0.00007     0.04771    -0.00231    -0.03691    -0.05130     0.04242    -0.00015	     1.54884    -0.00012    -0.00007     0.00110    -0.00115    -0.04771     0.05130     0.03692     0.00231    -0.04243     0.00015
     1.57384     0.00251     0.00386     0.00349     0.00386     0.07836     0.07668     0.05500     0.07668     0.05939     0.35982	     1.57384     0.00002     0.00076    -0.00104     0.00002     0.03087     0.00235    -0.02519    -0.03938     0.02854    -0.00304	     1.57384    -0.00002    -0.00002     0.00104    -0.00076    -0.03087     0.03938     0.02519    -0.00235    -0.02854     0.00303
     1.59884     0.00222     0.00488     0.00400     0.00488     0.12385     0.10930     0.05781     0.10935     0.06245     0.47874	     1.59884    -0.00005     0.00019    -0.00094    -0.00001    -0.00828     0.01023    -0.02542    -0.00709     0.02806    -0.00331	     1.59884     0.00005     0.00001     0.00094    -0.00020     0.00827     0.00711     0.02542    -0.01025    -0.02806     0.00330
     1.62384     0.00229     0.00680     0.00603     0.00680     0.19325     0.18410     0.08181     0.18416     0.08511     0.75035	     1.62384    -0.00005    -0.00024    -0.00056    -0.00006    -0.05400     0.00929    -0.03365     0.03817     0.03603    -0.00508	     1.62384     0.00005     0.00006     0.00056     0.00024     0.05398    -0.03815     0.03365    -0.00932    -0.03604     0.00503
     1.64884     0.00216     0.00787     0.00791     0.00786     0.23770     0.25501     0.09172     0.25513     0.09105     0.95641	     1.64884    -0.00005    -0.00036     0.00009    -0.00006    -0.08071    -0.00177    -0.03542     0.07388     0.03667    -0.00772	     1.64884     0.00005     0.00006    -0.00009     0.00036     0.08071    -0.07386     0.03542     0.00178    -0.03666     0.00776
     1.67384     0.00254     0.00823     0.00825     0.00823     0.26659     0.32910     0.07605     0.32910     0.07459     1.10269	     1.67384    -0.00018    -0.00039     0.00051     0.00019    -0.10292     0.01287    -0.02735     0.12027     0.02664     0.02964	     1.67384     0.00018    -0.00019    -0.00051     0.00039     0.10293    -0.12026     0.02735    -0.01285    -0.02664    -0.02960
     1.69984     0.00647     0.01101     0.00919     0.01101     0.37201     0.56255     0.06969     0.56244     0.07263     1.67701	     1.69984    -0.00008    -0.00029     0.00063     0.00108    -0.16667     0.09288    -0.02095     0.26827     0.01945     0.19432	     1.69984     0.00008    -0.00108    -0.00063     0.00030     0.16669    -0.26836     0.02095    -0.09280    -0.01946    -0.19431
     1.72484     0.01538     0.01719     0.01342     0.01719     0.60908     1.04338     0.11088     1.04328     0.11371     2.98351	     1.72484     0.00073     0.00011     0.00135     0.00247    -0.28169     0.18418    -0.02518     0.55401     0.02784     0.46381	     1.72484    -0.00072    -0.00247    -0.00135    -0.00010     0.28179    -0.55410     0.02517    -0.18427    -0.02785    -0.46390
     1.74984     0.02372     0.02216     0.01936     0.02216     0.86782     1.55140     0.17661     1.55141     0.16597     4.40062	     1.74984     0.00152     0.00054     0.00236     0.00286    -0.38677     0.17049    -0.03335     0.82805     0.04434     0.63004	     1.74984    -0.00152    -0.00286    -0.00236    -0.00054     0.38677    -0.82815     0.03335    -0.17048    -0.04434    -0.63013
     1.77484     0.02521     0.02296     0.02325     0.02296     1.08308     1.85851     0.21343     1.85861     0.18604     5.29405	     1.77484     0.00135     0.00131     0.00147     0.00153    -0.47200     0.06978    -0.03781     0.95231     0.05449     0.57242	     1.77484    -0.00135    -0.00153    -0.00147    -0.00131     0.47199    -0.95241     0.03781    -0.06968    -0.05449    -0.57242
     1.79984     0.02326     0.02277     0.02446     0.02277     1.45692     1.95860     0.22098     1.95860     0.18964     5.87799	     1.79984     0.00051     0.00273    -0.00182    -0.00031    -0.67259    -0.00138    -0.04220     0.94609     0.05669     0.28771	     1.79984    -0.00050     0.00031     0.00182    -0.00273     0.67258    -0.94608     0.04221     0.00129    -0.05668    -0.28779
     1.82484     0.02601     0.02418     0.02453     0.02418     1.98349     1.84260     0.23314     1.84260     0.21115     6.21188	     1.82484    -0.00032     0.00395    -0.00470    -0.00118    -0.97747    -0.01305    -0.04489     0.84061     0.05231    -0.14473	     1.82484     0.00032     0.00118     0.00470    -0.00395     0.97746    -0.84059     0.04489     0.01295    -0.05228     0.14469
     1.84984     0.03570     0.02693     0.02538     0.02693     2.20058     1.58874     0.27200     1.58884     0.26547     6.03057	     1.84984    -0.00065     0.00451    -0.00536    -0.00077    -1.09610    -0.00300    -0.04177     0.69604     0.04720    -0.39990	     1.84984     0.00066     0.00077     0.00536    -0.00451     1.09630    -0.69584     0.04177     0.00301    -0.04717     0.40035
     1.87484     0.04626     0.03094     0.02910     0.03094     1.94117     1.39437     0.34580     1.39439     0.34737     5.56033	     1.87484    -0.00004     0.00541    -0.00544    -0.00015    -0.91866    -0.00121    -0.04504     0.58697     0.05557    -0.32259	     1.87484     0.00005     0.00015     0.00544    -0.00541     0.91876    -0.58699     0.04505     0.00121    -0.05555     0.32271
     1.89984     0.04921     0.03361     0.03295     0.03361     1.53074     1.28194     0.41122     1.28197     0.40174     5.05698	     1.89984     0.00092     0.00702    -0.00653    -0.00018    -0.65758    -0.01357    -0.05960     0.49764     0.07204    -0.15986	     1.89984    -0.00091     0.00019     0.00654    -0.00702     0.65758    -0.49756     0.05964     0.01369    -0.07204     0.16010
     1.92484     0.04484     0.03178     0.03206     0.03177     1.22095     1.15966     0.40684     1.15958     0.38752     4.47501	     1.92484     0.00091     0.00790    -0.00768    -0.00058    -0.48371    -0.02229    -0.06792     0.40946     0.07580    -0.08810	     1.92484    -0.00091     0.00058     0.00768    -0.00790     0.48381    -0.40947     0.06796     0.02250    -0.07580     0.08845
     1.94984     0.04162     0.02849     0.02841     0.02847     1.07553     1.03911     0.36318     1.03889     0.35288     3.99658	     1.94984     0.00023     0.00770    -0.00787    -0.00076    -0.41006    -0.01912    -0.06317     0.35059     0.06554    -0.07693	     1.94984    -0.00023     0.00076     0.00787    -0.00769     0.41032    -0.35083     0.06314     0.01941    -0.06566     0.07709
     1.97484     0.04399     0.02815     0.02747     0.02813     1.04802     0.99311     0.34975     0.99258     0.35091     3.86210	     1.97484     0.00014     0.00751    -0.00779    -0.00065    -0.38803    -0.01343    -0.05478     0.33262     0.05638    -0.06802	     1.97484    -0.00016     0.00064     0.00779    -0.00750     0.38844    -0.33312     0.05469     0.01368    -0.05648     0.06797
     1.99984     0.04855     0.03008     0.02970     0.03007     1.02008     1.00539     0.37264     1.00505     0.37681     3.91837	     1.99984     0.00067     0.00769    -0.00792    -0.00042    -0.37068    -0.01147    -0.04940     0.33623     0.05860    -0.03670	     1.99984    -0.00067     0.00043     0.00792    -0.00769     0.37080    -0.33624     0.04930     0.01131    -0.05864     0.03651
     2.02484     0.05244     0.03219     0.03224     0.03221     0.98093     1.00310     0.40630     1.00404     0.41091     3.95436	     2.02484     0.00087     0.00806    -0.00826    -0.00022    -0.35184    -0.01616    -0.05213     0.33311     0.06846    -0.01810	     2.02484    -0.00081     0.00023     0.00827    -0.00807     0.35156    -0.33206     0.05217     0.01539    -0.06825     0.01842
     2.04984     0.05637     0.03329     0.03328     0.03332     0.96537     0.97420     0.42693     0.97639     0.43170     3.93085	     2.04984     0.00067     0.00822    -0.00889    -0.00036    -0.33881    -0.01843    -0.05816     0.31565     0.07016    -0.02995	     2.04984    -0.00058     0.00037     0.00891    -0.00822     0.33876    -0.31445     0.05833     0.01806    -0.06976     0.03141
     2.07484     0.05941     0.03265     0.03268     0.03256     0.93690     0.93496     0.42124     0.93553     0.42260     3.80853	     2.07484     0.00040     0.00802    -0.00935    -0.00075    -0.32078    -0.01803    -0.05666     0.28951     0.05962    -0.04802	     2.07484    -0.00034     0.00076     0.00937    -0.00797     0.32208    -0.28944     0.05678     0.01948    -0.05920     0.05153
     2.09984     0.06052     0.03112     0.03121     0.03098     0.87864     0.89023     0.40616     0.88834     0.40235     3.61955	     2.09984     0.00066     0.00813    -0.00895    -0.00035    -0.28898    -0.02125    -0.04808     0.27086     0.05289    -0.03508	     2.09984    -0.00065     0.00037     0.00896    -0.00804     0.29106    -0.27176     0.04812     0.02327    -0.05270     0.03863
     2.12484     0.06212     0.03006     0.03026     0.03007     0.81854     0.86515     0.40926     0.86418     0.40664     3.51628	     2.12484     0.00161     0.00845    -0.00820     0.00061    -0.26474    -0.02214    -0.04166     0.27837     0.06225     0.01455	     2.12484    -0.00163    -0.00059     0.00819    -0.00846     0.26496    -0.27791     0.04194     0.02085    -0.06256    -0.01522
     2.14984     0.06576     0.02982     0.03059     0.03000     0.78453     0.85822     0.43320     0.85951     0.43435     3.52599	     2.14984     0.00179     0.00824    -0.00795     0.00070    -0.27105    -0.01664    -0.04554     0.29203     0.07563     0.03721	     2.14984    -0.00179    -0.00068     0.00792    -0.00834     0.26897    -0.28935     0.04623     0.01189    -0.07614    -0.04129
     2.17484     0.06723     0.03014     0.03072     0.03031     0.79259     0.80218     0.44536     0.80393     0.44140     3.44386	     2.17484     0.00001     0.00747    -0.00793    -0.00032    -0.29662    -0.01062    -0.05773     0.26856     0.06569    -0.03149	     2.17484     0.00005     0.00033     0.00791    -0.00754     0.29467    -0.26565     0.05848     0.00653    -0.06600     0.02877
     2.19984     0.06100     0.02934     0.02874     0.02938     0.79714     0.65690     0.40513     0.65822     0.39330     3.05915	     2.19984    -0.00315     0.00603    -0.00768    -0.00181    -0.31119    -0.01491    -0.06677     0.19756     0.02572    -0.17619	     2.19984     0.00327     0.00184     0.00768    -0.00603     0.31103    -0.19561     0.06713     0.01339    -0.02555     0.17715
     2.22484     0.04781     0.02570     0.02429     0.02566     0.70384     0.47734     0.31449     0.47779     0.30325     2.40017	     2.22484    -0.00510     0.00437    -0.00701    -0.00255    -0.27355    -0.02363    -0.06186     0.11814    -0.00982    -0.26101	     2.22484     0.00523     0.00260     0.00702    -0.00432     0.27507    -0.11708     0.06186     0.02340     0.01029     0.26408
     2.24984     0.03446     0.02038     0.01893     0.02033     0.51812     0.34073     0.21997     0.34073     0.21452     1.72818	     2.24984    -0.00384     0.00372    -0.00563    -0.00155    -0.18100    -0.02153    -0.04212     0.07305    -0.01219    -0.19109	     2.24984     0.00392     0.00160     0.00562    -0.00367     0.18269    -0.07323     0.04207     0.02145     0.01252     0.19297
     2.27484     0.02545     0.01532     0.01429     0.01530     0.34434     0.26036     0.15485     0.26054     0.15287     1.24332	     2.27484    -0.00120     0.00363    -0.00397    -0.00008    -0.09615    -0.01302    -0.01961     0.06031     0.00075    -0.06932	     2.27484     0.00125     0.00008     0.00395    -0.00359     0.09707    -0.06101     0.01969     0.01303    -0.00060     0.06988
     2.29984     0.02034     0.01163     0.01129     0.01163     0.24223     0.21089     0.11802     0.21093     0.11702     0.95399	     2.29984    -0.00011     0.00290    -0.00299     0.00015    -0.06290    -0.00967    -0.00861     0.05223     0.00436    -0.02464	     2.29984     0.00017    -0.00016     0.00300    -0.00288     0.06319    -0.05241     0.00882     0.00992    -0.00427     0.02537
     2.32484     0.01744     0.00973     0.01000     0.00971     0.19089     0.17721     0.09778     0.17596     0.09809     0.78681	     2.32484    -0.00049     0.00187    -0.00282    -0.00055    -0.05876    -0.00961    -0.00887     0.03825     0.00118    -0.03980	     2.32484     0.00053     0.00055     0.00285    -0.00187     0.05844    -0.03766     0.00905     0.00964    -0.00123     0.04030
     2.34984     0.01539     0.00867     0.00910     0.00864     0.15433     0.15050     0.08408     0.14815     0.08447     0.66334	     2.34984    -0.00061     0.00140    -0.00266    -0.00083    -0.04980    -0.00745    -0.00946     0.02626     0.00077    -0.04238	     2.34984     0.00061     0.00083     0.00269    -0.00144     0.04883    -0.02515     0.00947     0.00680    -0.00099     0.04164
     2.37484     0.01376     0.00789     0.00799     0.00787     0.13020     0.12777     0.07491     0.12616     0.07248     0.56902	     2.37484    -0.00008     0.00165    -0.00205    -0.00024    -0.03419    -0.00376    -0.00650     0.02356     0.00392    -0.01769	     2.37484     0.00003     0.00023     0.00206    -0.00172     0.03328    -0.02253     0.00639     0.00282    -0.00420     0.01634
     2.39984     0.01203     0.00716     0.00703     0.00715     0.11569     0.10687     0.06725     0.10675     0.06382     0.49375	     2.39984     0.00006     0.00169    -0.00154     0.00018    -0.02565    -0.00423    -0.00567     0.02206     0.00555    -0.00754	     2.39984    -0.00015    -0.00021     0.00153    -0.00177     0.02510    -0.02179     0.00538     0.00341    -0.00583     0.00566
     2.42484     0.00928     0.00562     0.00563     0.00564     0.09156     0.07997     0.05191     0.08048     0.05085     0.38094	     2.42484    -0.00040     0.00098    -0.00146    -0.00019    -0.02351    -0.00703    -0.00729     0.01354     0.00238    -0.02298	     2.42484     0.00026     0.00013     0.00141    -0.00103     0.02285    -0.01425     0.00670     0.00629    -0.00265     0.01971
     2.44984     0.00673     0.00398     0.00404     0.00401     0.06381     0.05647     0.03414     0.05677     0.03548     0.26544	     2.44984    -0.00053     0.00046    -0.00133    -0.00048    -0.01854    -0.00487    -0.00625     0.00623    -0.00056    -0.02586	     2.44984     0.00038     0.00040     0.00126    -0.00051     0.01760    -0.00737     0.00549     0.00421     0.00032     0.02178
     2.47484     0.00617     0.00353     0.00353     0.00354     0.05152     0.05061     0.02865     0.05069     0.02943     0.22765	     2.47484    -0.00013     0.00072    -0.00101    -0.00012    -0.01117    -0.00129    -0.00338     0.00713     0.00159    -0.00766	     2.47484     0.00003     0.00006     0.00095    -0.00078     0.01040    -0.00786     0.00273     0.00088    -0.00184     0.00457
     2.49984     0.00613     0.00331     0.00335     0.00331     0.04679     0.04767     0.02924     0.04804     0.02791     0.21575	     2.49984     0.00013     0.00087    -0.00072     0.00021    -0.00735    -0.00199    -0.00190     0.00935     0.00378     0.00239	     2.49984    -0.00018    -0.00025     0.00068    -0.00093     0.00681    -0.00933     0.00155     0.00186    -0.00407    -0.00386
     2.52484     0.00450     0.00224     0.00229     0.00226     0.03468     0.03110     0.02141     0.03164     0.02070     0.15082	     2.52484    -0.00004     0.00041    -0.00051     0.00002    -0.00759    -0.00342    -0.00168     0.00625     0.00121    -0.00535	     2.52484    -0.00001    -0.00005     0.00049    -0.00046     0.00703    -0.00596     0.00151     0.00327    -0.00145     0.00437
     2.54984     0.00224     0.00104     0.00098     0.00106     0.01900     0.01270     0.00955     0.01292     0.01078     0.07027	     2.54984    -0.00017    -0.00003    -0.00033    -0.00024    -0.00684    -0.00173    -0.00141     0.00199    -0.00159    -0.01035	     2.54984     0.00009     0.00021     0.00032     0.00001     0.00632    -0.00208     0.00122     0.00150     0.00145     0.00903
     2.57484     0.00120     0.00056     0.00046     0.00057     0.00995     0.00656     0.00410     0.00672     0.00571     0.03583	     2.57484    -0.00001     0.00001    -0.00017    -0.00018    -0.00360     0.00082    -0.00079     0.00099    -0.00062    -0.00354	     2.57484    -0.00002     0.00016     0.00017     0.00003     0.00359    -0.00139     0.00081    -0.00066     0.00070     0.00339
     2.59984     0.00126     0.00070     0.00069     0.00072     0.00879     0.00852     0.00517     0.00893     0.00583     0.04060	     2.59984     0.00009     0.00023    -0.00009    -0.00001    -0.00135     0.00130    -0.00065     0.00118     0.00147     0.00216	     2.59984    -0.00003     0.00004     0.00015    -0.00011     0.00197    -0.00141     0.00118    -0.00048    -0.00107     0.00024
     2.62484     0.00127     0.00085     0.00089     0.00087     0.00865     0.00914     0.00675     0.00938     0.00586     0.04366	     2.62484     0.00004     0.00028    -0.00010     0.00006    -0.00084     0.00036    -0.00091     0.00078     0.00180     0.00146	     2.62484     0.00006    -0.00000     0.00017    -0.00016     0.00144    -0.00067     0.00161     0.00053    -0.00137     0.00160
     2.64984     0.00081     0.00063     0.00064     0.00064     0.00573     0.00600     0.00518     0.00595     0.00345     0.02903	     2.64984     0.00000     0.00016    -0.00010     0.00004    -0.00058    -0.00031    -0.00073     0.00034     0.00080    -0.00037	     2.64984     0.00008    -0.00002     0.00013    -0.00014     0.00064    -0.00003     0.00104     0.00062    -0.00064     0.00166
     2.67484     0.00030     0.00025     0.00024     0.00026     0.00216     0.00213     0.00206     0.00222     0.00093     0.01054	     2.67484     0.00000     0.00004    -0.00005     0.00001    -0.00021    -0.00033    -0.00025     0.00011     0.00004    -0.00063	     2.67484     0.00004    -0.00004     0.00004    -0.00008     0.00003     0.00011     0.00020     0.00021    -0.00006     0.00044
     2.70084     0.00002     0.00002     0.00002     0.00003     0.00021     0.00009     0.00018     0.00032    -0.00008     0.00082	     2.70084     0.00000    -0.00000    -0.00001    -0.00000    -0.00000    -0.00012     0.00000    -0.00000    -0.00010    -0.00024	     2.70084     0.00001    -0.00002    -0.00001    -0.00003    -0.00008     0.00006    -0.00010    -0.00003     0.00006    -0.00013
     2.72584    -0.00003    -0.00002    -0.00002    -0.00002    -0.00023    -0.00027    -0.00021    -0.00016    -0.00015    -0.00112	     2.72584    -0.00000    -0.00001     0.00000    -0.00000     0.00003    -0.00000     0.00003    -0.00003    -0.00004    -0.00002	     2.72584    -0.00000    -0.00000    -0.00001     0.00000    -0.00003     0.00001    -0.00006    -0.00005     0.00003    -0.00011
     2.75084    -0.00002    -0.00001    -0.00001    -0.00001    -0.00013    -0.00012    -0.00011    -0.00013    -0.00006    -0.00060	     2.75084    -0.00000    -0.00000     0.00000    -0.00000     0.00001     0.00001     0.00001    -0.00001    -0.00001     0.00002	     2.75084    -0.00000     0.00000    -0.00000     0.00000    -0.00001    -0.00000    -0.00001    -0.00001     0.00001    -0.00002
     2.77584    -0.00000    -0.00000    -0.00000    -0.00000    -0.00003    -0.00003    -0.00003    -0.00004    -0.00001    -0.00015	     2.77584     0.00000    -0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00001	     2.77584    -0.00000     0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00000     0.00000
     2.80084    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00000    -0.00002	     2.80084     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.80084    -0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.82584    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.82584     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.82584    -0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.85084    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.85084     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.85084    -0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.87584    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.87584     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.87584    -0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.90084    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.90084     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.90084    -0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.92584    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.92584     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.92584     0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.95084    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.95084     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.95084     0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     2.97584    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	     2.97584     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     2.97584     0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000
     3.00084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.00084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.00084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.02584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.02584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.02584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.05084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.05084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.05084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.07584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.07584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.07584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.10084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.10084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.10084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.12584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.12584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.12584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.15084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.15084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.15084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.17584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.17584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.17584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.20084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.20084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.20084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.22584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.22584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.22584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.25084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.25084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.25084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.27584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.27584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.27584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.30084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.30084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.30084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.32584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.32584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	     3.32584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
