     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -3.61598     0.01960     0.10420     0.09908     0.10420     0.00059     0.00076     0.00775     0.00076     0.00754     0.34449	    -3.61598     0.00086    -0.00109    -0.00022    -0.00091    -0.00028     0.00008     0.00197     0.00038    -0.00148    -0.00070	    -3.61598    -0.00086     0.00091     0.00022     0.00109     0.00028    -0.00038    -0.00197    -0.00008     0.00148     0.00070
    -3.59098     0.01819     0.09574     0.09081     0.09575     0.00070     0.00084     0.01008     0.00084     0.01042     0.32337	    -3.59098     0.00093    -0.00221     0.00226    -0.00207    -0.00023     0.00005     0.00417     0.00035    -0.00379    -0.00054	    -3.59098    -0.00093     0.00207    -0.00226     0.00220     0.00023    -0.00035    -0.00417    -0.00005     0.00379     0.00054
    -3.56598     0.01376     0.08682     0.09181     0.08682     0.00096     0.00093     0.01114     0.00093     0.01140     0.30458	    -3.56598     0.00018    -0.00163     0.00678    -0.00174    -0.00015     0.00001     0.00551     0.00028    -0.00508     0.00416	    -3.56598    -0.00018     0.00173    -0.00678     0.00163     0.00015    -0.00028    -0.00551    -0.00001     0.00508    -0.00417
    -3.54098     0.00995     0.08518     0.09294     0.08518     0.00128     0.00106     0.00911     0.00106     0.00920     0.29496	    -3.54098    -0.00068    -0.00316     0.00823    -0.00109    -0.00001    -0.00001     0.00421     0.00015    -0.00394     0.00371	    -3.54098     0.00068     0.00108    -0.00823     0.00316     0.00001    -0.00015    -0.00421     0.00001     0.00394    -0.00372
    -3.51598     0.00719     0.08249     0.08480     0.08249     0.00145     0.00123     0.00534     0.00123     0.00561     0.27184	    -3.51598    -0.00074    -0.00611     0.00480    -0.00199     0.00018     0.00001     0.00149    -0.00007    -0.00169    -0.00412	    -3.51598     0.00074     0.00199    -0.00480     0.00611    -0.00018     0.00007    -0.00149    -0.00001     0.00169     0.00411
    -3.49098     0.00599     0.08104     0.08982     0.08104     0.00150     0.00154     0.00365     0.00154     0.00380     0.26992	    -3.49098    -0.00025    -0.00505    -0.00068    -0.00397     0.00039     0.00006     0.00002    -0.00030    -0.00037    -0.01014	    -3.49098     0.00025     0.00396     0.00068     0.00505    -0.00039     0.00030    -0.00002    -0.00006     0.00037     0.01013
    -3.46598     0.00777     0.09607     0.13520     0.09607     0.00167     0.00207     0.00558     0.00207     0.00512     0.35161	    -3.46598     0.00013     0.00460    -0.00487    -0.00294     0.00053     0.00008     0.00021    -0.00041    -0.00028    -0.00295	    -3.46598    -0.00013     0.00294     0.00487    -0.00461    -0.00053     0.00041    -0.00021    -0.00008     0.00028     0.00294
    -3.44098     0.01090     0.12650     0.20280     0.12650     0.00195     0.00267     0.00882     0.00267     0.00815     0.49095	    -3.44098    -0.00009     0.01634    -0.00483     0.00187     0.00053     0.00000     0.00092    -0.00041    -0.00092     0.01341	    -3.44098     0.00009    -0.00187     0.00482    -0.01634    -0.00053     0.00041    -0.00092    -0.00000     0.00092    -0.01342
    -3.41598     0.01185     0.15440     0.24830     0.15440     0.00212     0.00306     0.01041     0.00306     0.01015     0.59775	    -3.41598    -0.00049     0.02052     0.00226     0.00607     0.00042    -0.00009     0.00178    -0.00029    -0.00179     0.02838	    -3.41598     0.00049    -0.00607    -0.00227    -0.02053    -0.00042     0.00029    -0.00178     0.00009     0.00179    -0.02841
    -3.39098     0.01035     0.18100     0.26100     0.18100     0.00222     0.00338     0.01057     0.00338     0.01075     0.66366	    -3.39098    -0.00037     0.01770     0.00812     0.00563     0.00026    -0.00008     0.00261     0.00000    -0.00259     0.03129	    -3.39098     0.00037    -0.00564    -0.00814    -0.01771    -0.00026    -0.00000    -0.00261     0.00008     0.00259    -0.03132
    -3.36598     0.00916     0.22580     0.26750     0.22580     0.00276     0.00399     0.01114     0.00399     0.01200     0.76215	    -3.36598     0.00002     0.00689     0.00201    -0.00157    -0.00004     0.00004     0.00291     0.00044    -0.00350     0.00720	    -3.36598    -0.00002     0.00156    -0.00202    -0.00690     0.00004    -0.00044    -0.00291    -0.00004     0.00350    -0.00724
    -3.34098     0.00924     0.27840     0.27510     0.27840     0.00378     0.00460     0.01213     0.00460     0.01381     0.88006	    -3.34098     0.00027    -0.01302    -0.01028    -0.01002    -0.00056     0.00018     0.00290     0.00088    -0.00439    -0.03404	    -3.34098    -0.00027     0.01001     0.01028     0.01300     0.00056    -0.00088    -0.00290    -0.00018     0.00439     0.03401
    -3.31598     0.00933     0.29250     0.25370     0.29250     0.00445     0.00457     0.01231     0.00457     0.01388     0.88781	    -3.31598     0.00044    -0.02698    -0.01596    -0.00708    -0.00099     0.00026     0.00289     0.00111    -0.00439    -0.05071	    -3.31598    -0.00044     0.00707     0.01596     0.02696     0.00099    -0.00111    -0.00289    -0.00026     0.00439     0.05067
    -3.29098     0.00955     0.25890     0.20580     0.25890     0.00435     0.00405     0.01180     0.00405     0.01207     0.76946	    -3.29098     0.00073    -0.02051    -0.01678     0.00484    -0.00110     0.00018     0.00259     0.00102    -0.00328    -0.03231	    -3.29098    -0.00073    -0.00485     0.01678     0.02050     0.00110    -0.00102    -0.00259    -0.00018     0.00328     0.03229
    -3.26598     0.01142     0.22520     0.18060     0.22520     0.00409     0.00378     0.01195     0.00378     0.01084     0.67685	    -3.26598     0.00112     0.00141    -0.02522     0.00907    -0.00112     0.00002     0.00170     0.00086    -0.00193    -0.01409	    -3.26598    -0.00112    -0.00908     0.02522    -0.00142     0.00112    -0.00086    -0.00170    -0.00002     0.00193     0.01407
    -3.24098     0.01477     0.21980     0.18700     0.21980     0.00413     0.00410     0.01306     0.00410     0.01191     0.67866	    -3.24098     0.00123     0.02597    -0.03757     0.00324    -0.00121    -0.00001     0.00068     0.00097    -0.00103    -0.00772	    -3.24098    -0.00123    -0.00324     0.03758    -0.02598     0.00121    -0.00097    -0.00068     0.00001     0.00103     0.00772
    -3.21598     0.01689     0.21860     0.18670     0.21860     0.00423     0.00474     0.01391     0.00474     0.01423     0.68264	    -3.21598     0.00074     0.03886    -0.03669    -0.00308    -0.00124     0.00010     0.00032     0.00135    -0.00057    -0.00021	    -3.21598    -0.00074     0.00308     0.03670    -0.03886     0.00124    -0.00135    -0.00032    -0.00010     0.00057     0.00023
    -3.19098     0.01585     0.19900     0.16770     0.19900     0.00439     0.00543     0.01372     0.00543     0.01563     0.62616	    -3.19098     0.00005     0.03236    -0.02318    -0.00534    -0.00135     0.00020     0.00048     0.00194    -0.00033     0.00483	    -3.19098    -0.00005     0.00535     0.02319    -0.03235     0.00135    -0.00194    -0.00048    -0.00020     0.00033    -0.00480
    -3.16598     0.01284     0.17380     0.15090     0.17380     0.00489     0.00619     0.01295     0.00619     0.01536     0.55693	    -3.16598    -0.00018     0.01797    -0.01229    -0.00417    -0.00178     0.00025     0.00059     0.00269    -0.00027     0.00282	    -3.16598     0.00018     0.00419     0.01230    -0.01796     0.00178    -0.00269    -0.00059    -0.00025     0.00027    -0.00279
    -3.14098     0.01002     0.15840     0.14450     0.15840     0.00547     0.00662     0.01227     0.00662     0.01415     0.51644	    -3.14098    -0.00007     0.00965    -0.00982    -0.00232    -0.00235     0.00023     0.00069     0.00316    -0.00060    -0.00143	    -3.14098     0.00007     0.00233     0.00983    -0.00964     0.00235    -0.00316    -0.00069    -0.00023     0.00060     0.00146
    -3.11598     0.00814     0.14930     0.14060     0.14930     0.00581     0.00631     0.01216     0.00631     0.01317     0.49110	    -3.11598    -0.00008     0.00761    -0.01265    -0.00148    -0.00275     0.00010     0.00068     0.00297    -0.00110    -0.00670	    -3.11598     0.00008     0.00149     0.01266    -0.00760     0.00275    -0.00297    -0.00068    -0.00010     0.00110     0.00672
    -3.09098     0.00671     0.13880     0.13580     0.13880     0.00573     0.00557     0.01195     0.00557     0.01241     0.46134	    -3.09098    -0.00011     0.00828    -0.01552    -0.00096    -0.00268    -0.00001     0.00045     0.00230    -0.00111    -0.00936	    -3.09098     0.00011     0.00097     0.01553    -0.00827     0.00268    -0.00230    -0.00045     0.00001     0.00111     0.00939
    -3.06598     0.00549     0.12990     0.13210     0.12990     0.00521     0.00478     0.01073     0.00478     0.01140     0.43428	    -3.06598     0.00005     0.01007    -0.01381    -0.00042    -0.00212    -0.00009     0.00043     0.00147    -0.00073    -0.00517	    -3.06598    -0.00005     0.00043     0.01382    -0.01006     0.00212    -0.00147    -0.00043     0.00009     0.00073     0.00520
    -3.04098     0.00481     0.13190     0.13090     0.13190     0.00473     0.00420     0.00947     0.00420     0.01069     0.43280	    -3.04098     0.00017     0.01274    -0.01125    -0.00000    -0.00155    -0.00019     0.00078     0.00080    -0.00064     0.00085	    -3.04098    -0.00017     0.00001     0.01126    -0.01273     0.00155    -0.00080    -0.00078     0.00019     0.00065    -0.00082
    -3.01598     0.00445     0.14310     0.13160     0.14310     0.00456     0.00398     0.00923     0.00398     0.01078     0.45478	    -3.01598     0.00010     0.01711    -0.01364     0.00074    -0.00123    -0.00025     0.00122     0.00052    -0.00096     0.00361	    -3.01598    -0.00010    -0.00073     0.01364    -0.01710     0.00123    -0.00052    -0.00122     0.00025     0.00096    -0.00359
    -2.99098     0.00371     0.15110     0.12980     0.15110     0.00456     0.00407     0.00958     0.00407     0.01129     0.46928	    -2.99098     0.00002     0.02087    -0.01766     0.00141    -0.00106    -0.00023     0.00160     0.00050    -0.00149     0.00396	    -2.99098    -0.00002    -0.00140     0.01766    -0.02086     0.00106    -0.00050    -0.00160     0.00023     0.00149    -0.00394
    -2.96598     0.00277     0.14590     0.11940     0.14590     0.00457     0.00423     0.00944     0.00423     0.01127     0.44770	    -2.96598     0.00004     0.02013    -0.01785     0.00109    -0.00093    -0.00022     0.00174     0.00049    -0.00188     0.00261	    -2.96598    -0.00004    -0.00109     0.01786    -0.02012     0.00093    -0.00049    -0.00174     0.00022     0.00188    -0.00259
    -2.94098     0.00233     0.12990     0.10110     0.12990     0.00437     0.00414     0.00821     0.00414     0.00991     0.39401	    -2.94098     0.00006     0.01644    -0.01609     0.00005    -0.00081    -0.00022     0.00150     0.00044    -0.00179    -0.00041	    -2.94098    -0.00006    -0.00004     0.01609    -0.01643     0.00081    -0.00044    -0.00150     0.00022     0.00179     0.00043
    -2.91598     0.00229     0.11290     0.08446     0.11290     0.00403     0.00391     0.00657     0.00391     0.00779     0.33875	    -2.91598     0.00005     0.01563    -0.01708    -0.00070    -0.00074    -0.00020     0.00111     0.00046    -0.00128    -0.00274	    -2.91598    -0.00005     0.00070     0.01709    -0.01563     0.00074    -0.00046    -0.00111     0.00020     0.00128     0.00276
    -2.89098     0.00189     0.09570     0.07175     0.09570     0.00387     0.00387     0.00538     0.00387     0.00602     0.28805	    -2.89098     0.00005     0.01861    -0.01953    -0.00087    -0.00072    -0.00013     0.00084     0.00052    -0.00077    -0.00200	    -2.89098    -0.00005     0.00087     0.01954    -0.01861     0.00072    -0.00052    -0.00084     0.00013     0.00077     0.00201
    -2.86598     0.00125     0.07678     0.06096     0.07678     0.00394     0.00408     0.00478     0.00408     0.00503     0.23768	    -2.86598     0.00004     0.02023    -0.01983    -0.00073    -0.00070    -0.00009     0.00075     0.00058    -0.00051    -0.00025	    -2.86598    -0.00004     0.00074     0.01983    -0.02023     0.00070    -0.00058    -0.00075     0.00009     0.00051     0.00026
    -2.84098     0.00108     0.06454     0.05664     0.06454     0.00401     0.00418     0.00459     0.00418     0.00466     0.20841	    -2.84098     0.00005     0.01911    -0.01791    -0.00054    -0.00072    -0.00011     0.00076     0.00060    -0.00047     0.00077	    -2.84098    -0.00005     0.00055     0.01792    -0.01911     0.00072    -0.00060    -0.00076     0.00011     0.00047    -0.00076
    -2.81498     0.00133     0.06045     0.05581     0.06045     0.00380     0.00394     0.00460     0.00394     0.00460     0.19893	    -2.81498     0.00007     0.01779    -0.01480    -0.00043    -0.00067    -0.00013     0.00084     0.00052    -0.00052     0.00268	    -2.81498    -0.00007     0.00043     0.01481    -0.01779     0.00067    -0.00052    -0.00084     0.00013     0.00052    -0.00267
    -2.78998     0.00141     0.05501     0.04950     0.05501     0.00370     0.00396     0.00464     0.00396     0.00462     0.18183	    -2.78998     0.00009     0.01725    -0.01245    -0.00040    -0.00060    -0.00007     0.00092     0.00055    -0.00061     0.00467	    -2.78998    -0.00009     0.00040     0.01245    -0.01724     0.00060    -0.00055    -0.00092     0.00007     0.00061    -0.00466
    -2.76498     0.00120     0.04806     0.04064     0.04806     0.00404     0.00433     0.00472     0.00433     0.00468     0.16005	    -2.76498     0.00009     0.01739    -0.01225    -0.00047    -0.00070    -0.00007     0.00099     0.00064    -0.00069     0.00493	    -2.76498    -0.00009     0.00047     0.01226    -0.01739     0.00070    -0.00064    -0.00099     0.00007     0.00069    -0.00492
    -2.73998     0.00104     0.04358     0.03639     0.04358     0.00401     0.00419     0.00487     0.00419     0.00481     0.14665	    -2.73998     0.00008     0.01641    -0.01229    -0.00046    -0.00068    -0.00014     0.00109     0.00052    -0.00080     0.00375	    -2.73998    -0.00008     0.00046     0.01229    -0.01641     0.00068    -0.00052    -0.00109     0.00014     0.00080    -0.00375
    -2.71498     0.00106     0.04060     0.03560     0.04060     0.00364     0.00394     0.00515     0.00394     0.00510     0.13962	    -2.71498     0.00009     0.01334    -0.01057    -0.00020    -0.00052    -0.00012     0.00124     0.00043    -0.00097     0.00272	    -2.71498    -0.00009     0.00020     0.01058    -0.01334     0.00052    -0.00043    -0.00124     0.00012     0.00097    -0.00271
    -2.68998     0.00110     0.03690     0.03360     0.03690     0.00392     0.00436     0.00566     0.00436     0.00554     0.13234	    -2.68998     0.00010     0.00982    -0.00808    -0.00004    -0.00057    -0.00008     0.00144     0.00056    -0.00114     0.00200	    -2.68998    -0.00010     0.00004     0.00808    -0.00982     0.00057    -0.00056    -0.00144     0.00008     0.00114    -0.00200
    -2.66498     0.00104     0.03064     0.02795     0.03064     0.00421     0.00453     0.00622     0.00453     0.00590     0.11565	    -2.66498     0.00010     0.00743    -0.00595    -0.00022    -0.00062    -0.00013     0.00165     0.00051    -0.00123     0.00156	    -2.66498    -0.00010     0.00022     0.00595    -0.00743     0.00062    -0.00051    -0.00165     0.00013     0.00123    -0.00155
    -2.63998     0.00094     0.02470     0.02188     0.02470     0.00381     0.00409     0.00647     0.00409     0.00598     0.09666	    -2.63998     0.00008     0.00686    -0.00444    -0.00034    -0.00042    -0.00015     0.00177     0.00029    -0.00125     0.00240	    -2.63998    -0.00008     0.00034     0.00444    -0.00686     0.00042    -0.00029    -0.00177     0.00015     0.00125    -0.00240
    -2.61498     0.00089     0.02204     0.02012     0.02204     0.00375     0.00420     0.00638     0.00420     0.00585     0.08948	    -2.61498     0.00007     0.00683    -0.00422    -0.00027    -0.00034    -0.00011     0.00178     0.00031    -0.00125     0.00280	    -2.61498    -0.00007     0.00027     0.00422    -0.00683     0.00034    -0.00031    -0.00178     0.00011     0.00125    -0.00281
    -2.58998     0.00089     0.01933     0.02029     0.01933     0.00417     0.00462     0.00604     0.00462     0.00553     0.08483	    -2.58998     0.00006     0.00522    -0.00481    -0.00022    -0.00046    -0.00010     0.00179     0.00042    -0.00129     0.00062	    -2.58998    -0.00006     0.00022     0.00481    -0.00522     0.00046    -0.00042    -0.00179     0.00010     0.00129    -0.00063
    -2.56498     0.00088     0.01494     0.01685     0.01494     0.00396     0.00427     0.00555     0.00427     0.00512     0.07079	    -2.56498     0.00006     0.00278    -0.00393    -0.00023    -0.00042    -0.00013     0.00176     0.00030    -0.00132    -0.00113	    -2.56498    -0.00006     0.00022     0.00393    -0.00278     0.00042    -0.00030    -0.00176     0.00013     0.00132     0.00112
    -2.53998     0.00092     0.01210     0.01213     0.01210     0.00348     0.00385     0.00598     0.00385     0.00563     0.06003	    -2.53998     0.00006     0.00166    -0.00206    -0.00030    -0.00034    -0.00011     0.00110     0.00027    -0.00069    -0.00041	    -2.53998    -0.00006     0.00030     0.00206    -0.00166     0.00034    -0.00027    -0.00110     0.00011     0.00069     0.00041
    -2.51498     0.00111     0.01161     0.01174     0.01161     0.00369     0.00418     0.00886     0.00418     0.00860     0.06558	    -2.51498     0.00008     0.00160    -0.00211    -0.00031    -0.00055    -0.00006    -0.00113     0.00057     0.00150    -0.00041	    -2.51498    -0.00008     0.00031     0.00211    -0.00160     0.00055    -0.00057     0.00113     0.00006    -0.00150     0.00041
    -2.48998     0.00147     0.01156     0.01364     0.01156     0.00403     0.00447     0.01345     0.00447     0.01334     0.07799	    -2.48998     0.00011     0.00158    -0.00334    -0.00015    -0.00082    -0.00009    -0.00446     0.00078     0.00481    -0.00157	    -2.48998    -0.00011     0.00015     0.00334    -0.00158     0.00082    -0.00078     0.00446     0.00009    -0.00481     0.00157
    -2.46498     0.00177     0.01095     0.01291     0.01095     0.00384     0.00422     0.01573     0.00422     0.01583     0.08042	    -2.46498     0.00012     0.00126    -0.00286    -0.00002    -0.00079    -0.00013    -0.00623     0.00069     0.00664    -0.00132	    -2.46498    -0.00012     0.00002     0.00287    -0.00126     0.00079    -0.00069     0.00623     0.00013    -0.00664     0.00132
    -2.43998     0.00179     0.00975     0.01027     0.00975     0.00364     0.00409     0.01361     0.00409     0.01379     0.07078	    -2.43998     0.00011     0.00045    -0.00096    -0.00006    -0.00070    -0.00011    -0.00511     0.00066     0.00550    -0.00022	    -2.43998    -0.00011     0.00006     0.00096    -0.00045     0.00070    -0.00066     0.00511     0.00011    -0.00550     0.00022
    -2.41498     0.00177     0.00928     0.00918     0.00928     0.00392     0.00445     0.01083     0.00445     0.01082     0.06396	    -2.41498     0.00012    -0.00003     0.00009    -0.00015    -0.00086    -0.00009    -0.00338     0.00086     0.00357     0.00013	    -2.41498    -0.00012     0.00015    -0.00009     0.00003     0.00086    -0.00086     0.00338     0.00009    -0.00357    -0.00013
    -2.38998     0.00192     0.01004     0.00999     0.01004     0.00421     0.00472     0.00982     0.00472     0.00975     0.06520	    -2.38998     0.00013     0.00035    -0.00021    -0.00019    -0.00100    -0.00012    -0.00277     0.00092     0.00286    -0.00003	    -2.38998    -0.00013     0.00019     0.00021    -0.00035     0.00100    -0.00092     0.00277     0.00012    -0.00286     0.00004
    -2.36498     0.00197     0.01064     0.01078     0.01064     0.00414     0.00467     0.00814     0.00467     0.00821     0.06386	    -2.36498     0.00009     0.00069    -0.00058    -0.00020    -0.00089    -0.00016    -0.00210     0.00072     0.00227    -0.00017	    -2.36498    -0.00009     0.00020     0.00058    -0.00069     0.00089    -0.00072     0.00210     0.00016    -0.00227     0.00017
    -2.33998     0.00184     0.01074     0.01107     0.01074     0.00415     0.00471     0.00586     0.00471     0.00587     0.05970	    -2.33998     0.00006     0.00060    -0.00053    -0.00015    -0.00079    -0.00019    -0.00120     0.00064     0.00125    -0.00031	    -2.33998    -0.00006     0.00015     0.00053    -0.00060     0.00079    -0.00064     0.00120     0.00019    -0.00125     0.00031
    -2.31498     0.00186     0.01144     0.01184     0.01144     0.00443     0.00490     0.00598     0.00490     0.00589     0.06267	    -2.31498     0.00011     0.00095    -0.00080     0.00000    -0.00092    -0.00024    -0.00151     0.00082     0.00127    -0.00033	    -2.31498    -0.00011    -0.00000     0.00080    -0.00095     0.00092    -0.00082     0.00151     0.00024    -0.00127     0.00033
    -2.28998     0.00215     0.01328     0.01360     0.01328     0.00479     0.00519     0.00791     0.00519     0.00791     0.07330	    -2.28998     0.00016     0.00211    -0.00158     0.00021    -0.00112    -0.00029    -0.00270     0.00109     0.00234     0.00022	    -2.28998    -0.00016    -0.00021     0.00158    -0.00211     0.00112    -0.00109     0.00270     0.00029    -0.00234    -0.00022
    -2.26498     0.00236     0.01491     0.01541     0.01491     0.00509     0.00575     0.00783     0.00575     0.00789     0.07990	    -2.26498     0.00018     0.00296    -0.00200     0.00047    -0.00127    -0.00033    -0.00291     0.00142     0.00262     0.00113	    -2.26498    -0.00018    -0.00047     0.00200    -0.00296     0.00127    -0.00142     0.00291     0.00033    -0.00262    -0.00113
    -2.23998     0.00222     0.01479     0.01581     0.01479     0.00493     0.00621     0.00517     0.00621     0.00512     0.07526	    -2.23998     0.00017     0.00244    -0.00148     0.00074    -0.00127    -0.00044    -0.00187     0.00169     0.00165     0.00163	    -2.23998    -0.00017    -0.00074     0.00148    -0.00244     0.00127    -0.00169     0.00187     0.00044    -0.00165    -0.00163
    -2.21498     0.00203     0.01431     0.01562     0.01431     0.00445     0.00641     0.00353     0.00641     0.00361     0.07069	    -2.21498     0.00019     0.00134    -0.00090     0.00084    -0.00115    -0.00053    -0.00119     0.00186     0.00111     0.00158	    -2.21498    -0.00020    -0.00084     0.00090    -0.00134     0.00115    -0.00186     0.00119     0.00053    -0.00111    -0.00158
    -2.18998     0.00211     0.01585     0.01673     0.01585     0.00441     0.00680     0.00493     0.00680     0.00517     0.07867	    -2.18998     0.00024     0.00092    -0.00112     0.00098    -0.00125    -0.00051    -0.00182     0.00214     0.00173     0.00132	    -2.18998    -0.00024    -0.00098     0.00112    -0.00092     0.00125    -0.00214     0.00182     0.00051    -0.00173    -0.00132
    -2.16498     0.00231     0.01795     0.01754     0.01795     0.00483     0.00708     0.00694     0.00708     0.00687     0.08855	    -2.16498     0.00027     0.00064    -0.00095     0.00157    -0.00165    -0.00048    -0.00278     0.00242     0.00232     0.00136	    -2.16498    -0.00027    -0.00157     0.00095    -0.00064     0.00165    -0.00242     0.00278     0.00048    -0.00232    -0.00136
    -2.13998     0.00214     0.01769     0.01610     0.01769     0.00504     0.00670     0.00658     0.00670     0.00624     0.08486	    -2.13998     0.00024    -0.00005     0.00035     0.00210    -0.00201    -0.00050    -0.00273     0.00244     0.00207     0.00189	    -2.13998    -0.00024    -0.00210    -0.00035     0.00005     0.00201    -0.00244     0.00273     0.00050    -0.00206    -0.00189
    -2.11498     0.00154     0.01545     0.01451     0.01545     0.00501     0.00604     0.00466     0.00604     0.00460     0.07331	    -2.11498     0.00014    -0.00011     0.00104     0.00162    -0.00222    -0.00047    -0.00193     0.00245     0.00157     0.00208	    -2.11498    -0.00014    -0.00162    -0.00104     0.00011     0.00222    -0.00245     0.00193     0.00047    -0.00157    -0.00209
    -2.08998     0.00111     0.01358     0.01485     0.01358     0.00519     0.00565     0.00394     0.00565     0.00405     0.06759	    -2.08998     0.00003     0.00105     0.00008     0.00036    -0.00249    -0.00029    -0.00161     0.00266     0.00145     0.00126	    -2.08998    -0.00003    -0.00036    -0.00008    -0.00105     0.00249    -0.00266     0.00161     0.00029    -0.00145    -0.00126
    -2.06498     0.00127     0.01290     0.01594     0.01290     0.00560     0.00553     0.00448     0.00553     0.00425     0.06840	    -2.06498     0.00001     0.00257    -0.00118    -0.00067    -0.00288    -0.00012    -0.00187     0.00293     0.00152     0.00031	    -2.06498    -0.00001     0.00067     0.00118    -0.00257     0.00288    -0.00293     0.00187     0.00012    -0.00152    -0.00031
    -2.03998     0.00187     0.01284     0.01678     0.01284     0.00597     0.00565     0.00474     0.00565     0.00426     0.07061	    -2.03998     0.00012     0.00342    -0.00178    -0.00114    -0.00318     0.00000    -0.00199     0.00312     0.00146     0.00004	    -2.03998    -0.00012     0.00114     0.00178    -0.00342     0.00318    -0.00312     0.00199    -0.00000    -0.00146    -0.00004
    -2.01498     0.00246     0.01321     0.01754     0.01321     0.00612     0.00602     0.00459     0.00602     0.00405     0.07323	    -2.01498     0.00024     0.00324    -0.00271    -0.00132    -0.00322     0.00027    -0.00185     0.00332     0.00131    -0.00073	    -2.01498    -0.00024     0.00132     0.00271    -0.00324     0.00322    -0.00332     0.00185    -0.00027    -0.00130     0.00073
    -1.98998     0.00283     0.01428     0.01750     0.01428     0.00621     0.00684     0.00407     0.00684     0.00343     0.07629	    -1.98998     0.00027     0.00249    -0.00446    -0.00157    -0.00306     0.00060    -0.00158     0.00378     0.00099    -0.00254	    -1.98998    -0.00027     0.00157     0.00446    -0.00249     0.00306    -0.00379     0.00158    -0.00060    -0.00099     0.00254
    -1.96498     0.00316     0.01609     0.01673     0.01609     0.00719     0.00869     0.00302     0.00869     0.00236     0.08201	    -1.96498     0.00029     0.00245    -0.00603    -0.00200    -0.00343     0.00067    -0.00112     0.00496     0.00056    -0.00366	    -1.96498    -0.00029     0.00199     0.00603    -0.00245     0.00343    -0.00496     0.00112    -0.00067    -0.00056     0.00366
    -1.93998     0.00346     0.01767     0.01595     0.01767     0.00971     0.01064     0.00203     0.01064     0.00165     0.08942	    -1.93998     0.00024     0.00399    -0.00695    -0.00208    -0.00502     0.00047    -0.00069     0.00623     0.00037    -0.00344	    -1.93998    -0.00024     0.00208     0.00695    -0.00399     0.00502    -0.00623     0.00069    -0.00047    -0.00037     0.00344
    -1.91498     0.00378     0.01754     0.01446     0.01754     0.01185     0.01029     0.00148     0.01029     0.00159     0.08882	    -1.91498     0.00005     0.00553    -0.00668    -0.00155    -0.00657     0.00023    -0.00047     0.00588     0.00051    -0.00307	    -1.91498    -0.00005     0.00155     0.00668    -0.00553     0.00657    -0.00588     0.00047    -0.00023    -0.00051     0.00307
    -1.88998     0.00454     0.01562     0.01291     0.01562     0.01094     0.00781     0.00113     0.00781     0.00159     0.07796	    -1.88998     0.00010     0.00510    -0.00477    -0.00091    -0.00591     0.00010    -0.00037     0.00392     0.00068    -0.00206	    -1.88998    -0.00010     0.00091     0.00477    -0.00510     0.00591    -0.00392     0.00037    -0.00010    -0.00068     0.00206
    -1.86498     0.00524     0.01342     0.01321     0.01342     0.00811     0.00595     0.00106     0.00595     0.00149     0.06784	    -1.86498     0.00074     0.00417    -0.00275    -0.00048    -0.00363     0.00007    -0.00037     0.00220     0.00067     0.00061	    -1.86498    -0.00074     0.00048     0.00276    -0.00417     0.00363    -0.00220     0.00037    -0.00007    -0.00067    -0.00061
    -1.83998     0.00577     0.01315     0.01436     0.01315     0.00679     0.00614     0.00147     0.00614     0.00159     0.06856	    -1.83998     0.00100     0.00407    -0.00234    -0.00022    -0.00238     0.00005    -0.00057     0.00193     0.00065     0.00217	    -1.83998    -0.00100     0.00022     0.00234    -0.00407     0.00238    -0.00193     0.00057    -0.00005    -0.00065    -0.00217
    -1.81398     0.00787     0.01604     0.01514     0.01604     0.00800     0.00781     0.00205     0.00781     0.00201     0.08277	    -1.81398    -0.00009     0.00289    -0.00296    -0.00020    -0.00302     0.00004    -0.00089     0.00278     0.00084    -0.00062	    -1.81398     0.00009     0.00020     0.00296    -0.00289     0.00302    -0.00278     0.00089    -0.00004    -0.00084     0.00062
    -1.78898     0.01077     0.01927     0.01694     0.01927     0.00993     0.00953     0.00257     0.00953     0.00253     0.10033	    -1.78898    -0.00101     0.00095    -0.00282    -0.00023    -0.00414     0.00012    -0.00119     0.00365     0.00114    -0.00353	    -1.78898     0.00101     0.00023     0.00282    -0.00095     0.00414    -0.00365     0.00119    -0.00013    -0.00114     0.00353
    -1.76398     0.01140     0.01942     0.01989     0.01942     0.01067     0.01018     0.00302     0.01018     0.00275     0.10692	    -1.76398     0.00006     0.00100    -0.00128    -0.00009    -0.00455     0.00021    -0.00139     0.00386     0.00120    -0.00098	    -1.76398    -0.00006     0.00009     0.00128    -0.00100     0.00455    -0.00386     0.00139    -0.00021    -0.00120     0.00098
    -1.73898     0.01067     0.01814     0.02067     0.01814     0.00988     0.00941     0.00303     0.00941     0.00243     0.10179	    -1.73898     0.00132     0.00175     0.00024     0.00006    -0.00424     0.00014    -0.00136     0.00346     0.00097     0.00232	    -1.73898    -0.00132    -0.00006    -0.00024    -0.00175     0.00424    -0.00346     0.00136    -0.00014    -0.00097    -0.00232
