     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     0.38802     0.02949     0.01909     0.02020     0.01909     0.86840     0.90770     0.62670     0.90770     0.61360     4.01197	     0.38802    -0.00008    -0.00379     0.00431     0.00028     0.33753     0.00575     0.03067    -0.35677    -0.03700    -0.01910	     0.38802     0.00008    -0.00028    -0.00431     0.00379    -0.33744     0.35686    -0.03066    -0.00574     0.03702     0.01933
     0.41302     0.03127     0.02016     0.02092     0.02016     0.96470     1.03850     0.63590     1.03850     0.66570     4.43581	     0.41302     0.00023    -0.00395     0.00415    -0.00032     0.39779     0.00447     0.03529    -0.43806    -0.05029    -0.05069	     0.41302    -0.00023     0.00032    -0.00415     0.00395    -0.39780     0.43805    -0.03528    -0.00446     0.05030     0.05071
     0.43802     0.03368     0.02135     0.02160     0.02135     1.13080     1.19920     0.64390     1.19920     0.68700     4.95809	     0.43802     0.00024    -0.00380     0.00366    -0.00063     0.49186     0.00666     0.03912    -0.53299    -0.05529    -0.05116	     0.43802    -0.00024     0.00063    -0.00366     0.00380    -0.49187     0.53297    -0.03911    -0.00685     0.05529     0.05096
     0.46302     0.03795     0.02191     0.02223     0.02191     1.35910     1.40670     0.63060     1.40670     0.67090     5.57800	     0.46302    -0.00082    -0.00308     0.00277    -0.00062     0.62190     0.02105     0.02925    -0.64690    -0.04354    -0.01999	     0.46302     0.00082     0.00062    -0.00277     0.00309    -0.62181     0.64688    -0.02926    -0.02102     0.04354     0.02008
     0.48802     0.04183     0.02172     0.02216     0.02172     1.56850     1.63680     0.60610     1.63670     0.63640     6.19194	     0.48802    -0.00115    -0.00212     0.00185    -0.00044     0.74686     0.01931     0.02048    -0.78576    -0.02903    -0.03000	     0.48802     0.00115     0.00044    -0.00185     0.00212    -0.74677     0.78565    -0.02051    -0.01937     0.02903     0.02989
     0.51302     0.04305     0.02114     0.02117     0.02114     1.67430     1.80140     0.58620     1.80140     0.59630     6.56610	     0.51302    -0.00005    -0.00134     0.00150    -0.00001     0.81629    -0.00642     0.02552    -0.90070    -0.02559    -0.09080	     0.51302     0.00006     0.00001    -0.00150     0.00134    -0.81629     0.90080    -0.02556     0.00647     0.02556     0.09089
     0.53802     0.04114     0.01999     0.01969     0.01999     1.66590     1.83260     0.57330     1.83260     0.55270     6.55791	     0.53802     0.00089    -0.00088     0.00160     0.00040     0.82530    -0.02939     0.03011    -0.93800    -0.03125    -0.14121	     0.53802    -0.00089    -0.00040    -0.00160     0.00088    -0.82530     0.93810    -0.03015     0.02945     0.03122     0.14130
     0.56302     0.03762     0.01835     0.01828     0.01835     1.65310     1.80530     0.58560     1.80530     0.51440     6.45630	     0.56302     0.00103    -0.00068     0.00145     0.00031     0.83520    -0.03534     0.01055    -0.93620    -0.04235    -0.16603	     0.56302    -0.00103    -0.00031    -0.00145     0.00068    -0.83520     0.93630    -0.01059     0.03540     0.04231     0.16611
     0.58802     0.03535     0.01733     0.01780     0.01733     1.72700     1.83300     0.66510     1.83300     0.52050     6.66642	     0.58802     0.00057    -0.00059     0.00093    -0.00018     0.88870    -0.03088    -0.03926    -0.95820    -0.05517    -0.19408	     0.58802    -0.00057     0.00018    -0.00093     0.00059    -0.88860     0.95830     0.03924     0.03094     0.05513     0.19428
     0.61302     0.03493     0.01736     0.01848     0.01736     1.79930     1.87280     0.81410     1.87280     0.59620     7.04334	     0.61302     0.00012    -0.00040     0.00040    -0.00053     0.93490    -0.02870    -0.09870    -0.98330    -0.05817    -0.23438	     0.61302    -0.00012     0.00053    -0.00040     0.00040    -0.93490     0.98340     0.09858     0.02876     0.05812     0.23437
     0.63802     0.03513     0.01744     0.01915     0.01744     1.70760     1.79340     0.96810     1.79340     0.72160     7.07326	     0.63802     0.00005    -0.00003    -0.00015    -0.00082     0.89240    -0.03300    -0.15176    -0.94620    -0.04193    -0.28144	     0.63802    -0.00005     0.00082     0.00015     0.00003    -0.89230     0.94620     0.15173     0.03305     0.04188     0.28151
     0.66302     0.03569     0.01710     0.01848     0.01710     1.43340     1.56110     1.06310     1.56110     0.88140     6.58847	     0.66302     0.00004     0.00041    -0.00088    -0.00130     0.75440    -0.04128    -0.19417    -0.83160     0.00013    -0.31424	     0.66302    -0.00004     0.00129     0.00088    -0.00041    -0.75440     0.83160     0.19415     0.04133    -0.00023     0.31417
     0.68802     0.03686     0.01716     0.01671     0.01716     1.14000     1.28120     1.09870     1.28120     1.07150     5.96048	     0.68802    -0.00003     0.00098    -0.00151    -0.00135     0.60131    -0.05027    -0.21434    -0.69273     0.08580    -0.27215	     0.68802     0.00003     0.00135     0.00151    -0.00098    -0.60132     0.69281     0.21423     0.05031    -0.08590     0.27204
     0.71302     0.03776     0.01749     0.01504     0.01749     0.96810     1.07320     1.08474     1.07330     1.22110     5.50822	     0.71302     0.00000     0.00174    -0.00187    -0.00062     0.50419    -0.05193    -0.20643    -0.58660     0.20240    -0.13911	     0.71302    -0.00000     0.00062     0.00187    -0.00174    -0.50410     0.58648     0.20640     0.05196    -0.20250     0.13898
     0.73802     0.03657     0.01675     0.01379     0.01675     0.87970     0.94250     0.99916     0.94250     1.21740     5.06513	     0.73802     0.00026     0.00244    -0.00216     0.00014     0.45190    -0.04542    -0.18192    -0.51518     0.28106    -0.00887	     0.73802    -0.00026    -0.00014     0.00216    -0.00244    -0.45181     0.51516     0.18188     0.04545    -0.28117     0.00883
     0.76302     0.03345     0.01520     0.01286     0.01520     0.80140     0.84440     0.90650     0.84440     1.10110     4.57452	     0.76302     0.00030     0.00287    -0.00245     0.00036     0.41068    -0.03855    -0.17247    -0.45887     0.28271     0.02457	     0.76302    -0.00030    -0.00036     0.00245    -0.00286    -0.41070     0.45885     0.17244     0.03857    -0.28282    -0.02473
     0.78802     0.03251     0.01448     0.01254     0.01448     0.74560     0.78210     0.95442     0.78210     1.04360     4.38182	     0.78802    -0.00110     0.00314    -0.00255     0.00026     0.38222    -0.03489    -0.21818    -0.42155     0.24033    -0.05231	     0.78802     0.00110    -0.00026     0.00255    -0.00314    -0.38223     0.42153     0.21815     0.03490    -0.24034     0.05225
     0.81302     0.04022     0.01496     0.01285     0.01496     0.75870     0.79070     1.21733     0.79070     1.17080     4.81122	     0.81302    -0.00385     0.00341    -0.00241     0.00018     0.38448    -0.03064    -0.32484    -0.41828     0.22180    -0.17016	     0.81302     0.00385    -0.00018     0.00241    -0.00340    -0.38450     0.41836     0.32482     0.03056    -0.22180     0.17012
     0.83802     0.05961     0.01590     0.01326     0.01590     0.85410     0.88200     1.62169     0.88200     1.51560     5.86006	     0.83802    -0.00536     0.00358    -0.00232     0.00015     0.41975    -0.02427    -0.43151    -0.45085     0.28403    -0.20680	     0.83802     0.00536    -0.00015     0.00232    -0.00358    -0.41977     0.45093     0.43150     0.02429    -0.28403     0.20687
     0.86302     0.08391     0.01628     0.01331     0.01628     0.97600     1.00440     1.95771     1.00440     1.92840     7.00070	     0.86302    -0.00407     0.00362    -0.00260     0.00030     0.45845    -0.01991    -0.45919    -0.49296     0.40996    -0.10640	     0.86302     0.00407    -0.00030     0.00261    -0.00362    -0.45847     0.49294     0.45920     0.01993    -0.40996     0.10639
     0.88802     0.10137     0.01585     0.01315     0.01585     1.03540     1.07160     2.04310     1.07160     2.16000     7.52792	     0.88802    -0.00121     0.00383    -0.00335     0.00065     0.46404    -0.02311    -0.39545    -0.50387     0.51084     0.05237	     0.88802     0.00121    -0.00065     0.00335    -0.00383    -0.46406     0.50375     0.39546     0.02313    -0.51073    -0.05237
     0.91302     0.10467     0.01506     0.01306     0.01506     0.97040     1.01480     1.86360     1.01480     2.08260     7.09405	     0.91302     0.00124     0.00420    -0.00427     0.00074     0.42039    -0.03434    -0.29796    -0.45463     0.51233     0.14769	     0.91302    -0.00124    -0.00074     0.00427    -0.00420    -0.42041     0.45461     0.29799     0.03436    -0.51232    -0.14767
     0.93802     0.09527     0.01428     0.01317     0.01428     0.77980     0.84140     1.52440     0.84140     1.73920     5.86320	     0.93802     0.00140     0.00453    -0.00512     0.00032     0.33315    -0.04054    -0.23322    -0.36021     0.42144     0.12175	     0.93802    -0.00140    -0.00032     0.00512    -0.00453    -0.33316     0.36021     0.23335     0.04055    -0.42133    -0.12151
     0.96302     0.08900     0.01482     0.01428     0.01482     0.58889     0.68911     1.25100     0.68911     1.38420     4.73524	     0.96302    -0.00141     0.00531    -0.00626    -0.00010     0.25309    -0.03215    -0.24862    -0.29760     0.32938     0.00163	     0.96302     0.00141     0.00010     0.00626    -0.00531    -0.25308     0.29760     0.24876     0.03215    -0.32926    -0.00138
     0.98802     0.09876     0.01715     0.01677     0.01715     0.54889     0.66683     1.18920     0.66683     1.26760     4.48919	     0.98802    -0.00342     0.00689    -0.00791     0.00002     0.24619    -0.02424    -0.31730    -0.31142     0.32206    -0.08913	     0.98802     0.00341    -0.00002     0.00791    -0.00689    -0.24618     0.31132     0.31737     0.02424    -0.32192     0.08923
     1.01302     0.10828     0.01869     0.01838     0.01869     0.62243     0.66188     1.15760     0.66188     1.28520     4.55304	     1.01302     0.00104     0.00828    -0.00876     0.00077     0.30223    -0.02897    -0.31892    -0.32500     0.36943     0.00011	     1.01302    -0.00104    -0.00078     0.00876    -0.00827    -0.30223     0.32500     0.31898     0.02897    -0.36929     0.00009
     1.03802     0.09169     0.01671     0.01623     0.01671     0.60838     0.51791     0.93017     0.51791     1.12060     3.83631	     1.03802     0.00832     0.00789    -0.00740     0.00156     0.31692    -0.03207    -0.21600    -0.25342     0.36000     0.18580	     1.03802    -0.00833    -0.00156     0.00740    -0.00789    -0.31692     0.25342     0.21616     0.03207    -0.35988    -0.18553
     1.06302     0.05391     0.01197     0.01127     0.01197     0.42823     0.29465     0.58399     0.29465     0.74060     2.43124	     1.06302     0.00964     0.00567    -0.00470     0.00159     0.23153    -0.02236    -0.11621    -0.13741     0.26641     0.23417	     1.06302    -0.00965    -0.00159     0.00470    -0.00567    -0.23153     0.13741     0.11622     0.02235    -0.26639    -0.23414
     1.08802     0.02246     0.00786     0.00719     0.00786     0.23658     0.15675     0.33824     0.15675     0.41336     1.34704	     1.08802     0.00536     0.00338    -0.00264     0.00101     0.12633    -0.01053    -0.08933    -0.06916     0.17213     0.13655	     1.08802    -0.00536    -0.00101     0.00264    -0.00338    -0.12633     0.06917     0.08934     0.01053    -0.17213    -0.13653
     1.11302     0.00944     0.00603     0.00561     0.00603     0.15680     0.13717     0.25314     0.13717     0.28000     0.99139	     1.11302     0.00151     0.00217    -0.00187     0.00045     0.08029    -0.00621    -0.10230    -0.06559     0.13095     0.03941	     1.11302    -0.00151    -0.00045     0.00187    -0.00218    -0.08029     0.06559     0.10232     0.00621    -0.13085    -0.03928
     1.13802     0.00744     0.00568     0.00554     0.00568     0.15073     0.15770     0.24605     0.15770     0.26612     1.00263	     1.13802     0.00024     0.00184    -0.00179     0.00022     0.07676    -0.00571    -0.11271    -0.08132     0.12673     0.00426	     1.13802    -0.00024    -0.00022     0.00179    -0.00184    -0.07675     0.08133     0.11273     0.00571    -0.12673    -0.00422
     1.16302     0.00795     0.00578     0.00579     0.00578     0.15307     0.16661     0.24851     0.16661     0.27186     1.03195	     1.16302     0.00018     0.00181    -0.00183     0.00016     0.07864    -0.00551    -0.11219    -0.08807     0.12749     0.00067	     1.16302    -0.00018    -0.00016     0.00183    -0.00181    -0.07864     0.08807     0.11220     0.00551    -0.12749    -0.00067
     1.18902     0.00796     0.00586     0.00588     0.00586     0.14633     0.16184     0.23272     0.16184     0.25408     0.98237	     1.18902     0.00017     0.00177    -0.00185     0.00009     0.07661    -0.00523    -0.10207    -0.08748     0.11719    -0.00080	     1.18902    -0.00017    -0.00009     0.00185    -0.00177    -0.07661     0.08748     0.10208     0.00524    -0.11719     0.00081
     1.21402     0.00714     0.00569     0.00557     0.00569     0.13570     0.14621     0.19337     0.14621     0.21286     0.85845	     1.21402     0.00016     0.00173    -0.00173     0.00013     0.07333    -0.00395    -0.08275    -0.08045     0.09733     0.00380	     1.21402    -0.00016    -0.00013     0.00173    -0.00173    -0.07333     0.08045     0.08276     0.00396    -0.09732    -0.00378
     1.23902     0.00584     0.00515     0.00486     0.00515     0.12112     0.12170     0.15237     0.12170     0.16894     0.70684	     1.23902     0.00017     0.00167    -0.00152     0.00023     0.06625    -0.00277    -0.06385    -0.06590     0.07677     0.01105	     1.23902    -0.00017    -0.00023     0.00152    -0.00167    -0.06625     0.06590     0.06385     0.00277    -0.07676    -0.01103
     1.26402     0.00481     0.00449     0.00426     0.00449     0.10106     0.10220     0.13559     0.10220     0.14535     0.60444	     1.26402     0.00008     0.00149    -0.00141     0.00017     0.05316    -0.00289    -0.05645    -0.05250     0.06504     0.00668	     1.26402    -0.00008    -0.00017     0.00141    -0.00149    -0.05316     0.05250     0.05645     0.00289    -0.06504    -0.00668
     1.28902     0.00448     0.00411     0.00413     0.00411     0.08477     0.10042     0.13162     0.10042     0.13901     0.57308	     1.28902    -0.00011     0.00138    -0.00145    -0.00005     0.04387    -0.00331    -0.05451    -0.05186     0.06114    -0.00490	     1.28902     0.00011     0.00005     0.00145    -0.00138    -0.04386     0.05186     0.05451     0.00331    -0.06113     0.00492
     1.31402     0.00454     0.00405     0.00420     0.00405     0.07969     0.10840     0.11634     0.10840     0.12472     0.55440	     1.31402    -0.00026     0.00140    -0.00158    -0.00022     0.04408    -0.00298    -0.04679    -0.06164     0.05346    -0.01453	     1.31402     0.00026     0.00022     0.00158    -0.00140    -0.04407     0.06164     0.04680     0.00298    -0.05345     0.01455
     1.33902     0.00471     0.00465     0.00433     0.00465     0.10312     0.11832     0.11061     0.11833     0.11466     0.58338	     1.33902    -0.00024     0.00143    -0.00180    -0.00017     0.04161     0.00060    -0.04255    -0.06099     0.04659    -0.01554	     1.33902     0.00024     0.00017     0.00180    -0.00143    -0.04161     0.06100     0.04255    -0.00060    -0.04659     0.01554
     1.36402     0.00464     0.00609     0.00476     0.00609     0.16610     0.13875     0.13407     0.13875     0.13297     0.73221	     1.36402    -0.00034     0.00117    -0.00197     0.00011     0.01698     0.00825    -0.05159    -0.03208     0.05349    -0.00596	     1.36402     0.00033    -0.00011     0.00197    -0.00117    -0.01697     0.03208     0.05160    -0.00825    -0.05349     0.00599
     1.38902     0.00412     0.00718     0.00570     0.00718     0.22492     0.17640     0.14629     0.17640     0.14360     0.89179	     1.38902    -0.00090     0.00040    -0.00161     0.00028    -0.02986     0.01141    -0.05844     0.01648     0.05974    -0.00249	     1.38902     0.00090    -0.00028     0.00161    -0.00040     0.02987    -0.01647     0.05844    -0.01141    -0.05974     0.00251
     1.41402     0.00732     0.00840     0.00787     0.00840     0.26268     0.27735     0.14183     0.27735     0.13192     1.12312	     1.41402    -0.00091    -0.00014    -0.00089     0.00055    -0.07777     0.02437    -0.05594     0.08656     0.05423     0.03005	     1.41402     0.00091    -0.00055     0.00089     0.00014     0.07777    -0.08656     0.05595    -0.02436    -0.05422    -0.03003
     1.43902     0.02405     0.01306     0.01211     0.01306     0.37121     0.57458     0.18707     0.57458     0.16408     1.93380	     1.43902     0.00138     0.00049    -0.00049     0.00182    -0.14352     0.10330    -0.06272     0.24833     0.06113     0.20972	     1.43902    -0.00138    -0.00182     0.00049    -0.00049     0.14352    -0.24833     0.06273    -0.10330    -0.06113    -0.20971
     1.46402     0.05688     0.02142     0.01852     0.02142     0.64735     1.12420     0.29716     1.12420     0.26880     3.57996	     1.46402     0.00438     0.00167     0.00006     0.00366    -0.26960     0.21781    -0.08685     0.53755     0.09297     0.50164	     1.46402    -0.00438    -0.00366    -0.00006    -0.00167     0.26950    -0.53755     0.08685    -0.21780    -0.09296    -0.50173
     1.48902     0.08922     0.02808     0.02543     0.02808     1.01470     1.65390     0.40042     1.65390     0.37520     5.26894	     1.48902     0.00375     0.00203     0.00136     0.00389    -0.41613     0.21165    -0.11285     0.79241     0.12444     0.61056	     1.48902    -0.00375    -0.00389    -0.00136    -0.00203     0.41613    -0.79241     0.11287    -0.21156    -0.12444    -0.61044
     1.51402     0.10265     0.02901     0.02923     0.02901     1.23760     1.80920     0.44035     1.80910     0.41430     5.90046	     1.51402     0.00001     0.00176     0.00192     0.00212    -0.47783     0.07571    -0.12389     0.83104     0.13314     0.44397	     1.51402    -0.00001    -0.00212    -0.00192    -0.00176     0.47783    -0.83104     0.12388    -0.07561    -0.13314    -0.44388
     1.53902     0.10155     0.02725     0.02909     0.02725     1.26510     1.72880     0.44310     1.72870     0.41180     5.76264	     1.53902    -0.00285     0.00203     0.00020     0.00049    -0.46522    -0.01752    -0.12132     0.76626     0.12806     0.29012	     1.53902     0.00285    -0.00049    -0.00020    -0.00203     0.46522    -0.76616     0.12134     0.01772    -0.12806    -0.28981
     1.56402     0.10143     0.02781     0.02941     0.02781     1.38300     1.82500     0.47136     1.82490     0.43580     6.12652	     1.56402    -0.00415     0.00320    -0.00304    -0.00016    -0.54047    -0.02383    -0.12330     0.81001     0.13019     0.24846	     1.56402     0.00415     0.00016     0.00304    -0.00320     0.54056    -0.81001     0.12329     0.02383    -0.13020    -0.24839
     1.58902     0.10699     0.03147     0.03229     0.03147     1.82330     2.01530     0.53900     2.01530     0.50100     7.09613	     1.58902    -0.00425     0.00514    -0.00624    -0.00073    -0.80084    -0.02093    -0.13861     0.86981     0.14372     0.04706	     1.58902     0.00425     0.00073     0.00624    -0.00514     0.80103    -0.86961     0.13861     0.02113    -0.14373    -0.04649
     1.61402     0.11312     0.03490     0.03425     0.03490     2.29540     1.91900     0.60050     1.91900     0.56530     7.51637	     1.61402    -0.00310     0.00740    -0.00827    -0.00127    -1.05689    -0.03237    -0.15363     0.74510     0.15507    -0.34797	     1.61402     0.00309     0.00128     0.00827    -0.00740     1.05699    -0.74490     0.15364     0.03246    -0.15507     0.34836
     1.63902     0.11284     0.03496     0.03341     0.03496     2.24730     1.57360     0.61600     1.57360     0.59130     6.81797	     1.63902    -0.00195     0.00905    -0.00899    -0.00120    -0.99942    -0.04189    -0.15612     0.50980     0.15721    -0.53351	     1.63902     0.00195     0.00120     0.00899    -0.00905     0.99951    -0.50960     0.15612     0.04198    -0.15722     0.53388
     1.66402     0.10774     0.03254     0.03183     0.03254     1.73770     1.28880     0.59800     1.28880     0.58230     5.70024	     1.66402    -0.00150     0.00963    -0.00909    -0.00076    -0.68117    -0.04021    -0.14873     0.34763     0.15256    -0.37164	     1.66402     0.00149     0.00076     0.00909    -0.00963     0.68127    -0.34761     0.14873     0.04021    -0.15256     0.37175
     1.68902     0.10546     0.03082     0.03126     0.03082     1.32300     1.17090     0.58110     1.17100     0.56500     5.00935	     1.68902    -0.00113     0.00969    -0.00901    -0.00045    -0.42040    -0.03022    -0.13730     0.29147     0.14202    -0.15533	     1.68902     0.00112     0.00046     0.00901    -0.00969     0.42039    -0.29146     0.13740     0.03031    -0.14203     0.15552
     1.71402     0.10664     0.03120     0.03199     0.03120     1.18670     1.12860     0.57860     1.12860     0.55860     4.78213	     1.71402    -0.00116     0.00973    -0.00913    -0.00038    -0.32335    -0.02390    -0.12981     0.27298     0.13154    -0.07349	     1.71402     0.00116     0.00038     0.00913    -0.00973     0.32346    -0.27287     0.12982     0.02390    -0.13155     0.07370
     1.73902     0.10740     0.03211     0.03316     0.03211     1.13970     1.08300     0.58020     1.08300     0.55400     4.64468	     1.73902    -0.00159     0.00967    -0.00945    -0.00036    -0.29536    -0.02396    -0.12812     0.24795     0.12424    -0.07698	     1.73902     0.00159     0.00036     0.00944    -0.00967     0.29537    -0.24794     0.12812     0.02407    -0.12424     0.07709
     1.76402     0.10762     0.03190     0.03333     0.03190     1.05570     1.03420     0.57960     1.03420     0.54190     4.45036	     1.76402    -0.00122     0.00946    -0.00956    -0.00025    -0.26251    -0.02333    -0.12670     0.21259     0.11912    -0.08239	     1.76402     0.00121     0.00025     0.00956    -0.00946     0.26252    -0.21258     0.12669     0.02343    -0.11912     0.08250
     1.78902     0.11141     0.03113     0.03226     0.03113     0.97230     1.01680     0.59090     1.01680     0.54510     4.34783	     1.78902    -0.00088     0.00931    -0.00943    -0.00019    -0.22948    -0.01973    -0.12804     0.17673     0.12290    -0.07881	     1.78902     0.00088     0.00019     0.00943    -0.00931     0.22950    -0.17671     0.12803     0.01973    -0.12290     0.07883
     1.81402     0.12173     0.03089     0.03120     0.03089     0.95280     1.04820     0.62890     1.04820     0.58660     4.47942	     1.81402    -0.00072     0.00941    -0.00914     0.00003    -0.21462    -0.01554    -0.13531     0.17267     0.14361    -0.04960	     1.81402     0.00071    -0.00003     0.00914    -0.00941     0.21465    -0.17256     0.13531     0.01554    -0.14361     0.04974
     1.83902     0.13409     0.03146     0.03122     0.03146     0.99350     1.08820     0.68020     1.08820     0.65000     4.72834	     1.83902     0.00170     0.00955    -0.00864     0.00052    -0.20836    -0.01092    -0.14237     0.21740     0.17040     0.02928	     1.83902    -0.00170    -0.00052     0.00864    -0.00955     0.20837    -0.21739     0.14238     0.01093    -0.17040    -0.02925
     1.86402     0.14209     0.03245     0.03198     0.03245     1.05860     1.08470     0.71060     1.08470     0.69370     4.87127	     1.86402     0.00532     0.00934    -0.00814     0.00061    -0.20917    -0.01023    -0.14381     0.26305     0.17642     0.08340	     1.86402    -0.00532    -0.00061     0.00814    -0.00934     0.20919    -0.26303     0.14381     0.01023    -0.17642    -0.08334
     1.88902     0.14824     0.03267     0.03239     0.03267     1.08650     1.06720     0.71640     1.06720     0.70220     4.88547	     1.88902     0.00701     0.00873    -0.00810     0.00020    -0.22782    -0.01736    -0.13412     0.27568     0.15556     0.05978	     1.88902    -0.00701    -0.00020     0.00810    -0.00873     0.22784    -0.27566     0.13413     0.01736    -0.15556    -0.05973
     1.91402     0.15920     0.03167     0.03248     0.03167     1.03110     1.12380     0.72830     1.12380     0.70650     4.96852	     1.91402     0.00770     0.00804    -0.00877     0.00027    -0.25491    -0.02396    -0.10679     0.29576     0.13270     0.05005	     1.91402    -0.00771    -0.00027     0.00877    -0.00804     0.25493    -0.29575     0.10679     0.02406    -0.13271    -0.04993
     1.93902     0.17052     0.03103     0.03245     0.03103     0.98800     1.20950     0.73970     1.20950     0.72050     5.13223	     1.93902     0.00829     0.00760    -0.00961     0.00056    -0.28523    -0.02258    -0.07391     0.33007     0.11299     0.06819	     1.93902    -0.00830    -0.00056     0.00961    -0.00760     0.28525    -0.32995     0.07392     0.02268    -0.11300    -0.06795
     1.96402     0.16930     0.03091     0.03093     0.03091     1.05660     1.14010     0.70160     1.14010     0.69440     4.99485	     1.96402     0.00582     0.00702    -0.00951    -0.00046    -0.32300    -0.01950    -0.06256     0.30341     0.07329    -0.02548	     1.96402    -0.00583     0.00046     0.00951    -0.00702     0.32302    -0.30337     0.06259     0.01951    -0.07329     0.02558
     1.98902     0.15304     0.02951     0.02778     0.02951     1.12270     0.90140     0.59710     0.90140     0.59250     4.35493	     1.98902     0.00044     0.00594    -0.00829    -0.00239    -0.33024    -0.01866    -0.06782     0.19888     0.02006    -0.20208	     1.98902    -0.00044     0.00239     0.00829    -0.00594     0.33037    -0.19884     0.06787     0.01877    -0.02004     0.20243
     2.01402     0.13061     0.02632     0.02447     0.02632     1.02250     0.67170     0.46430     0.67170     0.46220     3.50011	     2.01402    -0.00237     0.00493    -0.00656    -0.00290    -0.26270    -0.01342    -0.05622     0.10326    -0.00939    -0.24536	     2.01402     0.00237     0.00290     0.00656    -0.00493     0.26283    -0.10323     0.05625     0.01343     0.00942     0.24560
     2.03902     0.11164     0.02251     0.02144     0.02251     0.79420     0.53550     0.35870     0.53550     0.36505     2.76704	     2.03902    -0.00062     0.00445    -0.00484    -0.00140    -0.15317    -0.01045    -0.02650     0.06472    -0.00620    -0.13401	     2.03902     0.00063     0.00140     0.00484    -0.00445     0.15330    -0.06470     0.02652     0.01046     0.00622     0.13421
     2.06402     0.09870     0.01960     0.01933     0.01960     0.58750     0.45440     0.29652     0.45440     0.30584     2.25589	     2.06402     0.00199     0.00406    -0.00374     0.00022    -0.07675    -0.02026    -0.00371     0.05300     0.00413    -0.04106	     2.06402    -0.00199    -0.00021     0.00374    -0.00406     0.07678    -0.05297     0.00374     0.02028    -0.00413     0.04118
     2.08902     0.08991     0.01826     0.01819     0.01826     0.46810     0.39980     0.25606     0.39980     0.26478     1.93315	     2.08902     0.00221     0.00325    -0.00327     0.00046    -0.05720    -0.02239     0.00259     0.04684     0.00444    -0.02307	     2.08902    -0.00221    -0.00046     0.00327    -0.00325     0.05723    -0.04683    -0.00257     0.02240    -0.00441     0.02317
     2.11402     0.08829     0.01829     0.01746     0.01829     0.42940     0.38370     0.23930     0.38370     0.24387     1.82230	     2.11402     0.00110     0.00260    -0.00305    -0.00013    -0.06284    -0.00008     0.00103     0.05027     0.00021    -0.01090	     2.11402    -0.00110     0.00014     0.00305    -0.00260     0.06287    -0.05025    -0.00102     0.00010    -0.00018     0.01101
     2.13902     0.09205     0.01892     0.01761     0.01892     0.43580     0.39490     0.24288     0.39490     0.24135     1.85732	     2.13902     0.00098     0.00279    -0.00312    -0.00063    -0.06259     0.01602     0.00212     0.05463    -0.00221     0.00799	     2.13902    -0.00097     0.00063     0.00312    -0.00279     0.06263    -0.05461    -0.00209    -0.01599     0.00224    -0.00783
     2.16402     0.09248     0.01852     0.01830     0.01852     0.42220     0.38380     0.23844     0.38380     0.23922     1.81527	     2.16402     0.00077     0.00282    -0.00345    -0.00094    -0.05326    -0.00392     0.00614     0.04317    -0.00648    -0.01515	     2.16402    -0.00076     0.00094     0.00346    -0.00282     0.05328    -0.04314    -0.00612     0.00395     0.00650     0.01528
     2.19002     0.08762     0.01633     0.01753     0.01633     0.36600     0.33575     0.21720     0.33575     0.22516     1.61766	     2.19002    -0.00058     0.00184    -0.00320    -0.00103    -0.04546    -0.03242     0.01111     0.02288    -0.01419    -0.06106	     2.19002     0.00058     0.00103     0.00320    -0.00184     0.04547    -0.02286    -0.01108     0.03245     0.01421     0.06117
     2.21502     0.08027     0.01358     0.01435     0.01358     0.30432     0.27844     0.18572     0.27844     0.19562     1.36432	     2.21502    -0.00046     0.00090    -0.00184    -0.00062    -0.03705    -0.02480     0.01786     0.01652    -0.01705    -0.04655	     2.21502     0.00046     0.00062     0.00184    -0.00090     0.03705    -0.01652    -0.01785     0.02479     0.01706     0.04656
     2.24002     0.07484     0.01254     0.01148     0.01254     0.28085     0.24991     0.15742     0.24991     0.16500     1.21450	     2.24002     0.00187     0.00084    -0.00071     0.00010    -0.02559     0.00900     0.02176     0.02866    -0.01324     0.02270	     2.24002    -0.00187    -0.00010     0.00070    -0.00084     0.02560    -0.02867    -0.02176    -0.00900     0.01324    -0.02270
     2.26502     0.07913     0.01423     0.01281     0.01423     0.31155     0.27515     0.16054     0.27515     0.16322     1.30601	     2.26502     0.00236     0.00133    -0.00085     0.00048    -0.02542     0.02115     0.01854     0.04170    -0.01363     0.04566	     2.26502    -0.00236    -0.00048     0.00085    -0.00133     0.02544    -0.04168    -0.01852    -0.02114     0.01366    -0.04556
     2.29002     0.09217     0.01630     0.01715     0.01630     0.34403     0.32486     0.19698     0.32486     0.18737     1.52002	     2.29002    -0.00054     0.00142    -0.00153     0.00026    -0.03735    -0.00401     0.01530     0.03893    -0.02205    -0.00957	     2.29002     0.00055    -0.00026     0.00153    -0.00142     0.03739    -0.03891    -0.01527     0.00404     0.02207     0.00973
     2.31502     0.09785     0.01655     0.01875     0.01655     0.31706     0.32684     0.21798     0.32684     0.20026     1.53868	     2.31502    -0.00289     0.00080    -0.00170    -0.00023    -0.04288    -0.03054     0.01955     0.02333    -0.02826    -0.06283	     2.31502     0.00289     0.00023     0.00170    -0.00080     0.04291    -0.02330    -0.01952     0.03057     0.02827     0.06295
