     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -2.12222     0.01987     0.04916     0.04313     0.04916     0.49070     0.58640     0.68720     0.58640     0.73120     3.24322	    -2.12222     0.00026    -0.00196     0.00510     0.00135    -0.10180    -0.01593     0.19360     0.12760    -0.19210     0.01611	    -2.12222    -0.00026    -0.00135    -0.00509     0.00196     0.10180    -0.12760    -0.19360     0.01595     0.19210    -0.01609
    -2.09722     0.01666     0.04481     0.04191     0.04481     0.49650     0.53360     0.66640     0.53360     0.72330     3.10159	    -2.09722     0.00014    -0.00326     0.00522     0.00103    -0.11910    -0.00737     0.17350     0.11280    -0.18060    -0.01764	    -2.09722    -0.00014    -0.00103    -0.00522     0.00326     0.11920    -0.11280    -0.17350     0.00739     0.18060     0.01777
    -2.07222     0.01359     0.03926     0.03715     0.03926     0.47450     0.44950     0.64790     0.44950     0.68430     2.83496	    -2.07222     0.00000    -0.00469     0.00462    -0.00006    -0.12590     0.00078     0.16500     0.08711    -0.18120    -0.05434	    -2.07222    -0.00000     0.00007    -0.00462     0.00469     0.12590    -0.08709    -0.16500    -0.00076     0.18110     0.05428
    -2.04722     0.01138     0.03516     0.03150     0.03516     0.41930     0.37360     0.63540     0.37360     0.65530     2.57040	    -2.04722    -0.00023    -0.00420     0.00347    -0.00109    -0.10020    -0.00115     0.17900     0.04789    -0.19600    -0.07250	    -2.04722     0.00023     0.00109    -0.00347     0.00420     0.10020    -0.04788    -0.17900     0.00116     0.19600     0.07253
    -2.02222     0.01096     0.03364     0.02902     0.03364     0.35130     0.32270     0.64710     0.32270     0.65550     2.40656	    -2.02222    -0.00016    -0.00180     0.00178    -0.00065    -0.05183    -0.00610     0.19590     0.01130    -0.19570    -0.04726	    -2.02222     0.00016     0.00065    -0.00178     0.00180     0.05185    -0.01130    -0.19600     0.00611     0.19560     0.04709
    -1.99722     0.01256     0.03400     0.02958     0.03400     0.28660     0.28220     0.70020     0.28220     0.68600     2.34734	    -1.99722     0.00017     0.00140    -0.00041     0.00081    -0.01264    -0.00454     0.20950    -0.00389    -0.17960     0.01081	    -1.99722    -0.00017    -0.00081     0.00041    -0.00140     0.01264     0.00389    -0.20950     0.00454     0.17950    -0.01090
    -1.97222     0.01505     0.03512     0.03151     0.03512     0.22950     0.23550     0.76920     0.23550     0.73140     2.31790	    -1.97222     0.00034     0.00444    -0.00281     0.00174    -0.00137    -0.00001     0.20410    -0.00243    -0.16290     0.04109	    -1.97222    -0.00034    -0.00174     0.00281    -0.00444     0.00137     0.00243    -0.20410     0.00001     0.16290    -0.04109
    -1.94722     0.01580     0.03548     0.03286     0.03548     0.17940     0.18330     0.78380     0.18330     0.73930     2.18872	    -1.94722     0.00015     0.00588    -0.00418     0.00162    -0.00632     0.00170     0.17620     0.00248    -0.15680     0.02072	    -1.94722    -0.00015    -0.00162     0.00418    -0.00587     0.00632    -0.00247    -0.17620    -0.00170     0.15680    -0.02072
    -1.92222     0.01336     0.03261     0.03049     0.03261     0.13690     0.13770     0.72070     0.13770     0.69350     1.93557	    -1.92222    -0.00010     0.00518    -0.00347     0.00112    -0.00864     0.00134     0.16290     0.00466    -0.16050     0.00249	    -1.92222     0.00010    -0.00112     0.00347    -0.00518     0.00864    -0.00466    -0.16290    -0.00134     0.16050    -0.00248
    -1.89722     0.01002     0.02698     0.02506     0.02698     0.10360     0.10960     0.63930     0.10960     0.63830     1.68944	    -1.89722    -0.00001     0.00336    -0.00161     0.00076    -0.00613     0.00100     0.16280     0.00471    -0.14870     0.01618	    -1.89722     0.00001    -0.00075     0.00161    -0.00336     0.00613    -0.00471    -0.16280    -0.00100     0.14870    -0.01617
    -1.87222     0.00896     0.02304     0.02165     0.02304     0.08233     0.09850     0.57670     0.09850     0.58630     1.51902	    -1.87222     0.00029     0.00161    -0.00002     0.00067    -0.00636    -0.00103     0.13200     0.00490    -0.10980     0.02227	    -1.87222    -0.00029    -0.00067     0.00002    -0.00161     0.00636    -0.00490    -0.13200     0.00103     0.10980    -0.02226
    -1.84722     0.01013     0.02307     0.02197     0.02307     0.07733     0.09740     0.53080     0.09740     0.52960     1.41077	    -1.84722     0.00028     0.00043     0.00070     0.00065    -0.01129    -0.00475     0.07795     0.00618    -0.06818     0.00196	    -1.84722    -0.00028    -0.00065    -0.00070    -0.00043     0.01129    -0.00618    -0.07796     0.00475     0.06818    -0.00197
    -1.82222     0.01107     0.02451     0.02267     0.02451     0.08523     0.09980     0.49950     0.09980     0.49640     1.36349	    -1.82222    -0.00014    -0.00058     0.00079     0.00030    -0.01614    -0.00624     0.05285     0.00965    -0.05525    -0.01476	    -1.82222     0.00014    -0.00030    -0.00079     0.00058     0.01614    -0.00965    -0.05286     0.00624     0.05524     0.01473
    -1.79722     0.01036     0.02356     0.02120     0.02356     0.09623     0.09898     0.49020     0.09898     0.50790     1.37097	    -1.79722    -0.00037    -0.00135     0.00106    -0.00016    -0.01895    -0.00521     0.06829     0.01433    -0.06751    -0.00986	    -1.79722     0.00037     0.00016    -0.00106     0.00135     0.01895    -0.01433    -0.06830     0.00521     0.06751     0.00985
    -1.77222     0.00875     0.02002     0.01828     0.02002     0.10430     0.09880     0.51110     0.09880     0.54340     1.42347	    -1.77222    -0.00010    -0.00124     0.00147    -0.00026    -0.02189    -0.00384     0.08616     0.01936    -0.08173    -0.00206	    -1.77222     0.00010     0.00026    -0.00147     0.00124     0.02189    -0.01937    -0.08618     0.00384     0.08172     0.00203
    -1.74722     0.00790     0.01777     0.01658     0.01777     0.11120     0.11130     0.54470     0.11130     0.57810     1.51662	    -1.74722     0.00017    -0.00105     0.00168    -0.00007    -0.02785    -0.00280     0.08905     0.02593    -0.09354    -0.00847	    -1.74722    -0.00017     0.00007    -0.00168     0.00105     0.02785    -0.02594    -0.08907     0.00279     0.09352     0.00842
    -1.72222     0.00833     0.01917     0.01777     0.01917     0.12180     0.13280     0.57160     0.13280     0.60180     1.62524	    -1.72222     0.00013    -0.00154     0.00178     0.00023    -0.03785    -0.00379     0.09206     0.03198    -0.09651    -0.01351	    -1.72222    -0.00013    -0.00022    -0.00178     0.00154     0.03784    -0.03198    -0.09208     0.00379     0.09649     0.01346
    -1.69722     0.00866     0.02200     0.02008     0.02200     0.13690     0.14480     0.57360     0.14480     0.58990     1.66274	    -1.69722    -0.00001    -0.00194     0.00167     0.00019    -0.04985    -0.00632     0.08733     0.03567    -0.06933    -0.00261	    -1.69722     0.00001    -0.00019    -0.00167     0.00194     0.04985    -0.03567    -0.08734     0.00632     0.06932     0.00259
    -1.67222     0.00829     0.02378     0.02113     0.02378     0.15280     0.14200     0.52130     0.14200     0.50530     1.54038	    -1.67222    -0.00013    -0.00201     0.00147    -0.00053    -0.06136    -0.00662     0.05310     0.03992    -0.00316     0.02067	    -1.67222     0.00013     0.00054    -0.00147     0.00201     0.06136    -0.03992    -0.05310     0.00662     0.00316    -0.02067
    -1.64722     0.00829     0.02529     0.02189     0.02529     0.16320     0.13690     0.40470     0.13690     0.35970     1.28216	    -1.64722    -0.00035    -0.00202     0.00156    -0.00134    -0.06706    -0.00344    -0.00182     0.04435     0.06806     0.03792	    -1.64722     0.00035     0.00135    -0.00156     0.00202     0.06706    -0.04435     0.00185     0.00344    -0.06804    -0.03787
    -1.62222     0.00867     0.02742     0.02407     0.02742     0.15960     0.13880     0.26240     0.13880     0.21720     1.00438	    -1.62222    -0.00045    -0.00101     0.00111    -0.00124    -0.05739     0.00166    -0.04444     0.04402     0.09397     0.03623	    -1.62222     0.00045     0.00124    -0.00111     0.00101     0.05739    -0.04402     0.04448    -0.00166    -0.09393    -0.03614
    -1.59722     0.00857     0.02972     0.02688     0.02972     0.14930     0.14820     0.15000     0.14820     0.12400     0.81459	    -1.59722    -0.00018     0.00236    -0.00111     0.00013    -0.03424     0.00694    -0.05470     0.03743     0.07191     0.02854	    -1.59722     0.00018    -0.00013     0.00111    -0.00236     0.03424    -0.03744     0.05473    -0.00694    -0.07189    -0.02850
    -1.57222     0.00842     0.03238     0.02926     0.03238     0.15060     0.16020     0.09246     0.16020     0.08201     0.74791	    -1.57222     0.00009     0.00664    -0.00440     0.00161    -0.01654     0.00876    -0.04485     0.02780     0.04171     0.02082	    -1.57222    -0.00009    -0.00161     0.00440    -0.00664     0.01654    -0.02780     0.04486    -0.00876    -0.04170    -0.02080
    -1.54722     0.00866     0.03419     0.03095     0.03419     0.15920     0.16440     0.07638     0.16440     0.07029     0.74266	    -1.54722     0.00008     0.00885    -0.00709     0.00177    -0.01566     0.00523    -0.03540     0.02009     0.02748     0.00535	    -1.54722    -0.00008    -0.00177     0.00709    -0.00885     0.01565    -0.02009     0.03541    -0.00524    -0.02747    -0.00534
    -1.52222     0.00873     0.03373     0.03203     0.03373     0.15820     0.15550     0.07215     0.15550     0.06645     0.71602	    -1.52222    -0.00005     0.00822    -0.00826     0.00081    -0.02188     0.00136    -0.03087     0.01826     0.02397    -0.00843	    -1.52222     0.00005    -0.00081     0.00826    -0.00822     0.02187    -0.01827     0.03087    -0.00136    -0.02396     0.00842
    -1.49722     0.00877     0.03287     0.03238     0.03287     0.15080     0.14290     0.06708     0.14290     0.06413     0.67470	    -1.49722    -0.00023     0.00641    -0.00771    -0.00021    -0.02517     0.00090    -0.02836     0.02028     0.02308    -0.01102	    -1.49722     0.00023     0.00022     0.00771    -0.00641     0.02516    -0.02028     0.02837    -0.00091    -0.02308     0.01101
    -1.47222     0.00963     0.03343     0.03195     0.03343     0.14930     0.13780     0.06604     0.13780     0.06630     0.66568	    -1.47222    -0.00041     0.00507    -0.00636    -0.00073    -0.02969     0.00277    -0.02831     0.02251     0.02363    -0.01152	    -1.47222     0.00041     0.00073     0.00636    -0.00507     0.02968    -0.02251     0.02832    -0.00277    -0.02363     0.01152
    -1.44722     0.01135     0.03457     0.03264     0.03457     0.15030     0.14240     0.07231     0.14240     0.07302     0.69356	    -1.44722    -0.00033     0.00447    -0.00529    -0.00075    -0.03664     0.00540    -0.03222     0.02629     0.02717    -0.01190	    -1.44722     0.00033     0.00075     0.00529    -0.00447     0.03663    -0.02630     0.03222    -0.00541    -0.02717     0.01187
    -1.42222     0.01263     0.03415     0.03470     0.03415     0.14250     0.14710     0.07991     0.14710     0.07967     0.71191	    -1.42222    -0.00004     0.00410    -0.00499    -0.00035    -0.03799     0.00681    -0.03776     0.02921     0.03290    -0.00810	    -1.42222     0.00004     0.00035     0.00499    -0.00410     0.03799    -0.02921     0.03776    -0.00682    -0.03290     0.00809
    -1.39722     0.01227     0.03156     0.03421     0.03156     0.13070     0.13900     0.08176     0.13900     0.08124     0.68130	    -1.39722    -0.00002     0.00366    -0.00570    -0.00001    -0.03575     0.00647    -0.04109     0.02653     0.03692    -0.00900	    -1.39722     0.00002     0.00001     0.00570    -0.00365     0.03574    -0.02654     0.04109    -0.00647    -0.03691     0.00899
    -1.37222     0.01069     0.02925     0.03049     0.02925     0.12880     0.12620     0.08359     0.12620     0.08243     0.64690	    -1.37222    -0.00030     0.00375    -0.00676    -0.00044    -0.03740     0.00597    -0.04458     0.02433     0.04005    -0.01538	    -1.37222     0.00030     0.00044     0.00676    -0.00375     0.03739    -0.02434     0.04458    -0.00598    -0.04005     0.01535
    -1.34722     0.00934     0.02866     0.02776     0.02866     0.13100     0.12500     0.08950     0.12500     0.08668     0.65160	    -1.34722    -0.00038     0.00463    -0.00708    -0.00089    -0.03934     0.00607    -0.04964     0.02899     0.04413    -0.01351	    -1.34722     0.00038     0.00089     0.00708    -0.00463     0.03934    -0.02899     0.04965    -0.00608    -0.04413     0.01352
    -1.32222     0.00847     0.02743     0.02644     0.02743     0.12490     0.12650     0.08737     0.12650     0.08426     0.63930	    -1.32222    -0.00026     0.00515    -0.00626    -0.00071    -0.03886     0.00573    -0.04924     0.03342     0.04432    -0.00671	    -1.32222     0.00026     0.00071     0.00626    -0.00515     0.03885    -0.03343     0.04924    -0.00574    -0.04431     0.00669
    -1.29722     0.00752     0.02455     0.02412     0.02455     0.12300     0.12080     0.07436     0.12080     0.07330     0.59300	    -1.29722    -0.00014     0.00463    -0.00489    -0.00061    -0.04485     0.00471    -0.04216     0.03399     0.03902    -0.01029	    -1.29722     0.00014     0.00061     0.00489    -0.00463     0.04485    -0.03399     0.04217    -0.00472    -0.03902     0.01030
    -1.27222     0.00658     0.02258     0.02186     0.02258     0.14050     0.12280     0.06377     0.12280     0.06399     0.58746	    -1.27222    -0.00001     0.00330    -0.00371    -0.00067    -0.06167     0.00510    -0.03616     0.04152     0.03339    -0.01891	    -1.27222     0.00001     0.00067     0.00371    -0.00330     0.06167    -0.04152     0.03616    -0.00511    -0.03339     0.01891
    -1.24722     0.00577     0.02212     0.02026     0.02212     0.16220     0.13660     0.05915     0.13660     0.05884     0.62366	    -1.24722     0.00011     0.00147    -0.00257    -0.00058    -0.07976     0.00651    -0.03363     0.05947     0.03018    -0.01881	    -1.24722    -0.00011     0.00058     0.00257    -0.00147     0.07975    -0.05948     0.03363    -0.00651    -0.03018     0.01878
    -1.22222     0.00465     0.02023     0.01821     0.02023     0.16960     0.14490     0.05601     0.14490     0.05439     0.63312	    -1.22222     0.00012     0.00022    -0.00160    -0.00061    -0.09113     0.00654    -0.03272     0.07611     0.02938    -0.01369	    -1.22222    -0.00012     0.00061     0.00160    -0.00022     0.09113    -0.07612     0.03272    -0.00654    -0.02938     0.01368
    -1.19622     0.00324     0.01594     0.01675     0.01594     0.16430     0.14460     0.05496     0.14460     0.05138     0.61171	    -1.19622     0.00006     0.00048    -0.00194    -0.00084    -0.09540     0.00537    -0.03358     0.08491     0.03084    -0.01011	    -1.19622    -0.00006     0.00084     0.00194    -0.00048     0.09540    -0.08492     0.03358    -0.00537    -0.03084     0.01009
    -1.17122     0.00227     0.01193     0.01694     0.01193     0.15500     0.14550     0.05753     0.14550     0.05142     0.59802	    -1.17122     0.00000     0.00135    -0.00363    -0.00081    -0.09424     0.00423    -0.03586     0.08863     0.03318    -0.00714	    -1.17122    -0.00000     0.00081     0.00363    -0.00135     0.09424    -0.08864     0.03586    -0.00424    -0.03318     0.00713
    -1.14622     0.00208     0.00993     0.01778     0.00993     0.15380     0.14860     0.06148     0.14860     0.05294     0.60513	    -1.14622     0.00002     0.00161    -0.00510    -0.00034    -0.09545     0.00465    -0.03774     0.08880     0.03448    -0.00907	    -1.14622    -0.00002     0.00034     0.00510    -0.00161     0.09544    -0.08881     0.03774    -0.00465    -0.03448     0.00905
    -1.12122     0.00226     0.00949     0.01763     0.00949     0.16410     0.15510     0.06398     0.15500     0.05410     0.63116	    -1.12122     0.00016     0.00129    -0.00528     0.00003    -0.10240     0.00825    -0.03851     0.08903     0.03424    -0.01319	    -1.12122    -0.00016    -0.00003     0.00528    -0.00129     0.10240    -0.08904     0.03851    -0.00825    -0.03424     0.01318
    -1.09622     0.00251     0.00983     0.01633     0.00983     0.16930     0.17070     0.06623     0.17070     0.05573     0.67117	    -1.09622     0.00034     0.00121    -0.00434     0.00017    -0.10510     0.01346    -0.03961     0.09598     0.03439    -0.00349	    -1.09622    -0.00034    -0.00017     0.00434    -0.00121     0.10510    -0.09599     0.03962    -0.01346    -0.03439     0.00349
    -1.07122     0.00284     0.01040     0.01488     0.01040     0.15690     0.18820     0.06995     0.18820     0.05854     0.70031	    -1.07122     0.00043     0.00158    -0.00319     0.00014    -0.09574     0.01697    -0.04188     0.10690     0.03595     0.02116	    -1.07122    -0.00043    -0.00014     0.00319    -0.00158     0.09574    -0.10690     0.04189    -0.01697    -0.03595    -0.02115
    -1.04622     0.00326     0.01098     0.01364     0.01098     0.13210     0.19290     0.07311     0.19290     0.06069     0.69056	    -1.04622     0.00040     0.00202    -0.00269    -0.00000    -0.07670     0.01781    -0.04369     0.11120     0.03696     0.04531	    -1.04622    -0.00040     0.00000     0.00269    -0.00202     0.07670    -0.11120     0.04369    -0.01781    -0.03696    -0.04531
    -1.02122     0.00402     0.01152     0.01300     0.01152     0.11030     0.17900     0.07344     0.17900     0.06036     0.64216	    -1.02122     0.00039     0.00240    -0.00250     0.00004    -0.05613     0.01626    -0.04305     0.10100     0.03599     0.05440	    -1.02122    -0.00039    -0.00004     0.00250    -0.00240     0.05613    -0.10100     0.04305    -0.01626    -0.03599    -0.05440
    -0.99622     0.00543     0.01195     0.01323     0.01195     0.10330     0.15040     0.07147     0.15040     0.05789     0.57602	    -0.99622     0.00049     0.00257    -0.00210     0.00025    -0.04147     0.01210    -0.03968     0.07666     0.03346     0.04227	    -0.99622    -0.00049    -0.00025     0.00210    -0.00257     0.04147    -0.07666     0.03968    -0.01211    -0.03346    -0.04228
    -0.97122     0.00732     0.01240     0.01372     0.01240     0.10800     0.12040     0.06702     0.12040     0.05381     0.51547	    -0.97122     0.00057     0.00236    -0.00175     0.00055    -0.03168     0.00593    -0.03400     0.04746     0.02978     0.01922	    -0.97122    -0.00057    -0.00055     0.00175    -0.00236     0.03168    -0.04747     0.03400    -0.00594    -0.02978    -0.01924
    -0.94622     0.00958     0.01352     0.01432     0.01352     0.11290     0.10270     0.05888     0.10270     0.04845     0.47657	    -0.94622     0.00029     0.00172    -0.00167     0.00086    -0.02274     0.00064    -0.02669     0.02479     0.02478     0.00198	    -0.94622    -0.00029    -0.00086     0.00167    -0.00172     0.02274    -0.02479     0.02669    -0.00064    -0.02478    -0.00198
    -0.92122     0.01231     0.01575     0.01518     0.01575     0.11280     0.09856     0.04922     0.09856     0.04399     0.46212	    -0.92122    -0.00061     0.00068    -0.00158     0.00096    -0.01757    -0.00085    -0.01986     0.01405     0.01909    -0.00569	    -0.92122     0.00061    -0.00096     0.00158    -0.00068     0.01757    -0.01406     0.01986     0.00085    -0.01909     0.00568
    -0.89622     0.01443     0.01787     0.01593     0.01787     0.10720     0.09792     0.04117     0.09792     0.04121     0.45152	    -0.89622    -0.00154    -0.00031    -0.00128     0.00090    -0.01724     0.00081    -0.01515     0.01283     0.01413    -0.00684	    -0.89622     0.00154    -0.00090     0.00128     0.00031     0.01723    -0.01283     0.01515    -0.00081    -0.01413     0.00683
    -0.87122     0.01508     0.01856     0.01722     0.01856     0.09797     0.09466     0.03663     0.09466     0.03890     0.43224	    -0.87122    -0.00162    -0.00059    -0.00145     0.00088    -0.01665     0.00499    -0.01266     0.01593     0.01130     0.00013	    -0.87122     0.00162    -0.00088     0.00145     0.00059     0.01665    -0.01593     0.01266    -0.00499    -0.01131    -0.00013
    -0.84622     0.01452     0.01807     0.01886     0.01807     0.08733     0.09100     0.03448     0.09100     0.03639     0.40972	    -0.84622    -0.00088    -0.00024    -0.00235     0.00102    -0.01278     0.01015    -0.01152     0.01986     0.01033     0.01359	    -0.84622     0.00088    -0.00102     0.00235     0.00024     0.01277    -0.01987     0.01152    -0.01015    -0.01033    -0.01361
    -0.82122     0.01324     0.01707     0.01901     0.01707     0.07526     0.08491     0.03162     0.08491     0.03324     0.37633	    -0.82122     0.00012     0.00038    -0.00306     0.00123    -0.00738     0.01059    -0.01063     0.02131     0.00920     0.02176	    -0.82122    -0.00012    -0.00123     0.00306    -0.00038     0.00737    -0.02132     0.01063    -0.01059    -0.00920    -0.02178
    -0.79622     0.01208     0.01631     0.01774     0.01631     0.06511     0.07439     0.02868     0.07439     0.03004     0.33505	    -0.79622     0.00080     0.00143    -0.00310     0.00130    -0.00376     0.00442    -0.00951     0.01877     0.00781     0.01815	    -0.79622    -0.00080    -0.00130     0.00310    -0.00143     0.00376    -0.01878     0.00951    -0.00442    -0.00781    -0.01817
    -0.77122     0.01150     0.01629     0.01636     0.01629     0.05843     0.06296     0.02679     0.06296     0.02738     0.29896	    -0.77122     0.00084     0.00276    -0.00256     0.00125    -0.00266    -0.00219    -0.00745     0.01426     0.00691     0.01116	    -0.77122    -0.00084    -0.00125     0.00256    -0.00275     0.00265    -0.01426     0.00745     0.00219    -0.00691    -0.01117
    -0.74622     0.01127     0.01692     0.01544     0.01692     0.05210     0.05214     0.02484     0.05214     0.02528     0.26705	    -0.74622     0.00041     0.00377    -0.00213     0.00113    -0.00275    -0.00359    -0.00447     0.00986     0.00577     0.00801	    -0.74622    -0.00041    -0.00113     0.00213    -0.00377     0.00275    -0.00987     0.00447     0.00359    -0.00577    -0.00802
    -0.72122     0.01128     0.01791     0.01591     0.01791     0.04686     0.04291     0.02338     0.04291     0.02395     0.24302	    -0.72122    -0.00026     0.00452    -0.00324     0.00068    -0.00377    -0.00120    -0.00201     0.00650     0.00418     0.00539	    -0.72122     0.00026    -0.00068     0.00324    -0.00452     0.00377    -0.00651     0.00201     0.00120    -0.00418    -0.00540
    -0.69622     0.01147     0.01923     0.01819     0.01923     0.04675     0.03799     0.02321     0.03799     0.02321     0.23727	    -0.69622    -0.00095     0.00584    -0.00626    -0.00001    -0.00562     0.00064    -0.00090     0.00447     0.00328     0.00048	    -0.69622     0.00095     0.00001     0.00626    -0.00584     0.00562    -0.00447     0.00090    -0.00064    -0.00328    -0.00048
    -0.67122     0.01182     0.02157     0.02108     0.02157     0.05209     0.03815     0.02261     0.03815     0.02331     0.25035	    -0.67122    -0.00121     0.00843    -0.00974    -0.00042    -0.00797     0.00134    -0.00110     0.00359     0.00395    -0.00313	    -0.67122     0.00121     0.00042     0.00974    -0.00843     0.00797    -0.00359     0.00110    -0.00134    -0.00395     0.00313
    -0.64622     0.01259     0.02599     0.02477     0.02599     0.06219     0.04359     0.02146     0.04359     0.02526     0.28543	    -0.64622    -0.00107     0.01199    -0.01288    -0.00041    -0.01216     0.00290    -0.00269     0.00478     0.00634    -0.00321	    -0.64622     0.00107     0.00041     0.01289    -0.01199     0.01216    -0.00478     0.00270    -0.00290    -0.00634     0.00322
    -0.62122     0.01424     0.03257     0.03067     0.03257     0.08160     0.05619     0.02374     0.05619     0.03096     0.35873	    -0.62122    -0.00121     0.01563    -0.01591    -0.00014    -0.02309     0.00497    -0.00554     0.01076     0.01062    -0.00392	    -0.62122     0.00121     0.00014     0.01591    -0.01563     0.02309    -0.01076     0.00554    -0.00497    -0.01062     0.00392
    -0.59622     0.01606     0.03876     0.03695     0.03876     0.11310     0.07636     0.03104     0.07636     0.04061     0.46800	    -0.59622    -0.00161     0.01804    -0.01787     0.00040    -0.04512     0.00637    -0.00869     0.02367     0.01633    -0.00848	    -0.59622     0.00161    -0.00039     0.01788    -0.01804     0.04511    -0.02367     0.00869    -0.00637    -0.01633     0.00848
    -0.57122     0.01706     0.04225     0.04062     0.04225     0.14850     0.10210     0.04001     0.10210     0.05119     0.58608	    -0.57122    -0.00154     0.01861    -0.01808     0.00050    -0.07264     0.00672    -0.01120     0.04290     0.02151    -0.01322	    -0.57122     0.00154    -0.00050     0.01808    -0.01861     0.07264    -0.04290     0.01120    -0.00672    -0.02151     0.01322
    -0.54622     0.01758     0.04452     0.04286     0.04452     0.17450     0.13750     0.04883     0.13750     0.06178     0.70959	    -0.54622    -0.00081     0.01832    -0.01855    -0.00089    -0.09209     0.00496    -0.01411     0.06913     0.02538    -0.00866	    -0.54622     0.00081     0.00089     0.01855    -0.01832     0.09210    -0.06913     0.01411    -0.00496    -0.02538     0.00868
    -0.52122     0.01758     0.04632     0.04532     0.04632     0.18130     0.18720     0.05851     0.18720     0.07210     0.84185	    -0.52122     0.00043     0.01834    -0.02052    -0.00286    -0.09521     0.00127    -0.01937     0.10300     0.02844     0.01353	    -0.52122    -0.00043     0.00286     0.02053    -0.01834     0.09522    -0.10300     0.01937    -0.00127    -0.02844    -0.01350
    -0.49622     0.01654     0.04565     0.04638     0.04565     0.16470     0.22630     0.06745     0.22630     0.07535     0.91432	    -0.49622     0.00157     0.01874    -0.02206    -0.00321    -0.08377    -0.00174    -0.02549     0.12770     0.02853     0.04027	    -0.49622    -0.00157     0.00321     0.02206    -0.01874     0.08378    -0.12770     0.02549     0.00175    -0.02853    -0.04025
    -0.47122     0.01453     0.04245     0.04422     0.04245     0.13130     0.21870     0.06928     0.21870     0.06613     0.84776	    -0.47122     0.00144     0.01877    -0.02127    -0.00196    -0.06512    -0.00270    -0.02718     0.12080     0.02380     0.04658	    -0.47122    -0.00144     0.00196     0.02128    -0.01877     0.06513    -0.12080     0.02718     0.00271    -0.02380    -0.04656
    -0.44622     0.01198     0.03708     0.03740     0.03708     0.09512     0.16770     0.06162     0.16770     0.05015     0.66583	    -0.44622     0.00039     0.01699    -0.01740    -0.00074    -0.04601    -0.00478    -0.02320     0.08611     0.01680     0.02816	    -0.44622    -0.00039     0.00074     0.01740    -0.01699     0.04601    -0.08611     0.02320     0.00479    -0.01679    -0.02815
    -0.42122     0.00986     0.02924     0.02684     0.02924     0.06424     0.10450     0.04979     0.10450     0.03638     0.45459	    -0.42122    -0.00009     0.01276    -0.01113     0.00010    -0.02984    -0.00873    -0.01891     0.04633     0.01137     0.00185	    -0.42122     0.00009    -0.00010     0.01113    -0.01276     0.02984    -0.04633     0.01891     0.00873    -0.01137    -0.00185
    -0.39622     0.00931     0.02213     0.01875     0.02213     0.04444     0.05750     0.03808     0.05750     0.02704     0.29688	    -0.39622    -0.00019     0.00795    -0.00590     0.00034    -0.01990    -0.00943    -0.01588     0.02062     0.00867    -0.01373	    -0.39622     0.00019    -0.00033     0.00590    -0.00795     0.01990    -0.02062     0.01588     0.00943    -0.00866     0.01374
    -0.37122     0.00986     0.01819     0.01667     0.01819     0.03804     0.03622     0.03003     0.03622     0.02208     0.22550	    -0.37122    -0.00068     0.00451    -0.00416    -0.00063    -0.01722    -0.00509    -0.01301     0.01269     0.00821    -0.01539	    -0.37122     0.00068     0.00064     0.00416    -0.00451     0.01722    -0.01269     0.01301     0.00509    -0.00821     0.01539
    -0.34622     0.00993     0.01619     0.01657     0.01619     0.03871     0.03109     0.02702     0.03110     0.02160     0.20840	    -0.34622    -0.00061     0.00350    -0.00450    -0.00110    -0.01796    -0.00022    -0.01167     0.01309     0.00911    -0.01035	    -0.34622     0.00061     0.00110     0.00450    -0.00350     0.01796    -0.01309     0.01167     0.00022    -0.00911     0.01036
    -0.32122     0.00944     0.01555     0.01521     0.01555     0.03955     0.03102     0.02401     0.03102     0.02149     0.20284	    -0.32122     0.00030     0.00443    -0.00458    -0.00007    -0.01811     0.00132    -0.01069     0.01346     0.00917    -0.00477	    -0.32122    -0.00030     0.00008     0.00458    -0.00443     0.01811    -0.01346     0.01069    -0.00132    -0.00917     0.00477
    -0.29622     0.00965     0.01576     0.01484     0.01576     0.04097     0.03295     0.02005     0.03295     0.01967     0.20260	    -0.29622     0.00029     0.00440    -0.00450    -0.00012    -0.01799     0.00153    -0.00875     0.01366     0.00787    -0.00361	    -0.29622    -0.00029     0.00012     0.00451    -0.00440     0.01799    -0.01366     0.00876    -0.00153    -0.00787     0.00362
    -0.27122     0.01063     0.01603     0.01672     0.01603     0.04480     0.03770     0.02060     0.03770     0.02113     0.22134	    -0.27122    -0.00066     0.00305    -0.00500    -0.00152    -0.01913     0.00223    -0.00829     0.01534     0.00861    -0.00537	    -0.27122     0.00066     0.00152     0.00500    -0.00304     0.01913    -0.01534     0.00830    -0.00223    -0.00861     0.00538
    -0.24622     0.01098     0.01650     0.01794     0.01650     0.04901     0.04331     0.02620     0.04331     0.02783     0.25158	    -0.24622    -0.00064     0.00316    -0.00539    -0.00129    -0.02063     0.00184    -0.01103     0.01684     0.01295    -0.00418	    -0.24622     0.00064     0.00129     0.00539    -0.00316     0.02063    -0.01684     0.01104    -0.00184    -0.01295     0.00420
