     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     0.65478     0.04065     0.03132     0.03541     0.03132     1.56340     1.40390     1.24600     1.40390     1.24540     7.00130	     0.65478    -0.00138    -0.00356     0.00541     0.00073     0.58873    -0.00794     0.01861    -0.46035    -0.01090     0.12935	     0.65478     0.00138    -0.00073    -0.00540     0.00356    -0.58873     0.46045    -0.01859     0.00798     0.01090    -0.12919
     0.67978     0.03658     0.02845     0.03197     0.02845     1.61380     1.40610     1.05900     1.40610     1.07650     6.68695	     0.67978    -0.00152    -0.00285     0.00412     0.00031     0.64046    -0.00489     0.03444    -0.49302    -0.02670     0.15035	     0.67978     0.00152    -0.00031    -0.00412     0.00285    -0.64046     0.49302    -0.03443     0.00492     0.02670    -0.15031
     0.70478     0.03238     0.02570     0.02795     0.02570     1.61740     1.42870     0.89070     1.42870     0.91250     6.38974	     0.70478    -0.00106    -0.00215     0.00297    -0.00010     0.66690    -0.01472     0.04840    -0.54373    -0.05035     0.10617	     0.70478     0.00106     0.00010    -0.00297     0.00215    -0.66701     0.54373    -0.04839     0.01474     0.05036    -0.10624
     0.72978     0.02994     0.02415     0.02477     0.02415     1.49670     1.45230     0.78690     1.45230     0.81420     6.10541	     0.72978    -0.00060    -0.00144     0.00200    -0.00032     0.61900    -0.03264     0.05293    -0.59250    -0.07212    -0.02569	     0.72978     0.00060     0.00032    -0.00200     0.00144    -0.61901     0.59259    -0.05292     0.03265     0.07233     0.02600
     0.75478     0.02886     0.02318     0.02275     0.02318     1.28730     1.42510     0.71930     1.42510     0.76220     5.71697	     0.75478    -0.00054    -0.00075     0.00127    -0.00046     0.52497    -0.04429     0.04334    -0.60621    -0.08318    -0.16585	     0.75478     0.00054     0.00046    -0.00127     0.00075    -0.52496     0.60621    -0.04334     0.04430     0.08318     0.16587
     0.77978     0.02882     0.02168     0.02149     0.02168     1.07780     1.32480     0.69250     1.32480     0.71800     5.23157	     0.77978    -0.00050    -0.00011     0.00044    -0.00089     0.43970    -0.04368     0.01583    -0.57693    -0.08927    -0.25542	     0.77978     0.00050     0.00089    -0.00044     0.00011    -0.43968     0.57694    -0.01583     0.04370     0.08926     0.25545
     0.80578     0.02919     0.01904     0.02018     0.01904     0.91020     1.15610     0.73430     1.15610     0.66330     4.70746	     0.80578    -0.00042     0.00039    -0.00079    -0.00141     0.38347    -0.02833    -0.03780    -0.51109    -0.08969    -0.28567	     0.80578     0.00042     0.00140     0.00079    -0.00040    -0.38335     0.51121     0.03779     0.02835     0.08967     0.28589
     0.83078     0.02975     0.01625     0.01876     0.01625     0.80960     0.97040     0.82330     0.97040     0.64300     4.29772	     0.83078    -0.00056     0.00090    -0.00188    -0.00139     0.35864    -0.00797    -0.10196    -0.43265    -0.06222    -0.24908	     0.83078     0.00056     0.00139     0.00188    -0.00090    -0.35863     0.43276     0.10195     0.00799     0.06220     0.24918
     0.85578     0.03190     0.01519     0.01800     0.01519     0.82230     0.87700     0.93240     0.87700     0.73710     4.32609	     0.85578    -0.00070     0.00155    -0.00246    -0.00111     0.37469     0.00556    -0.15189    -0.39034    -0.00704    -0.17173	     0.85578     0.00070     0.00111     0.00246    -0.00155    -0.37469     0.39035     0.15187    -0.00545     0.00703     0.17183
     0.88078     0.03638     0.01676     0.01834     0.01676     0.97990     0.93680     1.07670     0.93680     0.98250     5.00094	     0.88078    -0.00059     0.00221    -0.00296    -0.00127     0.44703     0.02040    -0.19727    -0.40713     0.04914    -0.09043	     0.88078     0.00059     0.00127     0.00296    -0.00220    -0.44693     0.40712     0.19724    -0.02048    -0.04915     0.09042
     0.90578     0.04125     0.01981     0.01917     0.01981     1.23020     1.08030     1.22720     1.08030     1.31110     6.02913	     0.90578    -0.00057     0.00273    -0.00354    -0.00160     0.56238     0.04872    -0.24561    -0.44970     0.11114     0.02394	     0.90578     0.00058     0.00160     0.00354    -0.00273    -0.56239     0.44979     0.24559    -0.04869    -0.11125    -0.02395
     0.93078     0.04333     0.02143     0.01896     0.02143     1.39610     1.18320     1.27570     1.18320     1.51810     6.66146	     0.93078    -0.00070     0.00322    -0.00380    -0.00130     0.64122     0.06504    -0.26642    -0.48315     0.18801     0.14213	     0.93078     0.00070     0.00130     0.00380    -0.00322    -0.64133     0.48325     0.26630    -0.06501    -0.18802    -0.14223
     0.95578     0.04133     0.02025     0.01719     0.02025     1.31070     1.26700     1.19880     1.26700     1.46690     6.60941	     0.95578    -0.00015     0.00374    -0.00350    -0.00042     0.59730     0.01744    -0.24550    -0.56542     0.24339     0.04688	     0.95578     0.00015     0.00042     0.00350    -0.00374    -0.59730     0.56551     0.24547    -0.01741    -0.24350    -0.04690
     0.98078     0.03768     0.01803     0.01541     0.01803     1.09120     1.49640     1.12410     1.49640     1.30080     6.59804	     0.98078     0.00100     0.00397    -0.00292     0.00023     0.49282    -0.08921    -0.21621    -0.78968     0.26273    -0.33727	     0.98078    -0.00100    -0.00023     0.00292    -0.00397    -0.49283     0.78967     0.21618     0.08915    -0.26284     0.33706
     1.00578     0.03775     0.01689     0.01486     0.01689     1.10430     1.77400     1.18350     1.77400     1.25880     7.18098	     1.00578     0.00125     0.00373    -0.00246     0.00025     0.53571    -0.16040    -0.22298    -1.02104     0.27562    -0.59032	     1.00578    -0.00125    -0.00025     0.00246    -0.00374    -0.53562     1.02114     0.22297     0.16040    -0.27572     0.59039
     1.03078     0.04581     0.01729     0.01527     0.01729     1.44370     1.77450     1.43130     1.77450     1.42400     7.94365	     1.03078    -0.00014     0.00336    -0.00222    -0.00004     0.77065    -0.13530    -0.29858    -1.00540     0.30188    -0.36579	     1.03078     0.00014     0.00004     0.00222    -0.00336    -0.77066     1.00551     0.29858     0.13530    -0.30198     0.36580
     1.05578     0.05810     0.01814     0.01566     0.01814     1.68380     1.49490     1.73160     1.49490     1.65810     8.17334	     1.05578    -0.00189     0.00305    -0.00201    -0.00019     0.92643    -0.07190    -0.40771    -0.78415     0.32916    -0.00920	     1.05578     0.00189     0.00019     0.00201    -0.00305    -0.92643     0.78425     0.40781     0.07193    -0.32916     0.00944
     1.08078     0.06554     0.01803     0.01516     0.01803     1.47900     1.17020     1.80750     1.17020     1.75660     7.50026	     1.08078    -0.00231     0.00262    -0.00179    -0.00019     0.79602    -0.03600    -0.44619    -0.56539     0.34236     0.08913	     1.08078     0.00231     0.00019     0.00179    -0.00262    -0.79592     0.56549     0.44620     0.03602    -0.34236    -0.08889
     1.10578     0.06636     0.01736     0.01424     0.01736     1.07600     0.94460     1.65840     0.94460     1.70700     6.44593	     1.10578    -0.00178     0.00216    -0.00161    -0.00015     0.54352    -0.02613    -0.39288    -0.43962     0.35381     0.03732	     1.10578     0.00178     0.00015     0.00161    -0.00216    -0.54341     0.43963     0.39300     0.02614    -0.35381    -0.03707
     1.13078     0.06691     0.01747     0.01419     0.01747     0.85220     0.86630     1.52870     0.86630     1.64940     5.87894	     1.13078    -0.00140     0.00192    -0.00153    -0.00004     0.40132    -0.02616    -0.32460    -0.40685     0.35906     0.00172	     1.13078     0.00140     0.00004     0.00153    -0.00192    -0.40121     0.40695     0.32473     0.02627    -0.35905    -0.00126
     1.15578     0.07155     0.01840     0.01517     0.01840     0.86360     0.91830     1.49870     0.91830     1.65750     5.97992	     1.15578    -0.00086     0.00182    -0.00164     0.00015     0.39148    -0.03242    -0.27815    -0.43638     0.34303    -0.01297	     1.15578     0.00086    -0.00015     0.00164    -0.00182    -0.39147     0.43639     0.27817     0.03243    -0.34293     0.01311
     1.18078     0.07859     0.01929     0.01618     0.01929     0.99260     1.05270     1.48180     1.05270     1.65170     6.36486	     1.18078    -0.00041     0.00198    -0.00184     0.00035     0.43873    -0.04277    -0.25048    -0.49532     0.31112    -0.03864	     1.18078     0.00041    -0.00035     0.00184    -0.00198    -0.43872     0.49542     0.25050     0.04278    -0.31112     0.03878
     1.20578     0.08270     0.01920     0.01626     0.01920     1.11990     1.20220     1.39770     1.20220     1.50390     6.56325	     1.20578    -0.00081     0.00246    -0.00211     0.00050     0.49257    -0.05873    -0.23847    -0.56186     0.26565    -0.10080	     1.20578     0.00081    -0.00050     0.00211    -0.00246    -0.49256     0.56197     0.23850     0.05875    -0.26555     0.10107
     1.23078     0.08121     0.01784     0.01524     0.01784     1.15350     1.27210     1.21910     1.27210     1.21630     6.26524	     1.23078    -0.00182     0.00312    -0.00255     0.00051     0.51957    -0.07353    -0.23390    -0.60039     0.20829    -0.18070	     1.23078     0.00182    -0.00052     0.00255    -0.00312    -0.51956     0.60060     0.23400     0.07355    -0.20829     0.18103
     1.25578     0.07780     0.01666     0.01434     0.01666     1.07100     1.20620     1.00600     1.20620     0.92660     5.54146	     1.25578    -0.00303     0.00409    -0.00342     0.00048     0.49385    -0.07425    -0.23650    -0.57287     0.16635    -0.22531	     1.25578     0.00303    -0.00048     0.00342    -0.00409    -0.49384     0.57297     0.23650     0.07436    -0.16624     0.22563
     1.28078     0.07903     0.01704     0.01499     0.01704     0.90950     1.03390     0.85730     1.03390     0.77540     4.73810	     1.28078    -0.00333     0.00535    -0.00479     0.00051     0.41561    -0.06614    -0.24483    -0.47983     0.17564    -0.20180	     1.28078     0.00332    -0.00051     0.00479    -0.00535    -0.41561     0.47983     0.24493     0.06616    -0.17561     0.20195
     1.30578     0.08885     0.01866     0.01776     0.01866     0.73460     0.83580     0.79530     0.83580     0.80650     4.15192	     1.30578    -0.00042     0.00639    -0.00640     0.00067     0.32543    -0.06402    -0.23936    -0.36998     0.24539    -0.10231	     1.30578     0.00042    -0.00067     0.00640    -0.00639    -0.32543     0.36999     0.23938     0.06403    -0.24538     0.10236
     1.33078     0.10196     0.02073     0.02178     0.02073     0.60153     0.67770     0.77590     0.67770     0.92460     3.82263	     1.33078     0.00475     0.00707    -0.00792     0.00109     0.26201    -0.06264    -0.21630    -0.29123     0.33552     0.03236	     1.33078    -0.00476    -0.00109     0.00792    -0.00707    -0.26202     0.29114     0.21631     0.06264    -0.33552    -0.03246
     1.35578     0.10077     0.02148     0.02366     0.02148     0.49486     0.54394     0.72320     0.54404     0.93420     3.40762	     1.35578     0.00796     0.00727    -0.00827     0.00167     0.21693    -0.04801    -0.18727    -0.23377     0.36873     0.12524	     1.35578    -0.00797    -0.00167     0.00827    -0.00727    -0.21693     0.23377     0.18727     0.04810    -0.36873    -0.12515
     1.38078     0.07643     0.01870     0.02065     0.01870     0.36507     0.38686     0.58740     0.38686     0.75320     2.61387	     1.38078     0.00751     0.00620    -0.00670     0.00185     0.16189    -0.02542    -0.15399    -0.16575     0.31498     0.14057	     1.38078    -0.00752    -0.00185     0.00670    -0.00621    -0.16188     0.16575     0.15399     0.02543    -0.31498    -0.14057
     1.40578     0.04461     0.01375     0.01496     0.01375     0.22841     0.23166     0.41623     0.23166     0.50376     1.69880	     1.40578     0.00502     0.00420    -0.00430     0.00150     0.10129    -0.00971    -0.12203    -0.09697     0.22583     0.10483	     1.40578    -0.00503    -0.00150     0.00430    -0.00420    -0.10130     0.09697     0.12203     0.00971    -0.22582    -0.10483
     1.43078     0.02332     0.01002     0.01046     0.01002     0.13807     0.13449     0.27975     0.13449     0.32168     1.06228	     1.43078     0.00261     0.00271    -0.00252     0.00101     0.06017    -0.00272    -0.10010    -0.05396     0.15638     0.06359	     1.43078    -0.00262    -0.00101     0.00252    -0.00271    -0.06016     0.05397     0.10011     0.00272    -0.15638    -0.06357
     1.45578     0.01402     0.00805     0.00815     0.00805     0.09701     0.09572     0.19844     0.09573     0.22576     0.75092	     1.45578     0.00108     0.00198    -0.00171     0.00062     0.04110    -0.00055    -0.08820    -0.03803     0.11627     0.03256	     1.45578    -0.00108    -0.00062     0.00171    -0.00198    -0.04110     0.03803     0.08820     0.00055    -0.11627    -0.03257
     1.48078     0.01050     0.00681     0.00703     0.00681     0.08147     0.08634     0.15372     0.08634     0.17338     0.61241	     1.48078     0.00029     0.00155    -0.00148     0.00036     0.03541    -0.00131    -0.07730    -0.03753     0.09101     0.01100	     1.48078    -0.00029    -0.00037     0.00148    -0.00155    -0.03541     0.03753     0.07731     0.00131    -0.09101    -0.01100
     1.50578     0.00895     0.00609     0.00632     0.00610     0.07973     0.08675     0.12130     0.08675     0.13758     0.53957	     1.50578     0.00018     0.00138    -0.00135     0.00029     0.03840    -0.00175    -0.06262    -0.04233     0.07272     0.00492	     1.50578    -0.00018    -0.00029     0.00135    -0.00138    -0.03840     0.04233     0.06262     0.00175    -0.07272    -0.00493
     1.53078     0.00768     0.00560     0.00565     0.00560     0.07786     0.08306     0.09724     0.08306     0.11159     0.47735	     1.53078     0.00031     0.00126    -0.00113     0.00027     0.04091    -0.00153    -0.04959    -0.04338     0.05915     0.00627	     1.53078    -0.00031    -0.00027     0.00113    -0.00126    -0.04090     0.04338     0.04959     0.00153    -0.05915    -0.00627
     1.55578     0.00652     0.00531     0.00533     0.00531     0.07053     0.07607     0.08796     0.07606     0.09869     0.43177	     1.55578     0.00023     0.00113    -0.00103     0.00023     0.03884    -0.00210    -0.04423    -0.04079     0.05203     0.00432	     1.55578    -0.00023    -0.00023     0.00103    -0.00113    -0.03884     0.04079     0.04422     0.00210    -0.05203    -0.00434
     1.58078     0.00590     0.00531     0.00539     0.00531     0.06265     0.06916     0.08913     0.06914     0.09821     0.41020	     1.58078     0.00013     0.00121    -0.00114     0.00021     0.03526    -0.00229    -0.04478    -0.03772     0.05160     0.00249	     1.58078    -0.00013    -0.00021     0.00114    -0.00121    -0.03527     0.03770     0.04478     0.00229    -0.05159    -0.00251
     1.60578     0.00510     0.00522     0.00518     0.00522     0.05851     0.06045     0.08610     0.06047     0.09442     0.38067	     1.60578     0.00016     0.00126    -0.00121     0.00018     0.02826    -0.00040    -0.04330    -0.03176     0.04904     0.00224	     1.60578    -0.00016    -0.00018     0.00121    -0.00126    -0.02826     0.03179     0.04330     0.00039    -0.04904    -0.00223
     1.63078     0.00429     0.00558     0.00520     0.00558     0.07985     0.07401     0.08034     0.07413     0.08503     0.41401	     1.63078     0.00013     0.00088    -0.00108     0.00015     0.01008     0.00295    -0.03891    -0.01646     0.04158    -0.00066	     1.63078    -0.00013    -0.00015     0.00108    -0.00088    -0.01008     0.01652     0.03891    -0.00299    -0.04158     0.00070
     1.65578     0.00424     0.00650     0.00602     0.00650     0.13400     0.12948     0.07587     0.12970     0.07551     0.56781	     1.65578     0.00005     0.00002    -0.00045     0.00014    -0.02732     0.00383    -0.03281     0.02027     0.03275    -0.00351	     1.65578    -0.00005    -0.00014     0.00045    -0.00002     0.02733    -0.02018     0.03281    -0.00388    -0.03274     0.00357
     1.68078     0.00392     0.00660     0.00660     0.00660     0.18443     0.19792     0.06023     0.19809     0.05922     0.72361	     1.68078     0.00008    -0.00088     0.00070     0.00011    -0.07093    -0.00146    -0.02066     0.07002     0.02237    -0.00064	     1.68078    -0.00008    -0.00011    -0.00070     0.00087     0.07096    -0.06999     0.02066     0.00144    -0.02238     0.00068
     1.70578     0.00255     0.00618     0.00649     0.00617     0.20947     0.25512     0.04134     0.25523     0.04480     0.82735	     1.70578     0.00008    -0.00104     0.00148     0.00022    -0.09523    -0.00214    -0.01003     0.11267     0.01641     0.02242	     1.70578    -0.00008    -0.00022    -0.00148     0.00103     0.09525    -0.11271     0.01003     0.00216    -0.01641    -0.02242
     1.73078     0.00150     0.00712     0.00655     0.00712     0.23318     0.37941     0.04332     0.37942     0.04956     1.10718	     1.73078     0.00000    -0.00017     0.00130     0.00093    -0.10812     0.03363    -0.01387     0.19648     0.02093     0.13111	     1.73078    -0.00000    -0.00093    -0.00130     0.00017     0.10812    -0.19649     0.01388    -0.03361    -0.02093    -0.13110
     1.75578     0.00374     0.01067     0.00839     0.01067     0.31428     0.74941     0.07097     0.74941     0.07326     1.99079	     1.75578     0.00003     0.00091     0.00082     0.00224    -0.15332     0.11792    -0.02559     0.42856     0.02751     0.39907	     1.75578    -0.00003    -0.00224    -0.00082    -0.00091     0.15322    -0.42856     0.02559    -0.11791    -0.02751    -0.39916
     1.78078     0.01152     0.01690     0.01380     0.01690     0.51841     1.40533     0.12352     1.40523     0.11571     3.62731	     1.78078     0.00032     0.00107     0.00109     0.00332    -0.25880     0.18802    -0.02487     0.80924     0.02674     0.74614	     1.78078    -0.00033    -0.00333    -0.00109    -0.00107     0.25879    -0.80925     0.02486    -0.18802    -0.02674    -0.74618
     1.80678     0.02048     0.02262     0.02064     0.02261     0.84620     2.01499     0.18528     2.01500     0.15733     5.30515	     1.80678     0.00098     0.00044     0.00187     0.00326    -0.41352     0.16531    -0.00633     1.12953     0.01909     0.90064	     1.80678    -0.00100    -0.00327    -0.00187    -0.00044     0.41342    -1.12963     0.00632    -0.16531    -0.01911    -0.90090
     1.83178     0.02247     0.02324     0.02303     0.02324     1.28729     2.10752     0.20145     2.10753     0.15687     5.95264	     1.83178     0.00148     0.00050     0.00130     0.00169    -0.63599     0.07135     0.01067     1.12909     0.01171     0.59180	     1.83178    -0.00150    -0.00169    -0.00130    -0.00051     0.63599    -1.12909    -0.01069    -0.07125    -0.01172    -0.59175
     1.85678     0.01882     0.02080     0.02103     0.02080     1.80273     1.67970     0.17265     1.67971     0.14012     5.55635	     1.85678     0.00124     0.00191    -0.00134    -0.00043    -0.93079    -0.00329     0.00733     0.82919     0.01599    -0.08019	     1.85678    -0.00125     0.00043     0.00134    -0.00191     0.93089    -0.82920    -0.00734     0.00329    -0.01601     0.08024
     1.88178     0.01786     0.02126     0.02105     0.02126     2.07321     1.23413     0.17728     1.23416     0.16816     4.96837	     1.88178     0.00064     0.00397    -0.00415    -0.00130    -1.08888    -0.02523    -0.01222     0.53423     0.03397    -0.55898	     1.88178    -0.00064     0.00130     0.00415    -0.00397     1.08898    -0.53425     0.01223     0.02533    -0.03398     0.55915
     1.90678     0.02143     0.02475     0.02402     0.02474     1.84455     1.04128     0.23084     1.04129     0.22504     4.47793	     1.90678     0.00035     0.00564    -0.00572    -0.00082    -0.93412    -0.02250    -0.03314     0.40619     0.04641    -0.53770	     1.90678    -0.00036     0.00081     0.00572    -0.00564     0.93422    -0.40629     0.03314     0.02270    -0.04643     0.53789
     1.93178     0.02723     0.02766     0.02630     0.02765     1.42673     1.00038     0.27944     1.00034     0.26587     4.08160	     1.93178     0.00038     0.00609    -0.00624    -0.00038    -0.66858    -0.00809    -0.04021     0.38441     0.03788    -0.29473	     1.93178    -0.00038     0.00038     0.00624    -0.00609     0.66858    -0.38438     0.04023     0.00809    -0.03787     0.29480
     1.95678     0.03579     0.02970     0.02851     0.02971     1.17929     1.03703     0.31321     1.03760     0.30079     3.99163	     1.95678     0.00034     0.00571    -0.00636    -0.00043    -0.52171     0.00569    -0.03104     0.40273     0.02524    -0.11983	     1.95678    -0.00031     0.00043     0.00637    -0.00570     0.52171    -0.40239     0.03110    -0.00578    -0.02508     0.12035
     1.98178     0.04493     0.03129     0.03123     0.03133     1.08643     1.08131     0.34623     1.08242     0.33793     4.07310	     1.98178     0.00039     0.00556    -0.00646    -0.00055    -0.46653    -0.00176    -0.02023     0.41240     0.02584    -0.05133	     1.98178    -0.00032     0.00056     0.00646    -0.00554     0.46672    -0.41179     0.02035     0.00147    -0.02548     0.05244
     2.00678     0.04761     0.03105     0.03133     0.03105     1.03658     1.03057     0.35480     1.03129     0.34886     3.94314	     2.00678     0.00081     0.00625    -0.00639    -0.00050    -0.42646    -0.01729    -0.01764     0.37735     0.03252    -0.05135	     2.00678    -0.00078     0.00052     0.00639    -0.00624     0.42664    -0.37699     0.01771     0.01710    -0.03232     0.05202
     2.03178     0.04375     0.03002     0.02943     0.03000     0.98966     0.92802     0.34079     0.92761     0.33803     3.65731	     2.03178     0.00102     0.00741    -0.00654    -0.00021    -0.38881    -0.01808    -0.02593     0.32755     0.03892    -0.06467	     2.03178    -0.00106     0.00022     0.00653    -0.00742     0.38907    -0.32772     0.02590     0.01807    -0.03905     0.06453
     2.05678     0.04089     0.03067     0.03019     0.03066     0.92602     0.88571     0.34275     0.88519     0.34031     3.51239	     2.05678     0.00086     0.00811    -0.00745    -0.00005    -0.35118    -0.01572    -0.04032     0.30137     0.05004    -0.05435	     2.05678    -0.00091     0.00004     0.00744    -0.00814     0.35102    -0.30164     0.04024     0.01568    -0.05027     0.05347
     2.08178     0.04232     0.03231     0.03307     0.03238     0.86285     0.88950     0.36069     0.89036     0.35869     3.50217	     2.08178     0.00079     0.00791    -0.00848    -0.00037    -0.32206    -0.02194    -0.04877     0.29028     0.06006    -0.04258	     2.08178    -0.00082     0.00035     0.00846    -0.00796     0.32125    -0.29024     0.04866     0.02128    -0.06020     0.04077
     2.10678     0.04601     0.03305     0.03379     0.03316     0.83781     0.86785     0.36546     0.86951     0.36780     3.45444	     2.10678     0.00072     0.00722    -0.00875    -0.00076    -0.31210    -0.02434    -0.04537     0.27803     0.05096    -0.05438	     2.10678    -0.00075     0.00073     0.00873    -0.00729     0.31082    -0.27765     0.04524     0.02290    -0.05109     0.05163
     2.13178     0.05058     0.03303     0.03302     0.03311     0.83830     0.83450     0.35874     0.83577     0.36346     3.38051	     2.13178     0.00073     0.00686    -0.00846    -0.00073    -0.30638    -0.02278    -0.03356     0.26498     0.03079    -0.06856	     2.13178    -0.00076     0.00072     0.00845    -0.00692     0.30524    -0.26429     0.03361     0.02121    -0.03093     0.06632
     2.15678     0.05441     0.03218     0.03266     0.03222     0.80126     0.81969     0.35688     0.81988     0.35834     3.30752	     2.15678     0.00141     0.00712    -0.00801    -0.00019    -0.28415    -0.02554    -0.02150     0.25872     0.02807    -0.04407	     2.15678    -0.00144     0.00019     0.00800    -0.00715     0.28373    -0.25828     0.02172     0.02451    -0.02821     0.04306
     2.18178     0.05616     0.03032     0.03156     0.03034     0.72402     0.79575     0.35746     0.79626     0.36009     3.18196	     2.18178     0.00231     0.00731    -0.00747     0.00057    -0.25551    -0.02745    -0.01644     0.26034     0.04082     0.00448	     2.18178    -0.00231    -0.00059     0.00745    -0.00731     0.25550    -0.26047     0.01668     0.02730    -0.04082    -0.00456
     2.20678     0.05862     0.02939     0.03053     0.02939     0.68039     0.76675     0.36862     0.76848     0.37478     3.10695	     2.20678     0.00252     0.00698    -0.00709     0.00086    -0.24845    -0.02538    -0.01929     0.26481     0.04787     0.02283	     2.20678    -0.00243    -0.00087     0.00712    -0.00696     0.24901    -0.26504     0.01933     0.02660    -0.04739    -0.02063
     2.23178     0.06409     0.03079     0.03235     0.03068     0.67854     0.77052     0.39871     0.77134     0.40042     3.17744	     2.23178     0.00282     0.00660    -0.00739     0.00026    -0.25641    -0.02091    -0.02662     0.26691     0.05283     0.01811	     2.23178    -0.00267    -0.00023     0.00747    -0.00654     0.25768    -0.26688     0.02642     0.02397    -0.05185    -0.01263
     2.25678     0.06849     0.03281     0.03470     0.03264     0.67828     0.76632     0.41796     0.76509     0.41825     3.21453	     2.25678     0.00318     0.00664    -0.00775    -0.00046    -0.25907    -0.01230    -0.03297     0.25752     0.05698     0.01178	     2.25678    -0.00307     0.00053     0.00783    -0.00658     0.26008    -0.25666     0.03283     0.01470    -0.05613    -0.00647
     2.28178     0.06673     0.03300     0.03278     0.03293     0.69437     0.67691     0.39384     0.67463     0.40120     3.00640	     2.28178     0.00110     0.00670    -0.00709    -0.00060    -0.26419    -0.00103    -0.03518     0.22413     0.03659    -0.03956	     2.28178    -0.00112     0.00061     0.00707    -0.00670     0.26377    -0.22324     0.03512     0.00060    -0.03657     0.03954
     2.30678     0.06084     0.03179     0.02858     0.03185     0.73223     0.53601     0.34617     0.53333     0.35520     2.65600	     2.30678    -0.00360     0.00604    -0.00638    -0.00106    -0.27764     0.00060    -0.03882     0.16735    -0.00707    -0.16058	     2.30678     0.00344     0.00099     0.00624    -0.00611     0.27650    -0.16796     0.03836    -0.00294     0.00613     0.15466
     2.33178     0.05397     0.02989     0.02596     0.02998     0.71901     0.42541     0.29879     0.42356     0.30127     2.30784	     2.33178    -0.00694     0.00481    -0.00650    -0.00203    -0.27152    -0.01027    -0.04146     0.11047    -0.03902    -0.26247	     2.33178     0.00677     0.00194     0.00635    -0.00489     0.27078    -0.11203     0.04062     0.00823     0.03803     0.25581
     2.35678     0.04447     0.02567     0.02303     0.02575     0.59247     0.34546     0.23761     0.34519     0.23815     1.87780	     2.35678    -0.00656     0.00353    -0.00628    -0.00234    -0.22161    -0.02013    -0.03316     0.07226    -0.04196    -0.25625	     2.35678     0.00644     0.00228     0.00618    -0.00361     0.22079    -0.07308     0.03241     0.01912     0.04144     0.25197
     2.38178     0.03420     0.01997     0.01889     0.02003     0.41704     0.27796     0.17307     0.27767     0.17837     1.41721	     2.38178    -0.00432     0.00252    -0.00523    -0.00189    -0.15329    -0.02043    -0.01958     0.05311    -0.02769    -0.17679	     2.38178     0.00420     0.00184     0.00514    -0.00260     0.15188    -0.05337     0.01912     0.01929     0.02734     0.17284
     2.40678     0.02715     0.01580     0.01565     0.01588     0.28568     0.22882     0.13454     0.22888     0.13979     1.09218	     2.40678    -0.00209     0.00222    -0.00399    -0.00106    -0.09844    -0.01410    -0.00962     0.04668    -0.01147    -0.09186	     2.40678     0.00199     0.00103     0.00388    -0.00229     0.09771    -0.04691     0.00960     0.01226     0.01112     0.08838
     2.43178     0.02300     0.01353     0.01366     0.01366     0.21504     0.19263     0.11756     0.19558     0.11755     0.90221	     2.43178    -0.00066     0.00224    -0.00309    -0.00030    -0.06570    -0.00927    -0.00464     0.04272    -0.00227    -0.04097	     2.43178     0.00062     0.00030     0.00299    -0.00232     0.06623    -0.04269     0.00497     0.00744     0.00206     0.03959
     2.45678     0.02002     0.01186     0.01205     0.01200     0.18106     0.16142     0.10230     0.16618     0.10153     0.76842	     2.45678    -0.00055     0.00173    -0.00280    -0.00039    -0.05388    -0.00966    -0.00470     0.03401    -0.00247    -0.03872	     2.45678     0.00047     0.00038     0.00273    -0.00186     0.05435    -0.03374     0.00463     0.00809     0.00224     0.03730
     2.48178     0.01730     0.01023     0.01040     0.01032     0.15722     0.13313     0.08407     0.13616     0.08618     0.64501	     2.48178    -0.00100     0.00101    -0.00279    -0.00095    -0.04945    -0.01080    -0.00663     0.02313    -0.00606    -0.05353	     2.48178     0.00084     0.00090     0.00272    -0.00117     0.04870    -0.02286     0.00595     0.00927     0.00568     0.05004
     2.50678     0.01461     0.00895     0.00893     0.00900     0.13049     0.10825     0.06797     0.10937     0.07239     0.52997	     2.50678    -0.00107     0.00083    -0.00246    -0.00094    -0.04032    -0.00933    -0.00614     0.01576    -0.00666    -0.05032	     2.50678     0.00092     0.00089     0.00244    -0.00094     0.03897    -0.01545     0.00574     0.00836     0.00624     0.04717
     2.53178     0.01213     0.00812     0.00799     0.00816     0.10243     0.09019     0.05581     0.09104     0.06119     0.43706	     2.53178    -0.00055     0.00115    -0.00186    -0.00034    -0.02702    -0.00580    -0.00285     0.01388    -0.00307    -0.02647	     2.53178     0.00049     0.00031     0.00190    -0.00119     0.02594    -0.01336     0.00317     0.00574     0.00274     0.02574
     2.55678     0.01051     0.00725     0.00713     0.00727     0.08264     0.07932     0.04884     0.07965     0.05136     0.37398	     2.55678    -0.00002     0.00136    -0.00138     0.00015    -0.01782    -0.00276    -0.00056     0.01481     0.00077    -0.00544	     2.55678    -0.00000    -0.00018     0.00142    -0.00136     0.01716    -0.01456     0.00085     0.00317    -0.00083     0.00566
